t,epsilon_t,shock_impact_t,k,z,c,n,y,i,log_k_dev,log_c_dev,log_n_dev,log_y_dev,log_i_dev
148,-0.8532433505588201,-0.0085324335055882,12.52772316837145,0.024620245756525418,0.9167472733588049,0.3338570574693616,1.2618425541468112,0.34509528078800633,-0.0006966516099064082,0.008565876818563455,0.011620275261553209,0.03180642734435319,0.09630403664937243
149,-0.2873833615491761,-0.002873833615491761,12.559051291468732,0.020515399853207383,0.916712343318855,0.3330803666546219,1.255930383495351,0.33921804017649604,0.0018009304871954353,0.008527773945027293,0.00929114770696084,0.027110069361052817,0.07912656853661672
150,-1.4634420018370031,-0.014634420018370032,12.583942810148063,0.004855209842176982,0.9125494907260499,0.33054397222219456,1.2312587518947984,0.31870926116874854,0.003780927516249543,0.0039763645168476025,0.0016470435521085262,0.007270451621376435,0.016762761756959708
151,-0.5907070139634865,-0.005907070139634865,12.588046708562223,-0.001294620789566732,0.9106798657095092,0.3295776831304195,1.2215626557708812,0.310882790061372,0.004106996176612748,0.0019254698608667064,-0.0012805676665336575,-0.0006356654725676171,-0.00810055813927816
152,0.3156050035903405,0.003156050035903405,12.584217301917914,0.0019261602858150094,0.9115875135305377,0.33009064176571373,1.2265894126160575,0.3150018990855198,0.003802740137326447,0.002921644084724708,0.0002746343018617953,0.0034709126884440466,0.005062149200898305
153,1.2058536208882336,0.012058536208882337,12.584614061218314,0.013888388480406596,0.915587078679005,0.331939380771843,1.2458094872322436,0.3302224085532386,0.0038342679659100006,0.007299519689411726,0.005859709748120222,0.01901893918693122,0.0522498743112606
154,-0.7290838377436085,-0.007290838377436085,12.600093935453662,0.00590313067895018,0.9135817930683989,0.3306361204533908,1.233338954279795,0.3197571612113961,0.0050635755430970125,0.00510695404397537,0.0019257822280417372,0.00895851850041187,0.02004531804138639
155,-0.6541464400677965,-0.006541464400677966,12.604840311901043,-0.0009334902556752947,0.9115087854739409,0.3295610293379288,1.222550985429641,0.31104219995570015,0.005440198346942049,0.002835276670465105,-0.001331099647675707,0.00017307737471144308,-0.007587924299577427
156,-2.147289029738655,-0.02147289029738655,12.600748248363365,-0.02235970604027808,0.904247594924678,0.32629501752282297,1.188892716957832,0.28464512203315406,0.005115503403688084,-0.0051627447984989375,-0.011290720598357083,-0.027744185997898716,-0.09627329991746193
157,-0.16266592054490767,-0.0016266592054490767,12.569804717766706,-0.02286837994371325,0.9027834101142557,0.32634942043011156,1.1873634635556558,0.28458005344140014,0.002656793320778443,-0.0067832871431195395,-0.011124005295962896,-0.029031297737649252,-0.0965019215415252
158,-1.062414411859563,-0.010624144118595632,12.53960758223255,-0.032349105065123215,0.8984073557522033,0.3250352689872797,1.1721108739182906,0.2737035181660873,0.00025154785095856904,-0.011642364876690884,-0.015158958057792986,-0.04196028099576554,-0.13547104838941695
159,-0.5294394273660737,-0.005294394273660737,12.498877143133631,-0.036026044085527786,0.895502071603705,0.3246509229077949,1.1655590970090037,0.27005702540529875,-0.003001881857160406,-0.014881421034439193,-0.016342132732325893,-0.04756568650279399,-0.14888337654697573
160,-0.8768607781675882,-0.008768607781675883,12.455409364458742,-0.042993349662927276,0.8914166001068644,0.3237810661802529,1.1540324871740926,0.26261588706722816,-0.006485677927634593,-0.019454073030481814,-0.01902508873686456,-0.05750425050846914,-0.1768240592971953
161,-0.09426255425255699,-0.0009426255425255699,12.405262859331033,-0.04178630772230648,0.8897112593392207,0.3241788056232234,1.1546563337032256,0.26494507436400494,-0.010519886873138517,-0.021368973501777015,-0.01779742168452562,-0.05696381687473247,-0.16799398049686398
162,-1.7577283913566313,-0.017577283913566312,12.358931282070408,-0.057274276249757464,0.8827733423634504,0.32203904356784246,1.1305784059578872,0.24780506359443677,-0.014261711142031714,-0.02919747864294941,-0.02441986295042578,-0.07803720454916126,-0.2348741152645191
163,-1.4670452453909906,-0.014670452453909907,12.295625859338905,-0.0690810148911795,0.8763522359695378,0.3205377051796272,1.111914428160978,0.23556219219144026,-0.019397115643079072,-0.036497849908013934,-0.029092740153184186,-0.09468333022072588,-0.2855415541189098
164,2.129247112028298,0.021292471120282982,12.220841476751,-0.04433449302633753,0.8811479889968535,0.32459171191809966,1.1464579416603606,0.2653099526635071,-0.025497881590693272,-0.03104036562175802,-0.01652453292197238,-0.06408943146904922,-0.1666177432581963
165,-1.287422581274031,-0.01287422581274031,12.179836922552077,-0.05499199418776096,0.8760120169273801,0.32315769764842645,1.1297269633436322,0.25371494641625214,-0.028858820342193794,-0.03688614708523603,-0.02095222236868371,-0.07879059182690835,-0.211305139837959
166,-1.0967855784546396,-0.010967855784546397,12.12773998126412,-0.0632102502629193,0.8712097222966323,0.32214601580483254,1.1165101156392938,0.24530039334266152,-0.033145304450662744,-0.042383224663720756,-0.024087746468005506,-0.09055871760468112,-0.24503296366956215
167,1.836913528321314,0.018369135283213142,12.06811916114905,-0.0416806024665602,0.8755500401742642,0.3256674960982145,1.1467380479302614,0.27118800775599716,-0.038073498190933544,-0.03741364967865576,-0.013215744216380226,-0.06384513811377979,-0.14470418254973907
168,2.905067169240407,0.029050671692404068,12.03725648617879,-0.010545900650828114,0.8842185524175539,0.3305798284710919,1.1932920375609515,0.3090734851433976,-0.040634146262588856,-0.027561692558554333,0.00175551415593464,-0.024050664245561723,-0.013937453827427318
169,-1.1715666288253417,-0.011715666288253417,12.045313869182413,-0.021734271906540127,0.8809645590074136,0.3288196694037256,1.176273827092664,0.2953092680852505,-0.03996499980642783,-0.03124855889557616,-0.003583171280266283,-0.03841490145622462,-0.059493344871251456
170,-0.36824895678803055,-0.0036824895678803054,12.039523543415172,-0.024330047879093427,0.8798845799627371,0.32844700488951745,1.172170367880603,0.29228578791786597,-0.040445827289678604,-0.03247521614427993,-0.004717154087301336,-0.041909524319250366,-0.06978446907484703
171,0.34155555094050954,0.0034155555094050956,12.030850912793632,-0.01969798997573366,0.8810005134900954,0.32919777634486447,1.1790286742600802,0.29802816076998473,-0.04116643352807391,-0.03120774709601437,-0.002433940404408447,-0.03607562790466164,-0.05032853718071098
172,1.7286976444055924,0.017286976444055923,12.028136278634676,-0.0014261140328910536,0.8867698030064232,0.33203313164929943,1.2072804243759225,0.32051062136949937,-0.04139209840323073,-0.024680530357907217,0.006142103601256093,-0.012396323153250203,0.02239889736056374
173,-0.9868570784282374,-0.009868570784282375,12.04758384509461,-0.011223379115528877,0.8844428871624971,0.33042856776612,1.1925027503290748,0.30805986316657774,-0.039776564530120836,-0.0273080151264286,0.0012978476316569765,-0.024712319862111806,-0.017222393431098243
174,-0.24527784594210975,-0.0024527784594210976,12.054390258163888,-0.01311498861917353,0.8841248157183744,0.33010592893976437,1.1897470858009043,0.30562227008252985,-0.03921176322205751,-0.027667708958939465,0.00032094527871841217,-0.027025818400734293,-0.025166590505538683
175,0.777337576061744,0.0077733757606174405,12.05862435264162,-0.004685863427597412,0.8870267307353796,0.33138968643017436,1.2029542300478826,0.31592749931250297,-0.03886057573350917,-0.024390837909121905,0.004202328835152259,-0.015986180237163087,0.007996236258385171
176,0.43476607446661863,0.004347660744666186,12.072876670709853,-0.00010390951155135521,0.8891219784627274,0.3320355201234561,1.2105001761944454,0.32137819773171794,-0.037679354580990664,-0.022031521160013664,0.006149297056783054,-0.009732927044366837,0.02510209724410729
177,-0.37615607123009925,-0.0037615607123009927,12.092091964297879,-0.00386027474827478,0.8887302605163423,0.33136646544357057,1.2050955932229106,0.3163653327065683,-0.0360890113094402,-0.02247218539985942,0.00413225483720385,-0.01420767572386271,0.009381143509813158
178,-0.13382296451604114,-0.0013382296451604114,12.105960272217128,-0.005005490656021452,0.8889539860985377,0.33112673148625477,1.2036554484646684,0.3147014623661307,-0.034942777777740644,-0.022220480876063927,0.0034085222195982096,-0.015403436435465073,0.004107932467823011
179,-1.3748958083699818,-0.013748958083699818,12.117863111789786,-0.018504174206920198,0.8850991670688421,0.3289912778908191,1.1830282633906444,0.2979290963218023,-0.033960039393140996,-0.026566263965594875,-0.003061415016730753,-0.03268909399915862,-0.05066099206037233
180,-0.23817374397466523,-0.0023817374397466524,12.112869779073081,-0.019960702936320837,0.8844166774202168,0.3287897075678632,1.1806679417666202,0.29625126434640336,-0.03437218811434375,-0.027337649748426875,-0.0036742947858984403,-0.034686239320459854,-0.056308558173286886
181,-0.2663874900089551,-0.002663874900089551,12.106322790883599,-0.021626542689594346,0.8836010288900643,0.32856306547168684,1.1779534171347315,0.29435238824466714,-0.03491283275640148,-0.028260319906204357,-0.004363854834786592,-0.03698802957616199,-0.06273886938601943
182,0.23216988962625595,0.0023216988962625595,12.098036872111194,-0.018223516658852065,0.8843440475705353,0.32912306626345406,1.182966150155665,0.29862210258512967,-0.035597496115519274,-0.02741977487558073,-0.0026609120477037273,-0.032741598970969135,-0.04833761537002605
183,-0.555327218819016,-0.00555327218819016,12.094233245505363,-0.02286561301409962,0.8826871952129882,0.32842683653939453,1.1757595653342827,0.2930723701212945,-0.03591194586485512,-0.029295070346300342,-0.004778561160797603,-0.03885219266835803,-0.06709694293014627
184,0.471538522545139,0.00471538522545139,12.084967481820003,-0.01700694713794325,0.8841782044027635,0.32936879140673103,1.184511052131714,0.3003328477289504,-0.0366783702180349,-0.027607324868884908,-0.0019145849615885206,-0.03143649479185233,-0.04262516639529805
185,1.0127158178198286,0.010127158178198285,12.083196213098635,-0.006029441602847801,0.8876465868182076,0.3310708017226776,1.201479232172837,0.3138326453546293,-0.03682494889458631,-0.023692279924501812,0.003239600528092761,-0.01721307886691937,0.0013433487986554047
186,0.15542932766846604,0.0015542932766846604,12.094802340689803,-0.00417367624602075,0.8887450178544495,0.331305722928775,1.2046738267876418,0.3159288089331923,-0.0358648918859961,-0.02245558056907831,0.003948928854820694,-0.014557722857894024,0.008000381570134999
187,0.35175640839920347,0.0035175640839920346,12.108178068911036,-0.00044742834972767796,0.8905270902418488,0.33182281830553706,1.210860328392713,0.32033323815086423,-0.03475959581447068,-0.020452432230849443,0.005508492195610736,-0.009435447837746119,0.021845304716957798
188,0.053155347577867364,0.0005315534757786737,12.125527775449138,0.00010649654353737963,0.8914516330551495,0.3318305620447237,1.2121740152633298,0.3207223822081803,-0.03332772983295009,-0.01941477349321028,0.00553182889339993,-0.008351115704548757,0.023059377545449768
189,8.439309141418043e-05,8.439309141418043e-07,12.142837931666838,0.00010201564727465245,0.8921927899578234,0.33175201099392887,1.2126075205010274,0.320414730543204,-0.03190116824555389,-0.018583714414653472,0.005295080508637265,-0.00799355339559656,0.022099671166047816
190,-0.7215580335428474,-0.007215580335428474,12.159430384935758,-0.007118665470517554,0.8905576287740643,0.3305601734868128,1.2017039914361507,0.3111463626620864,-0.030535661484542162,-0.020418140170631892,0.0016960562976092233,-0.017026027574482704,-0.007253097484628768
191,0.316494261673308,0.0031649426167330804,12.166529655032349,-0.0035977895802585956,0.8920049196598071,0.3310727365059248,1.2073925910166645,0.3153876713568574,-0.0299519829545704,-0.01879430800268229,0.003245444527574958,-0.012303418946255978,0.006286066402520977
192,-0.09728659841348947,-0.0009728659841348947,12.177628420923156,-0.00439076608538056,0.8922219226331379,0.3309004369117058,1.2064296191120643,0.3142076964789263,-0.029040161184012182,-0.018551062055186213,0.0027248808400151896,-0.013101300374015187,0.0025377025491985536
193,2.093168308930595,0.020931683089305948,12.187296355985028,0.016760455308194415,0.8995425862683474,0.3341438253652035,1.2402893909097374,0.34074680464139007,-0.028246566649426482,-0.010379559232915463,0.012478860694079273,0.014578162158611716,0.08362317465513681
194,1.5733549024752425,0.015733549024752425,12.222447865179355,0.031655981567537114,0.9059607785450485,0.3363185692189546,1.2654515138282243,0.35949073528317577,-0.025366443599005993,-0.0032699415643910852,0.01896617899373337,0.03466241642788427,0.13717188726180826
195,0.3858465525565008,0.003858465525565008,12.274515149423372,0.033931648014725264,0.9089650445528322,0.336441094276126,1.2705731565158378,0.3616081119630056,-0.021115519709449256,4.06827195367026e-05,0.019330425143360096,0.038701533011074055,0.14304454334292327
196,-0.7630572096947675,-0.007630572096947675,12.327390053960853,0.024604493517041325,0.9081563092686457,0.33474103657599813,1.2566459550152111,0.3484896457465655,-0.01681707326695673,-0.0008494453237932946,0.014264553280260018,0.027679661240303476,0.10609200039599034
197,-1.112411471983418,-0.01112411471983418,12.36666416869162,0.012250154121355078,0.9057567874644689,0.3326398871259022,1.237640937984152,0.3318841505196831,-0.013636214628612467,-0.0034951323836102284,0.007967830321023455,0.012440528260509773,0.05726944535398519
198,1.191142953088865,0.011911429530888652,12.3890346335226,0.023549075946175974,0.9104541068468069,0.3343015681496845,1.2565197137245752,0.3460656068777682,-0.011828915945685732,0.00167753767437104,0.012950829800126323,0.027579197277809973,0.09911185388720813
199,0.2627492251471385,0.002627492251471385,12.424557075059036,0.024999114400338557,0.9124590200766407,0.3343706699099389,1.259807354056816,0.3473483339801753,-0.008965770116561514,0.0038772190619658672,0.01315751330384373,0.0301922456728364,0.10281160230587573
200,0.4801434033916108,0.004801434033916108,12.460476900256554,0.028550592714237738,0.9151816241907669,0.3347670804037787,1.2665641776543282,0.3513825534635613,-0.0060789064555025266,0.006856586079905098,0.014342353166873122,0.03554129241705559,0.11435900741862207
201,-1.7445859869741926,-0.017445859869741925,12.499417132148993,0.009677203208783923,0.9105653622899204,0.33165714373750965,1.2368705758514897,0.3263052135615694,-0.002958679788291109,0.001799727958590925,0.005009081268532684,0.011817890496860127,0.040316662838788805
202,0.9274384815581808,0.009274384815581807,12.513120989545929,0.018467727863926534,0.9140715701814809,0.33296238861406063,1.2514254366539497,0.3373538664724688,-0.001862920637305874,0.005642916863462506,0.00893688203599026,0.023516680937529975,0.07361590986690994
203,0.45442033821436295,0.004544203382143629,12.537299498672258,0.022088544852873836,0.9163104340810716,0.33342038468783797,1.2579441165763314,0.3416336824952598,6.746744906809926e-05,0.008089253213938384,0.01031145582222871,0.02871216486076473,0.08622254075646064
204,-1.110430684414478,-0.01110430684414478,12.565054361708128,0.009879810766085365,0.9134207979419169,0.33140291755314055,1.2388478479952447,0.32542705005332784,0.002278803844082484,0.004930714417725257,0.004242254214187547,0.01341522284703527,0.03762180150163105
205,-0.47152480744994896,-0.00471524807449949,12.576287023828085,0.004670572153281606,0.912164010780384,0.33054853908590226,1.2307726510200878,0.3186086402397038,0.0031723649866724833,0.0035538544065402623,0.0016608596629543125,0.00687557373277475,0.01644699805517642
206,0.2637172043565196,0.002637172043565196,12.580480835478859,0.007074215589182721,0.9131410884426259,0.3309018998304184,1.2347266620085828,0.32158557356595696,0.0035057791766892753,0.004624445570704783,0.00272930185405943,0.010083049279388882,0.025747159534355305
207,0.05246679835624363,0.0005246679835624363,12.587530342844365,0.007245172793286021,0.9134966366488765,0.3308978451331524,1.2351771544729742,0.3216805178240977,0.004065975014168309,0.005013738100752438,0.002717048306677691,0.010447834714660304,0.026042353887363836
208,-0.292171185803555,-0.00292171185803555,12.594499894409154,0.00396120229558617,0.9126988650689335,0.33036032977707525,1.2300923348898405,0.317393469820907,0.004619508758435867,0.004140040153363374,0.0010913127169784374,0.006322665587489212,0.012625715457982434
209,-0.10348826806596086,-0.0010348826806596085,12.597029443736318,0.0027282595001472524,0.912395802220123,0.33015912894865235,1.2281864975010355,0.3157906952809125,0.00482033414713793,0.003807933707568758,0.00048209270994316544,0.004772119127480815,0.007563118976344408
210,-0.25197737820688537,-0.0025197737820688536,12.597894899120645,7.207274307103597e-05,0.9115495733506843,0.3297458285648067,1.2239772126935746,0.3124276393428903,0.0048890349197927155,0.0028800233200200888,-0.000770513239382344,0.0013389968409916449,-0.003143630188566623
211,0.15256251210246857,0.0015256251210246858,12.595369530134445,0.00159409422694217,0.91194860859033,0.3299913356075739,1.2263370770375948,0.31438846844726476,0.004688555223979608,0.0033176823755288252,-2.625607931244797e-05,0.0032651702168150346,0.0031128634662019937
212,1.471491972993157,0.01471491972993157,12.594873384316609,0.01622930924552663,0.9168044974894269,0.33225817288195214,1.2498632540199157,0.3330587565304888,0.0046491633197741425,0.008628295705829713,0.006819641421566492,0.022267578550448038,0.060802402003695175
213,-2.5666584409312976,-0.025666584409312975,12.612888696479274,-0.010248740626062677,0.9087581538254889,0.3280950325020527,1.2080420468320892,0.2992838930066003,0.006078509976734555,-0.0001869545009391447,-0.005789354802985842,-0.011765664108349219,-0.04612392058654673
214,-0.23685026450968424,-0.0023685026450968425,12.59668406994882,-0.012104806239856384,0.907462438527427,0.32787989852598304,1.2047381458995348,0.29727570737210773,0.0047929166894191974,-0.0016137806511754725,-0.006445276160973275,-0.01450433297468822,-0.05285650260766161
215,0.17651242137244696,0.0017651242137244696,12.578846800781667,-0.009734441714139093,0.9074957588829733,0.32831982135067095,1.2080175103541115,0.30052175147113824,0.0033758842348915272,-0.0015770631602739771,-0.005104456050052285,-0.011785975261611473,-0.04199638283047825
216,0.2959939896870995,0.002959939896870995,12.56477616356509,-0.006287779731561143,0.9080429564761131,0.3289096238916478,1.213092663189162,0.305049706713049,0.0022566629750646857,-0.0009742695045068917,-0.0033096408494340214,-0.007593551204175428,-0.027041782291029794
217,-0.37191458132128985,-0.0037191458132128986,12.555655288867111,-0.009692536558195984,0.9065326054704085,0.32842592883449906,1.2075155233845776,0.3009829179141691,0.0015304911243898879,-0.002638957805360311,-0.0047813249609773584,-0.012201607728440993,-0.04046300642672838
218,-1.7567217824785826,-0.017567217824785826,12.542646571344818,-0.026775127555072012,0.900361542477898,0.3258700564897403,1.18070191644603,0.28034037396813194,0.0004938697019795627,-0.009469559357937753,-0.012593952280528025,-0.034657463921897,-0.11151203223482187
219,0.32799548371410964,0.0032799548371410963,12.5087648449567,-0.02215641634017731,0.9004554699561338,0.3267195268187034,1.1869894072565221,0.28653393730038834,-0.002211107393656026,-0.009365242841964785,-0.009990567762993745,-0.029346378370209425,-0.08965953450924567
220,1.727350214164185,0.01727350214164185,12.482186101904388,-0.0037750933815265952,0.9053829064116733,0.32965347905214193,1.2150161136608617,0.3096332072491884,-0.004338177558369635,-0.003908000655859719,-0.001050615181261239,-0.006009231018546912,-0.012128123928886951
221,-1.5338614049161376,-0.015338614049161377,12.479763277214692,-0.018924952761611644,0.9002958969192232,0.3273382518262208,1.19127823759127,0.29098234067204687,-0.0045322989917966384,-0.00954247223660932,-0.008098608941373448,-0.02573969012113733,-0.07425393809518047
222,0.8638280136981883,0.008638280136981882,12.45850928392482,-0.009340424986549179,0.9025476553198494,0.328899924115985,1.2056801440829334,0.3031324887630841,-0.006236827513869748,-0.00704446338969315,-0.0033391319861706473,-0.013722727362691523,-0.033346551865099
223,-0.3285252231228939,-0.003285252231228939,12.450148190546312,-0.012158655968450659,0.901267910236849,0.3285033113206997,1.201068650105807,0.29980073986895794,-0.006908167886276797,-0.008463394817221583,-0.004545736462769275,-0.017554867743682596,-0.04439846490891932
224,-0.0613243458288473,-0.000613243458288473,12.438633088176967,-0.012163966628316598,0.9007795078944129,0.3285524999528059,1.2007773013999197,0.2999977935055068,-0.00783349267916386,-0.009005447539564762,-0.004396012097337586,-0.01779747173511154,-0.04374139880197222
225,-1.052898510703949,-0.010528985107039491,12.427610555728325,-0.02208475340394026,0.8970642881062291,0.3270804703214999,1.1851333374092174,0.2880690493029884,-0.008720038578772302,-0.013138426260977118,-0.008886427227524285,-0.030911280717913728,-0.08431631252579314
226,-0.33445617235587666,-0.0033445617235587665,12.404723061330426,-0.024325077457302013,0.8953682555840417,0.3268372952723114,1.1811344273779913,0.2857661717939497,-0.010563401448472568,-0.015030863479133068,-0.009630175365876925,-0.03429121421291348,-0.09234262317140453
227,1.3000445946989585,0.013000445946989585,12.380066853261201,-0.010108377637447328,0.8989746369252513,0.329123673121274,1.2025415786899154,0.30356694176466414,-0.012553026237536761,-0.011011134348961988,-0.002659068186477711,-0.016329270722306343,-0.031914366324845435
228,0.582655241987707,0.00582655241987707,12.374126021345674,-0.00377640633569789,0.9007990948180755,0.330125087064296,1.2123259976166676,0.3115269027985921,-0.013033012158279983,-0.0089837033607274,0.00037897988803735154,-0.008225743584334746,-0.006030818626710317
229,1.732311605409944,0.017323116054099443,12.376293365141409,0.013735530035186447,0.9066590494412725,0.33282825668630656,1.2402773164768268,0.3336182670355543,-0.012857876232909883,-0.0024994866460634484,0.00853395679059785,0.01456842693732158,0.06248090783680638
230,1.1774118889776937,0.011774118889776936,12.40011747744178,0.024822872423204058,0.9113523934667686,0.3344514346841769,1.2588873944905061,0.3475350010237376,-0.010934747027926905,0.0026636870734481235,0.013399026776785878,0.02946174063029337,0.10334886385367596
231,0.4390866789295762,0.004390866789295762,12.43678723147091,0.027972595591339616,0.9139730727666976,0.33478144535468307,1.2650001608490726,0.35102708808237504,-0.00798190076117623,0.005535154271056907,0.014385262531478982,0.034305679337462806,0.11334687606248316
232,1.743934526167792,0.01743934526167792,12.475939209230578,0.04401331107345055,0.9210198577973275,0.33712613551676346,1.2926717514801125,0.37165189368278495,-0.0048387674645732496,0.013215641268007337,0.021364495230294458,0.05594463173359299,0.17044112804796266
233,0.43899315873829875,0.004389931587382987,12.533680775560992,0.04620257710716101,0.9242427370772599,0.337215000781763,1.2978790961615545,0.3736363590842946,-0.00022121078343936032,0.016708783724833292,0.021628056981848796,0.05996489769350623,0.17576650405927527
234,0.8279881767970589,0.00827988176797059,12.591982792650128,0.05217233001977355,0.928768227296801,0.3378990435463547,1.3095307316585127,0.3807625043617118,0.004419631562506657,0.02159326558061828,0.023654508673749176,0.06890228293347533,0.19465931418300836
235,-0.29657095353470836,-0.0029657095353470835,12.655633195251449,0.04659800398343778,0.929615293374023,0.3367405532971822,1.301752804386522,0.37213751101249903,0.009461734347925138,0.022504881645292074,0.020220107866851963,0.06294509738347603,0.17174692077813727
236,0.06654581585920483,0.0006654581585920483,12.709777016630811,0.04493356194285794,0.9313695708135923,0.3362425252733771,1.3003544313852684,0.3689848605716761,0.013730847534699518,0.024390203759352278,0.01874004653818618,0.06187029683978891,0.16323909648832333
237,-0.6974238233002769,-0.006974238233002769,12.759708582080625,0.03571264561271227,0.9303718747856409,0.3345808584719722,1.2861545998705648,0.3557827250849239,0.017651745679627864,0.023318415702190193,0.013785925259067631,0.050890266223181845,0.12680370328461918
238,0.989583934594853,0.00989583934594853,12.79586969531688,0.04382285267802519,0.9346684933595047,0.3356950592275215,1.3007143208979053,0.36604582753840054,0.020481745218511586,0.027925957982221736,0.01711053159624812,0.06214702117828826,0.15524201896708836
239,-1.1783036231148656,-0.011783036231148656,12.841025899689361,0.029848673812975273,0.9318347247607439,0.33331674747093426,1.2784612843282726,0.34662655956752864,0.02400450021850221,0.024889509131200454,0.010000577028354458,0.04489066318978296,0.10073148476960588
