variant_architecture,variant_name,scenario_name,scenario_label,policy_name,policy_label,training_seed,evaluation_seed,input_mode,include_distributional_state,mean_policy_loss,cumulative_policy_loss,mean_reference_loss,cumulative_reference_loss,mean_excess_loss,cumulative_excess_loss,mean_abs_rate_gap,policy_rate_rmse,policy_instrument_volatility,mean_state_rmse,distribution_state_rmse,regime_accuracy,stress_brier_score,unstable,impact_nominal_rate_pp,impact_inflation_pp,impact_output_gap_pct,impact_low_liquidity_gap_pp,impact_mean_mpc_gap_pp,peak_low_liquidity_gap,peak_mean_mpc_gap,peak_low_liquidity_gap_difference_vs_reference,peak_mean_mpc_gap_difference_vs_reference
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,908,belief_state,1,1.57216321306517e-05,0.0009432979278391,0.000125774000185,0.0075464400111011,-0.0001100523680543,-0.006603142083262,0.0032964268781633,0.0040277918831914,0.0006745554417383,0.0009452879835892,0.0015334604481027,0.1166666666666666,0.4645599695676887,0,0.0018700396253991,0.0174957911351568,0.0086749749583423,0.0127126465245782,-0.2410963108345753,0.0025403316153807,0.0071777817883416,0.004788984892883,0.0092380807172323
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,908,belief_state,1,0.0001355683122837,0.0081340987370242,0.0001355683122837,0.0081340987370242,0.0,0.0,0.0,0.0,0.0048331430413068,0.0009575761808123,0.0015620245271419,0.4833333333333333,0.2626184046616108,0,0.0112632678499642,0.0174957911351568,0.0086749749583423,0.0127126465245782,-0.2410963108345753,0.0063562808335931,0.0148932015463326,0.0,0.0
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,909,belief_state,1,0.0002081124616406,0.0124867476984387,0.0002161437035537,0.0129686222132265,-8.03124191313069e-06,-0.0004818745147878,0.0005404875162944,0.0007753039370383,0.0030976686099763,0.0007978708272223,0.0012508032982728,0.6166666666666667,0.2139729012357825,0,0.0122133820598132,-0.0046390755950107,0.2505392621340741,-0.0027190889729328,0.2280945069636496,0.0063957083455405,0.0155125874225729,0.001145135074594,0.0021802640157973
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,909,belief_state,1,1.6582560517365854e-05,0.0009949536310419,0.0002081124616406,0.0124867476984387,-0.0001915299011232,-0.0114917940673967,0.0046747448580593,0.0054913597596951,0.0009245879635234,0.0007528481912326,0.0011471885317561,0.3666666666666666,0.3743031485921631,0,0.0024387426529894,-0.0046390755950107,0.2505392621340741,-0.0027190889729328,0.2280945069636496,0.0029195665838161,0.0086242166379515,0.0043824983176917,0.0081997722354323
belief_state,macro_core_moderate_gap_belief_state,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,909,belief_state,1,0.0002161437035537,0.0129686222132265,0.0002161437035537,0.0129686222132265,0.0,0.0,0.0,0.0,0.0027468701568132,0.0007912530450706,0.0012355648140329,0.7166666666666667,0.1563565043537001,0,0.0057225558692987,-0.0046390755950107,0.2505392621340741,-0.0027190889729328,0.2280945069636496,0.0062617992134135,0.0152992179863365,0.0,0.0
raw_observations,macro_core_moderate_gap_raw_observations,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,900,raw_observations,1,4.8874633638086275e-05,0.0029324780182851,2.856634691552082e-05,0.0017139808149312,2.030828672256544e-05,0.0012184972033539,0.0007998372183362,0.0010717627280458,0.0015301137486634,0.0006356699544635,0.0009141200466789,0.8666666666666667,0.1564080284245304,0,0.011328327030957,0.0120388878334098,0.2409193319671457,-0.0073156370662386,0.0411661596199864,0.0046133844534569,0.0095674751928602,0.0010903554065528,0.0021519516681226
raw_observations,macro_core_moderate_gap_raw_observations,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,900,raw_observations,1,1.5402978430286382e-05,0.0009241787058171,4.8874633638086275e-05,0.0029324780182851,-3.347165520779988e-05,-0.0020082993124679,0.0013620561149421,0.0016280420059429,0.0005924142558236,0.0006124698955454,0.0008536705849954,0.8666666666666667,0.1654430478061691,0,0.0056646486646722,0.0120388878334098,0.2409193319671457,-0.0073156370662386,0.0411661596199864,0.0028730701757412,0.0064555101952364,0.0017403142777157,0.0034658756260599
raw_observations,macro_core_moderate_gap_raw_observations,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",full_information_rule,Полная информация,-1,900,raw_observations,1,2.856634691552082e-05,0.0017139808149312,2.856634691552082e-05,0.0017139808149312,0.0,0.0,0.0,0.0,0.0011085587419502,0.0006168870448136,0.0008663851455623,0.8666666666666667,0.1560501774145805,0,0.0192789868709469,0.0120388878334098,0.2409193319671457,-0.0073156370662386,0.0411661596199864,0.0035861366948695,0.0076333912276299,0.0,0.0
raw_observations,macro_core_moderate_gap_raw_observations,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",classical_filtered_rule,Classical: normal-only filter + fixed rule,-1,901,raw_observations,1,0.0001838863241408,0.0110331794484508,3.142722347403665e-05,0.0018856334084421,0.0001524591006668,0.0091475460400086,0.0043582221700631,0.0053564146133786,0.0027403931241237,0.0010079246455892,0.0016074975388634,0.5333333333333333,0.2936094021049941,0,-0.0007118966485602,0.0019184452292647,-0.0534710809072212,0.0178683584013853,0.0419759172322499,0.0072499806898075,0.0149976091733525,0.0049515937561127,0.0092502087774303
raw_observations,macro_core_moderate_gap_raw_observations,macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",learning_policy,Learning-based policy,11,901,raw_observations,1,3.759714974445393e-05,0.0022558289846672,0.0001838863241408,0.0110331794484508,-0.0001462891743963,-0.0087773504637835,0.0031714594216785,0.0036989069561604,0.0010497677130322,0.0009545976086465,0.001502958325407,0.55,0.342117248354565,0,-0.0008064212363457,0.0019184452292647,-0.0534710809072212,0.0178683584013853,0.0419759172322499,0.0041102494569455,0.0100205305794083,0.0037547420361025,0.0069724504245175
