scenario,scenario_label,period,true_rstar_gap,filtered_rstar_gap,filtered_std_rstar_gap,lower_rstar_gap,upper_rstar_gap,error_rstar_gap,true_productivity_gap,filtered_productivity_gap,filtered_std_productivity_gap,lower_productivity_gap,upper_productivity_gap,error_productivity_gap,true_fiscal_gap,filtered_fiscal_gap,filtered_std_fiscal_gap,lower_fiscal_gap,upper_fiscal_gap,error_fiscal_gap,true_inflation_gap,filtered_inflation_gap,filtered_std_inflation_gap,lower_inflation_gap,upper_inflation_gap,error_inflation_gap,true_output_gap,filtered_output_gap,filtered_std_output_gap,lower_output_gap,upper_output_gap,error_output_gap,true_low_liquidity_gap,filtered_low_liquidity_gap,filtered_std_low_liquidity_gap,lower_low_liquidity_gap,upper_low_liquidity_gap,error_low_liquidity_gap,true_mean_mpc_gap,filtered_mean_mpc_gap,filtered_std_mean_mpc_gap,lower_mean_mpc_gap,upper_mean_mpc_gap,error_mean_mpc_gap,full_information_rate,filtered_rate,additional_policy_wedge
full_macro,Фильтрация: расширенный макронабор,24,-0.0006847961173966764,-6.1076529836411025e-06,0.0003728610446069285,-0.000736915300413221,0.0007246999944459388,0.0006786884644130353,-1.7946084081570354e-05,-0.0001603267855027609,0.0005306559091810757,-0.001200412367497669,0.0008797587964921474,-0.00014238070142119055,-0.0004468662862319214,-7.427495620040487e-06,0.00039455562300645994,-0.000780756516712702,0.000765901525472621,0.00043943879061188087,0.0010265839509524797,0.0011812682909945627,0.00011491836905131727,0.0009560282876539809,0.0014065082943351447,0.00015468434004208302,0.009334579218203042,0.009056494323082857,0.0003798796120279105,0.008311930283508153,0.009801058362657562,-0.0002780848951201842,-0.0006728267436632466,-0.0006643790053607536,0.00012525128318982914,-0.0009098715204128188,-0.0004188864903086885,8.447738302493004e-06,-0.002685171701678963,-0.0034454668073329543,0.0009788424068091777,-0.0053639979246789425,-0.001526935689986966,-0.0007602951056539914,0.0020248994811334783,0.0029700879506939183,0.0002627863087758411
full_macro,Фильтрация: расширенный макронабор,25,-0.0006194628887131658,-8.8651102197447e-06,0.0003728607693110962,-0.0007396722180694933,0.0007219419976300038,0.000610597778493421,-0.0005713904388407844,-0.0006351636714798414,0.000530655909031052,-0.0016752492531807034,0.00040492191022102066,-6.377323263905693e-05,-0.0007600102034402546,-9.366765752282767e-05,0.00039455562297204715,-0.0008669966785480401,0.0006796613635023847,0.0006663425459174269,0.0010634074375964002,0.0012377334421765467,0.00011491836892086766,0.001012493439091646,0.0014629734452614473,0.0001743260045801464,0.009718784058518526,0.010058011077933821,0.0003798796116564296,0.009313447039087219,0.010802575116780424,0.000339227019415295,-0.0006740572161238757,-0.0006997462303940319,0.0001252512632459214,-0.0009452387063560378,-0.00045425375443202597,-2.56890142701562e-05,-0.0028340497926647454,-0.003557165507227739,0.0009788423810178787,-0.005475696574022781,-0.001638634440432697,-0.0007231157145629937,0.0020745785192923098,0.0030105574968217834,0.00027434704883716585
full_macro,Фильтрация: расширенный макронабор,26,-0.0010298953975702936,-2.882464920338674e-05,0.0003728605773530185,-0.0007596313808153031,0.0007019820824085295,0.0010010707483669068,-0.0004628730850919016,-0.0008012487700758004,0.0005306559089264344,-0.0018413343515716117,0.00023883681142001102,-0.0003383756849838988,-9.203288260814074e-05,-0.00011248598893404038,0.00039455562294804964,-0.0008858150099122177,0.0006608430320441369,-2.045310632589964e-05,0.001219642767192408,0.0011254597249551728,0.00011491836882990943,0.0009002197220485504,0.0013506997278617953,-9.418304223723526e-05,0.011327159271600877,0.011092811990760513,0.00037987961139740364,0.010348247952421601,0.011837376029099424,-0.00023434728084036419,-0.0006924897812431387,-0.0007258930650648254,0.0001252512493394221,-0.0009713855137700927,-0.0004804006163595581,-3.340328382168674e-05,-0.003400235261660512,-0.002267237808686345,0.0009788423630340806,-0.004185768840233143,-0.000348706777139547,0.001132997452974167,0.0021168440621551453,0.0030211801788975795,0.0002491508324718025
full_macro,Фильтрация: расширенный макронабор,27,-0.0009831496671040768,-3.909909462523809e-05,0.00037286044350464596,-0.0007699055638943442,0.000691707374643868,0.0009440505724788387,-0.0005920890795607309,-0.0002845152528617291,0.0005306559088534827,-0.0013246008342145553,0.0007555703284910971,0.0003075738266990018,-0.00011835366844780313,2.9070746873272448e-05,0.00039455562293131503,-0.0007442582740721051,0.0008023997678186499,0.00014742441532107558,0.0012572003059161479,0.0011013497916402457,0.0001149183687664869,0.0008761097888579314,0.00132658979442256,-0.00015585051427590216,0.011607083215703631,0.011926696344258698,0.00037987961121679025,0.01118213230627379,0.012671260382243607,0.0003196131285550675,-0.0007771512403466932,-0.0006352955809583372,0.0001252512396427012,-0.0008807880106580315,-0.0003898031512586429,0.00014185565938835596,-0.0035677971667875843,-0.0018415111334505639,0.0009788423504943267,-0.003760042140419444,7.701987351831628e-05,0.0017262860333370205,0.0021878517016285315,0.003045954915988546,0.00022506793264031065
full_macro,Фильтрация: расширенный макронабор,28,-0.0008453774061186797,-5.2881152611313226e-05,0.0003728603501749695,-0.0007836874389542534,0.000677925133731627,0.0007924962535073665,0.00010939262444652659,-0.0003709149784054297,0.000530655908802613,-0.0014110005596585512,0.0006691706028476917,-0.0004803076028519563,0.0002552249986416209,6.0356861082872014e-06,0.0003945556229196454,-0.0007672933348142177,0.0007793647070307921,-0.0002491893125333337,0.0013037296780594382,0.0013493481339148523,0.00011491836872226398,0.001124108131219215,0.0015745881366104897,4.5618455855414054e-05,0.012029346879443398,0.01165575946960355,0.00037987961109085236,0.01091119543186548,0.012400323507341621,-0.0003735874098398477,-0.0008245600436355615,-0.0006179519036861028,0.0001252512328813776,-0.0008634443201336029,-0.0003724594872386027,0.00020660813994945876,-0.003748424666422078,-0.004045182659617773,0.0009788423417506071,-0.005963713649448963,-0.002126651669786583,-0.0002967579931956953,0.002315661832410243,0.0031606017357804048,0.00024426765331815196
full_macro,Фильтрация: расширенный макронабор,29,-0.0006959089980002163,-7.622940315937114e-05,0.00037286028509813805,-0.0008070355619517217,0.0006545767556329794,0.0006196795948408451,0.00041405835090780317,-8.630403378087108e-05,0.0005306559087671418,-0.001126389614964469,0.000953781547402727,-0.0005003623846886742,0.00018332110796877554,-0.00034216851281735494,0.0003945556229115079,-0.0011154975337239104,0.0004311605080892005,-0.0005254896207861305,0.0012120130341272512,0.0011894993686920883,0.00011491836869142843,0.0009642593660568885,0.001414739371327288,-2.2513665435162965e-05,0.010981126362911665,0.01099517838733732,0.0003798796110030385,0.010250614349771365,0.011739742424903275,1.4052024425654716e-05,-0.0008532761330217761,-0.0007679734910411284,0.00012525122816684745,-0.0010134658982481493,-0.0005224810838341074,8.530264198064778e-05,-0.0032531339172565,-0.00285639026603846,0.0009788423356537897,-0.0047749212439198874,-0.0009378592881570322,0.0003967436512180402,0.0023693886872535558,0.003137146299535061,0.0001762996799223922
full_macro,Фильтрация: расширенный макронабор,30,-0.0008975498014012626,-8.376401355410367e-05,0.0003728602397214265,-0.0008145700834080996,0.0006470420562998923,0.000813785787847159,0.00031917487422127646,0.0002439535586611545,0.0005306559087424081,-0.0007961320224739654,0.0012840391397962744,-7.522131556012197e-05,-0.00011471645911787008,-0.0001585734088202341,0.0003945556229058335,-0.0009319024297156679,0.0006147556120751996,-4.385694970236403e-05,0.00108247715265741,0.0010858262599152462,0.00011491836866992751,0.0008605862573221883,0.0013110662625083042,3.3491072578362233e-06,0.009664053874094691,0.009644345470123229,0.0003798796109418078,0.008899781432677285,0.010388909507569172,-1.970840397146241e-05,-0.0008085950155801788,-0.0007342778537064235,0.00012525122487950426,-0.0009797702544702518,-0.0004887854529425951,7.431716187375535e-05,-0.002808528405933269,-0.0027228079880177248,0.000978842331402605,-0.004641338957566831,-0.0008042770184686192,8.572041791554425e-05,0.0022388238796314957,0.003021157977699794,0.0002449037694712443
full_macro,Фильтрация: расширенный макронабор,31,-0.0008584679863978592,-7.876182833089242e-05,0.00037286020808119684,-0.0008095678361700381,0.0006520441795082534,0.0007797061580669669,0.0005895304110106931,0.0003470884416781552,0.0005306559087251615,-0.0006929971394231615,0.0013871740227794718,-0.00024244196933253793,-0.00019464136238329732,-0.00010566367822818975,0.0003945556229018768,-0.0008789926991158683,0.0006676653426594888,8.897768415510757e-05,0.0010095444925359556,0.0010836115798559972,0.00011491836865493542,0.0008583715772923237,0.0013088515824196706,7.406708732004153e-05,0.009030371284846553,0.008544444053435078,0.00037987961089911283,0.007799880016072816,0.009289008090797338,-0.00048592723141147563,-0.0007453612261805687,-0.0006838312800417448,0.0001252512225873088,-0.00092932367631287,-0.00043833888377061954,6.152994613882392e-05,-0.0026377421375683254,-0.0031607118506943575,0.0009788423284383418,-0.005079242814433507,-0.0012421808869552077,-0.000522969713126032,0.002102570264645615,0.002899223898829602,0.0002490197655361785
full_macro,Фильтрация: расширенный макронабор,32,-0.0009254016040495083,-5.4765465358018215e-05,0.00037286018601912857,-0.0007855714299555102,0.0006760404992394738,0.0008706361386914901,0.00030168955295197984,0.0008453862787987728,0.000530655908713136,-0.00019469930227897377,0.0018854718598765193,0.0005436967258467929,-0.000332329821344323,-3.10906217390074e-05,0.0003945556228991178,-0.0008044196426212783,0.0007422383991432635,0.0003012391996053156,0.0009082222139501185,0.0007957728690452569,0.00011491836864448175,0.0005705328665020727,0.0010210128715884411,-0.00011244934490486154,0.008068655125355758,0.008538810526859264,0.0003798796108693426,0.007794246489555352,0.009283374564163175,0.00047015540150350567,-0.000699605176078366,-0.000641948476130067,0.00012525122098900904,-0.0008874408692685246,-0.00039645608299160924,5.765669994829909e-05,-0.002306497366481724,-0.0007108769097518796,0.000978842326371423,-0.0026294078694398685,0.0012076540499361093,0.0015956204567298446,0.0019054532675154723,0.002691330275400904,0.00022821946395664087
full_macro,Фильтрация: расширенный макронабор,33,-0.0009483588113272019,-5.2983357500614355e-05,0.0003728601706357115,-0.0007837892919466088,0.0006778225769453802,0.0008953754538265875,0.0007674148215750573,0.0012498012988240484,0.0005306559087047505,0.00020971571776273734,0.0022898868798853595,0.0004823864772489911,-0.00022984519022630628,-0.0002338984933526158,0.0003945556228971939,-0.0010072275142311159,0.0005394305275258842,-4.053303126309518e-06,0.000862717736206502,0.0007095981200174843,0.00011491836863719262,0.0004843581174885868,0.0009348381225463818,-0.00015311961618901773,0.007729479719733066,0.00820526344167369,0.0003798796108485844,0.007460699404410465,0.008949827478936915,0.00047578372194062406,-0.0006432186430093195,-0.0004424017203289336,0.00012525121987454823,-0.0006878941112830481,-0.00019690932937481908,0.0002008169226803859,-0.0022913647542507714,-0.0004396332396502658,0.0009788423249302038,-0.0023581641965134655,0.0014788977172129336,0.0018517315146005056,0.0017273881146455858,0.00249505271860108,0.0002175506984356917
full_macro,Фильтрация: расширенный макронабор,34,-0.0005939252649509059,-6.109469816811651e-05,0.0003728601599091776,-0.0007919006115901046,0.0006697112152538717,0.0005328305667827893,0.0006112320769242326,0.000688153129475088,0.0005306559086989037,-0.00035193245157476305,0.0017282387105249392,7.692105255085546e-05,-0.0002922350270453489,4.2883242291508894e-05,0.0003945556228958525,-0.000730445778584362,0.0008162122631673798,0.00033511826933685775,0.0007284489729682272,0.0006918700943925322,0.00011491836863211007,0.0004666300918735965,0.000917110096911468,-3.6578878575694944e-05,0.006405979678345821,0.006288204761876703,0.00037987961083411014,0.005543640724641847,0.007032768799111558,-0.00011777491646911865,-0.0006181619854029002,-0.00038828877200513466,0.00012525121909745808,-0.0006337811614361526,-0.0001427963825741168,0.00022987321339776556,-0.001855361176036207,-0.001334701193297949,0.0009788423239252715,-0.0032532321481914812,0.0005838297615955832,0.0005206599827382579,0.0015990203765403087,0.0022753577146173366,0.00013897211530818215
full_macro,Фильтрация: расширенный макронабор,35,-0.0006663434102746493,-3.820119774103012e-05,0.0003728601524297908,-0.0007690070965034201,0.0006926047010213599,0.0006281422125336192,0.000780676838629593,0.0007458074657235122,0.0005306559086948267,-0.0002942781153183481,0.0017858930467653726,-3.486937290608078e-05,-0.00030953711951137364,0.00014587428332342092,0.00039455562289491717,-0.0006274547375506167,0.0009192033041974586,0.00045541140283479457,0.000629791053487964,0.0006272702477084578,0.00011491836862856615,0.0004020302451964681,0.0008525102502204475,-2.520805779506266e-06,0.005514882144368359,0.0057347838277734585,0.00037987961082401757,0.004990219790558384,0.006479347864988533,0.00021990168340509965,-0.0005364033204460935,-0.0003681792200338608,0.00012525121855560948,-0.0006136716084028553,-0.00012268683166486626,0.00016822410041223264,-0.0015912774089900472,-0.0011522278025700302,0.0009788423232245536,-0.0030707587560901556,0.000766303150950095,0.000439049606420017,0.0014096252949792186,0.002078616045920137,0.0001955546142869992
full_macro,Фильтрация: расширенный макронабор,36,-0.000572896239722556,-6.115351511361655e-05,0.0003728601472145717,-0.000791959403654177,0.0006696523734269438,0.0005117427246089394,-2.090515175806921e-05,0.00029803198704798624,0.0005306559086919841,-0.0007420535939883026,0.0013381175680842751,0.00031893713880605545,-0.0006991771231055313,-0.00027073391204014,0.0003945556228942649,-0.0010440629329128994,0.0005025951088326192,0.0004284432110653913,0.0005222029533165632,0.0005546017714983389,0.00011491836862609501,0.0003293617689911927,0.0007798417740054851,3.239881818177569e-05,0.004516756564764869,0.004844977447205105,0.00037987961081698023,0.004100413410003823,0.0055895414844063865,0.00032822088244023606,-0.0004706899417781487,-0.0003529883285019625,0.00012525121817778985,-0.0005984807161304305,-0.00010749594087349439,0.00011770161327618619,-0.0012335049787517577,-0.0011522501897611734,0.0009788423227359577,-0.0030707811423236506,0.0007662807628013037,8.125478899058424e-05,0.0012192385347398222,0.001867942629054455,0.0001804105686559898
full_macro,Фильтрация: расширенный макронабор,37,-0.0003100838302875378,-7.215695233027965e-05,0.0003728601435781088,-0.0008029628337433728,0.0006586489290828136,0.00023792687795725812,0.00015661590303275952,-0.00018213316838372164,0.0005306559086900017,-0.0012222187494161248,0.0008579524126486817,-0.0003387490714164812,-0.0007718200608412642,-0.00020584647469992323,0.0003945556228938102,-0.0009791754955717912,0.0005674825461719447,0.000565973586141341,0.000586617146256569,0.0005539897885332518,0.00011491836862437195,0.00032874978602948275,0.0007792297910370208,-3.262735772331725e-05,0.005343285219133699,0.004433351389538124,0.00037987961081207324,0.003688787352346461,0.005177915426729788,-0.0009099338295955745,-0.00039765861627198804,-0.0003428441404654807,0.00012525121791434417,-0.0005883365275775953,-9.73517533533661e-05,5.481447580650735e-05,-0.001609091845450467,-0.0015120602644979784,0.0009788423223952702,-0.0034305912163927078,0.000406470687396751,9.703158095248862e-05,0.001224792736764584,0.0017014588365866776,2.2573233801850685e-05
full_macro,Фильтрация: расширенный макронабор,38,-0.0003802913422930675,-5.713219549077029e-05,0.0003728601410424797,-0.0007879380719340304,0.0006736736809524899,0.0003231591468022972,-0.0007188093362570632,0.00012083762961946756,0.0005306559086886196,-0.0009192479514102266,0.0011609232106491619,0.0008396469658765308,3.864609949126563e-05,-0.0003869446265977272,0.00039455562289349307,-0.0011602736474689737,0.00038638439427351914,-0.00042559072608899285,0.0005957899693739725,0.0005609352923488289,0.00011491836862317052,0.00033569528984741463,0.0007861752948502431,-3.485467702514359e-05,0.005438647296834579,0.005503736964967496,0.00037987961080865166,0.004759172927782539,0.006248301002152453,6.508966813291699e-05,-0.0004171757611764932,-0.00033008435188954595,0.00012525121773064902,-0.0005755767386416181,-8.459196513747386e-05,8.709140928694724e-05,-0.0017293693306401864,-0.0012926900765640292,0.0009788423221577156,-0.0032112210279931514,0.0006258408748650933,0.0004366792540761572,0.0012153222728968729,0.0016326925447066973,8.370400193435889e-05
full_macro,Фильтрация: расширенный макронабор,39,-0.0003455880308659393,-7.183536982621945e-05,0.00037286013927443886,-0.0008026412428041196,0.0006589705031516806,0.00027375266103971986,-0.0015927119414756168,-0.0002644639715194361,0.0005306559086876559,-0.0013045495525472418,0.0007756216095083694,0.0013282479699561808,-0.0002078793560442151,-0.0006101849774482113,0.0003945556228932719,-0.001383513998319024,0.0001631440434226016,-0.0004023056214039962,0.0006696182334870167,0.0005609795563261776,0.00011491836862233276,0.00033573955382640536,0.0007862195588259498,-0.0001086386771608391,0.006235695122807003,0.006328874817831755,0.0003798796108062659,0.005584310780651474,0.0070734388550120365,9.317969502475269e-05,-0.00039902971965113135,-0.0003481430844006598,0.00012525121760256224,-0.0005936354709016817,-0.0001026506978996378,5.088663525047157e-05,-0.0020077768697852557,-0.0010037716145448194,0.0009788423219920738,-0.0029223025656492842,0.0009147593365596452,0.0010040052552404363,0.0012822159539424493,0.001611107776362293,3.673263215296661e-05
full_macro,Фильтрация: расширенный макронабор,40,-0.00027165699758615225,-5.8886051757370855e-05,0.0003728601380416211,-0.0007896919223189481,0.0006719198188042065,0.00021277094582878138,-0.001426407992036212,-0.0006993713838084384,0.0005306559086869839,-0.001739456964834927,0.00034071419721805004,0.0007270366082277736,-0.000514448374899173,-0.000510053522616295,0.00039455562289311783,-0.001283382543486806,0.000263275498254216,4.394852282878074e-06,0.0008887547838759869,0.0008541532316249572,0.00011491836862174864,0.0006289132291263299,0.0010793932341235846,-3.460155225102962e-05,0.008498196601602663,0.008615229266073506,0.0003798796108046024,0.007870665228896484,0.009359793303250527,0.00011703266447084248,-0.0004278689301009704,-0.00035044715373536584,0.00012525121751325,-0.0005959395400613359,-0.00010495476740939583,7.742177636560455e-05,-0.0028791140934455606,-0.0024105595428869494,0.0009788423218765757,-0.004329090493765038,-0.000492028592008861,0.0004685545505586112,0.0015346760937881628,0.0018175496796353813,5.2649310153327734e-05
full_macro,Фильтрация: расширенный макронабор,41,-0.00021815209309721702,-6.78886918982093e-05,0.000372860137182003,-0.0007986945607749351,0.0006629171769785165,0.00015026340119900773,-0.0015910901974282672,-0.0010798162696476366,0.0005306559086865153,-0.0021199018506732068,-3.973068862206646e-05,0.0005112739277806306,-0.00024204964602816032,-0.0004952863086777043,0.0003945556228930103,-0.0012686153295480046,0.00027804271219259585,-0.000253236662649544,0.0011010439681255829,0.0009956520376402918,0.00011491836862134131,0.0007704120351424628,0.0012208920401381208,-0.00010539193048529107,0.010502523707829586,0.010188672179713202,0.0003798796108034424,0.009444108142538455,0.01093323621688795,-0.00031385152811638437,-0.0005569068027509044,-0.0005036572924194505,0.0001252512174509745,-0.0007491496786233606,-0.00025816490621554056,5.324951033145386e-05,-0.003481850948393438,-0.002691536690145442,0.000978842321796041,-0.004610067640865682,-0.0007730057394252018,0.0007903142582479958,0.0018981420624226706,0.0020820367918526804,-1.411678066304302e-05
full_macro,Фильтрация: расширенный макронабор,42,-0.00043044044441617317,-7.317402237679263e-05,0.00037286013658260946,-0.0008039798900787072,0.0006576318453251219,0.0003572664220393805,-0.0011908457600865025,-0.0009337101754809861,0.0005306559086861887,-0.001973795756505916,0.00010637540554394372,0.00025713558460551636,0.00032311051762507403,-0.0006348693044181761,0.0003945556228929353,-0.0014081983252883293,0.00013845971645197702,-0.0009579798220432502,0.0012898539910863652,0.0011588641143565222,0.0001149183686210573,0.0009336241118592499,0.0013841041168537946,-0.000130989876729843,0.012228030759446956,0.01217089037171965,0.00037987961080263364,0.011426326334546488,0.012915454408892812,-5.7140387727305786e-05,-0.0006822226141886975,-0.0005991230412877737,0.0001252512174075511,-0.0008446154274065738,-0.0003536306551689735,8.309957290092386e-05,-0.004048745694880642,-0.003062578107414426,0.0009788423217398858,-0.004981109058024602,-0.0011440471568042502,0.000986167587466216,0.0022385527598391426,0.0024133707879837605,4.6091717543610876e-05
full_macro,Фильтрация: расширенный макронабор,43,-0.00035064633167834557,-7.011267033824514e-05,0.000372860136164665,-0.0008009185372209885,0.0006606931965444983,0.00028053366134010043,0.00016970170517382262,-0.0007356612155451573,0.0005306559086859608,-0.0017757467965696405,0.0003044243654793258,-0.00090536292071898,-0.00028273114353087104,-0.00031916848799055534,0.00039455562289288304,-0.001092497508860606,0.00045416053287949536,-3.6437344459684304e-05,0.0013544321473396301,0.0013715909066906512,0.00011491836862085926,0.0011463509041937671,0.0015968309091875352,1.7158759351021055e-05,0.012650240498073558,0.012604001882669694,0.00037987961080206963,0.011859437845497638,0.013348565919841751,-4.6238615403863814e-05,-0.0008007457214082316,-0.0007140393354340812,0.00012525121737727286,-0.0009595317214935359,-0.0004685469493746264,8.67063859741504e-05,-0.004075902245943269,-0.0042884720408073295,0.0009788423217007298,-0.00620700299134076,-0.002369941090273899,-0.00021256979486406011,0.0025456715173644883,0.0027581917290980655,9.01475920323448e-05
full_macro,Фильтрация: расширенный макронабор,44,-2.6284697578286213e-05,-6.806701317775894e-05,0.00037286013587324113,-0.0007988728794893115,0.0006627388531337937,-4.178231559947273e-05,-0.00028010022656698276,-0.00041299944408841344,0.0005306559086858019,-0.0014530850251125852,0.0006270861369357583,-0.00013289921752143068,-0.00027089444735955444,-7.337925350841743e-05,0.0003945556228928466,-0.0008467082743783968,0.0006999497673615619,0.00019751519385113701,0.001281223459669538,0.001281983555467049,0.00011491836862072117,0.0010567435529704357,0.0015072235579636625,7.600957975110231e-07,0.011679616059391851,0.012098465840667308,0.00037987961080167634,0.011353901803496023,0.012843029877838592,0.00041884978127545644,-0.0008840937395282645,-0.000845426116401215,0.00012525121735616044,-0.0010909185024192895,-0.0005999337303831404,3.866762312704957e-05,-0.003546727728086042,-0.0033925692071017253,0.0009788423216734274,-0.005311100157581643,-0.0014740382566218076,0.0001541585209843166,0.0027886208119601427,0.002940899175400514,3.5142152268677867e-06
full_macro,Фильтрация: расширенный макронабор,45,-0.00033177092856723976,-4.580412199209638e-05,0.0003728601356700374,-0.0007766099879053698,0.0006850017439211769,0.0002859668065751434,-0.0005360519744755392,4.238229741221106e-05,0.0005306559086856911,-0.0009977032836117436,0.0010824678784361658,0.0005784342718877502,-0.00041084450702890584,9.581126813477215e-05,0.00039455562289282114,-0.0006775177527351573,0.0008691402890047015,0.000506655775163678,0.0012853474376336462,0.0013125583649765795,0.00011491836862062488,0.0010873183624801547,0.0015377983674730042,2.7210927342933297e-05,0.011717755568081922,0.011757294408613,0.00037987961080140215,0.011012730371442252,0.01250185844578375,3.9538840531079186e-05,-0.0008397966148478348,-0.0008079473979836058,0.00012525121734143925,-0.0010534397839728267,-0.0005624550119943848,3.1849216864229075e-05,-0.0035691581030421814,-0.0037364825334085575,0.0009788423216543897,-0.005655013483851161,-0.0018179515829659537,-0.00016732443036637616,0.0028703254705401407,0.003076437990745179,9.951766579677846e-05
full_macro,Фильтрация: расширенный макронабор,46,-0.00011012875167783413,-3.270605881730173e-05,0.00037286013552834764,-0.000763511924452863,0.0006980998068182596,7.74226928605324e-05,-0.0003261396065480819,0.00016236297382007822,0.000530655908685614,-0.0008777226072037253,0.0012024485548438818,0.0004885025803681601,-0.0009039479709348249,-0.00024402013273589154,0.0003945556228928034,-0.0010173491536057862,0.0005293088881340031,0.0006599278381989334,0.0013500772318045026,0.0013024618110784067,0.00011491836862055774,0.0010772218085821135,0.0015277018135746998,-4.761542072609587e-05,0.012399861610660999,0.012390191133121736,0.00037987961080121095,0.011645627095951362,0.01313475517029211,-9.670477539263159e-06,-0.0008365374296239294,-0.0008056355845478335,0.00012525121733117446,-0.0010511279705169355,-0.0005601431985787315,3.090184507609586e-05,-0.003813717652699264,-0.0031905571473923966,0.0009788423216411156,-0.005109088097808983,-0.0012720261969758101,0.0006231605053068673,0.003048718768586562,0.003194434758353783,1.4372256236939998e-06
full_macro,Фильтрация: расширенный макронабор,47,-6.973863378684275e-05,-2.5531411310094623e-05,0.0003728601354295504,-0.0007563372767520134,0.0007052744541318243,4.420722247674813e-05,-1.4405039532287378e-05,-0.00017740355858623623,0.0005306559086855601,-0.001217489139609934,0.0008626820224374615,-0.00016299851905394886,-0.00037553923141394035,-0.0004495322423359256,0.0003945556228927911,-0.0012228612632057961,0.0003237967785339449,-7.399301092198528e-05,0.0014110704159222254,0.0013887097413430116,0.00011491836862051092,0.0011634697388468102,0.001613949743839213,-2.23606745792138e-05,0.01297185753010062,0.013642999053722134,0.00037987961080107775,0.012898435016552022,0.014387563090892246,0.0006711415236215143,-0.0008807424783253437,-0.0007987731046307919,0.00012525121732401702,-0.0010442654905858653,-0.0005532807186757185,8.196937369455185e-05,-0.004040123211175912,-0.0034381562488646975,0.0009788423216318598,-0.005356687199263143,-0.0015196252984662523,0.0006019669623112149,0.0032346078924183155,0.003364976755573555,2.8367670318185095e-05
full_macro,Фильтрация: расширенный макронабор,48,-0.00018757191754026063,-6.0311338807071204e-05,0.000372860135360661,-0.0007911172041139669,0.0006704945264998244,0.00012726057873318943,-9.9727064578709e-05,-0.0002540400490993093,0.0005306559086855225,-0.0012941256301229336,0.0007860455319243149,-0.00015431298452060028,-0.0002710828334839538,-0.000486056427107507,0.0003945556228927825,-0.0012593854479773607,0.00028727259376234673,-0.00021497359362355318,0.0013761545314568808,0.0012961074793482956,0.00011491836862047831,0.001070867476852158,0.001521347481844433,-8.004705210858522e-05,0.012522109245281614,0.012413240894503226,0.00037987961080098473,0.011668676857333296,0.013157804931673156,-0.00010886835077838879,-0.0009096251369472677,-0.0008587923352158973,0.0001252512173190263,-0.0011042847211611888,-0.0006132999492706058,5.0832801731370424e-05,-0.003787679313925257,-0.0033323827840664472,0.0009788423216254057,-0.005250913734452242,-0.0014138518336806521,0.0004552965298588096,0.0032968025852843997,0.003386135226509971,-1.9255629830960966e-06
full_macro,Фильтрация: расширенный макронабор,49,0.00024064717935926307,-4.66798280145092e-05,0.00037286013531262604,-0.0007774856932272562,0.0006841260371982378,-0.00028732700737377226,-0.00018274681678957544,0.0004225023422967803,0.0005306559086854963,-0.0006175832387267926,0.0014625879233203531,0.0006052491590863557,-0.00016475333793635578,-0.000250419948288154,0.00039455562289277647,-0.001023748969157996,0.0005229090725816878,-8.566661035179821e-05,0.0013372541657828286,0.0012424205571888252,0.00011491836862045554,0.0010171805546927324,0.001467660559684918,-9.483360859400343e-05,0.012129643265612573,0.011831657174151963,0.0003798796108009199,0.01108709313698216,0.012576221211321766,-0.00029798609146061,-0.0008958666908458957,-0.0008221602040902488,0.0001252512173155464,-0.0010676525900287196,-0.0005766678181517779,7.370648675564695e-05,-0.0037128152897312095,-0.003135949565028896,0.0009788423216209056,-0.005054480515405871,-0.001217418614651921,0.0005768657247023135,0.003436581960569603,0.0033590671049182966,-0.00014004770450920612
full_macro,Фильтрация: расширенный макронабор,50,0.00035700204487231597,-3.864283813716547e-05,0.00037286013527913217,-0.0007694487032842644,0.0006921630270099335,-0.00039564488300948146,0.00020503402412861175,-0.00019073940888097643,0.0005306559086854781,-0.0012308249899045135,0.0008493461721425606,-0.0003957734330095882,-0.0003786363519114052,-8.591935032593196e-05,0.0003945556228927723,-0.0008592483711957656,0.0006874096705439017,0.00029271700158547324,0.0012851541203301863,0.0012396317318547911,0.00011491836862043966,0.0010143917293587293,0.0014648717343508529,-4.552238847539518e-05,0.01162448446769686,0.010984106190854477,0.00037987961080087474,0.010239542153684762,0.011728670228024192,-0.0006403782768423828,-0.000860672708523469,-0.0008167091256603066,0.0001252512173131199,-0.0010622015115940215,-0.0005712167397265917,4.396358286316241e-05,-0.003595907480978483,-0.0036657690858613065,0.0009788423216177673,-0.0055843000362321305,-0.0017472381354904827,-6.986160488282357e-05,0.0035269455075476333,0.0033094923834933567,-0.0001631927250983617
