scenario,scenario_label,period,mean_liquid_wealth,median_liquid_wealth,mean_illiquid_wealth,median_illiquid_wealth,mean_total_wealth,median_total_wealth,p10_liquid_wealth,p25_liquid_wealth,p75_liquid_wealth,p90_liquid_wealth,p10_illiquid_wealth,p25_illiquid_wealth,p75_illiquid_wealth,p90_illiquid_wealth,share_low_liquidity,share_wealthy_htm,share_top20_total_wealth,gini_liquid_wealth,gini_total_wealth,mean_mpc,median_mpc
full_macro,Фильтрация: расширенный макронабор,45,1.039705832120311,0.08897052667346173,12.95322329469788,7.125231940055185,13.992929126818193,9.750626630623167,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933109235107461,0.3574552701624312,0.2030979644892928,0.7719845870193518,0.5338261628399961,0.10593063344982678,0.08523728520096203
full_macro,Фильтрация: расширенный макронабор,46,1.0401153019288234,0.08897052667346173,12.955605553690162,7.125231940055185,13.995720855618988,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5931854808054837,0.35741335767371096,0.20315795807179918,0.7719295097093414,0.5338159444253879,0.10631200494023321,0.08523629050478664
full_macro,Фильтрация: расширенный макронабор,47,1.0402502980384492,0.08897052667346173,12.958821309528421,7.125231940055185,13.999071607566872,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5932137592438234,0.35745452360144314,0.20322904193343308,0.7719520383828458,0.5338148732709898,0.10664477828696557,0.08518099927728603
full_macro,Фильтрация: расширенный макронабор,48,1.0401194557857634,0.08897052667346173,12.960887050341581,7.125231940055185,14.001006506127343,9.751189327187046,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.15688302532771,25.0,0.5933136735772654,0.3575022572796441,0.2032688674179651,0.77201191943708,0.5338205496450964,0.10615393208734633,0.08513900602899349
full_macro,Фильтрация: расширенный макронабор,49,1.040312433105566,0.08897052667346173,12.962301902468498,7.125231940055185,14.002614335574064,9.741890321637548,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5932676572975075,0.3574925209485186,0.20330141999903334,0.7719862163915918,0.5338158568158184,0.10553248139225889,0.08516676186184496
full_macro,Фильтрация: расширенный макронабор,50,1.0407107267659992,0.08897052667346173,12.963132911468515,7.125231940055185,14.003843638234516,9.741940064140207,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593139574614374,0.35745504874949624,0.203326203623659,0.7719050003765604,0.5338045723875842,0.10643828772758286,0.08518942652706987
full_macro,Фильтрация: расширенный макронабор,51,1.040367205952228,0.08897052667346173,12.963642887146285,7.125231940055185,14.004010093098515,9.741938451928622,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5932972790566367,0.3575103311287925,0.2033306728271545,0.7719860219122746,0.5338151724631846,0.10704437601613044,0.08511783150123625
full_macro,Фильтрация: расширенный макронабор,52,1.0396527024438662,0.08897052667346173,12.96189573007557,7.125231940055185,14.001548432519439,9.74183394899651,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593512247589125,0.35754319866349416,0.20327821748740857,0.7721103292694381,0.5338344070886062,0.1055643058272026,0.08506304811010845
full_macro,Фильтрация: расширенный макронабор,53,1.0398852206245521,0.08897052667346173,12.958390734352273,7.125231940055185,13.998275954976828,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933305631805131,0.3574115983185101,0.2032048274078151,0.771990704639598,0.533823422967097,0.10603488291726991,0.08512183816376472
full_macro,Фильтрация: расширенный макронабор,54,1.039816207751982,0.08897052667346173,12.956007288666473,7.125231940055185,13.995823496418454,9.741625472687462,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933199004178978,0.35736919273907347,0.20315089184586446,0.7719662604314844,0.5338226093656517,0.10670135635788883,0.08508537494708411
full_macro,Фильтрация: расширенный макронабор,55,1.0394798239390457,0.08897052667346173,12.954170640355805,7.125231940055185,13.99365046429485,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5934249387831297,0.35737657303507736,0.20310406160531397,0.77201489194012,0.5338302219344497,0.10562095748738792,0.08506326206944913
full_macro,Фильтрация: расширенный макронабор,56,1.0399819364853422,0.08897052667346173,12.953209271021876,7.125231940055185,13.993191207507216,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5932181308190851,0.3572955571490922,0.2030930416737576,0.7718916723575006,0.5338135975997641,0.10621456772986985,0.08512368100235775
full_macro,Фильтрация: расширенный макронабор,57,1.04009399898383,0.08897052667346173,12.953036318834444,7.125231940055185,13.993130317818274,9.782221393259215,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.593199309315387,0.35729739263755406,0.20309279928404744,0.7718733538314854,0.5338096017696248,0.10506329263472969,0.08521907358479833
full_macro,Фильтрация: расширенный макронабор,58,1.040886805859545,0.08897052667346173,12.95418028496325,7.125231940055185,13.995067090822797,9.741615183692563,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5929463060245928,0.3572477693157666,0.2031350182126553,0.7717240570869599,0.5337867444840048,0.1066390054207299,0.08529310769593959
full_macro,Фильтрация: расширенный макронабор,59,1.0406205765984882,0.08897052667346173,12.957283375769801,7.125231940055185,13.99790395236829,9.74171588744021,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5931525057587026,0.3573790850753678,0.20320093518243143,0.7718461668073224,0.5337976880475896,0.10666444761786427,0.08521048522212503
thin_information,Фильтрация: инфляция и ставка,0,1.039999998730443,0.08897052667346173,12.960000026033857,7.125231940055185,14.000000024764297,9.741798928700359,0.0,0.0,1.3033580968401854,3.622018056792183,0.6059052855974003,2.6802954316542698,18.312649206637353,25.0,0.5933819694104535,0.3574695597801803,0.2032477510686679,0.771945528806649,0.533787231278242,0.10787683894873545,0.08623240449089054
