scenario,scenario_label,period,grouping,group,group_label,group_mass,mean_consumption,mean_labor_income,mean_financial_income,mean_disposable_income,mean_liquid_assets,mean_illiquid_assets,mean_total_wealth,mean_mpc,aggregate_group_consumption,baseline_group_consumption,aggregate_group_consumption_change,aggregate_group_consumption_contribution_pct,consumption_pct_deviation
full_macro,Фильтрация: расширенный макронабор,52,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.19817764592583856,0.27167830949571004,0.2915619549678076,0.007345494276319765,0.2989074492441274,0.8579201131983277,0.7967522569260302,1.654672370124358,0.09645236265872413,0.0538405678249712,0.05380534206021365,3.5225764757548794e-05,0.006401114480655234,0.0654688984564536
full_macro,Фильтрация: расширенный макронабор,53,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.19819377024712606,0.27162841782454383,0.29119544612642384,0.007501112590822472,0.2986965587172463,0.8581746239637853,0.7966360694026893,1.6548106933664746,0.09645236265872413,0.053835060234908,0.05380534206021365,2.9718174694347288e-05,0.005400292646133755,0.05523275860060443
full_macro,Фильтрация: расширенный макронабор,54,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.19822140325857235,0.27159317970193814,0.29090552122552116,0.0075821870856841765,0.29848770831120536,0.8581188659796304,0.7966496253259812,1.6547684913056118,0.09645236265872413,0.053835581195975785,0.05380534206021365,3.0239135762132052e-05,0.005494960042507032,0.056200991582381135
full_macro,Фильтрация: расширенный макронабор,55,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.1982631626512717,0.271643963173841,0.2915666324454978,0.007677751492025711,0.2992443839375235,0.8577955314965653,0.7967729430703165,1.6545684745668818,0.09645236265872413,0.053856991253971295,0.05380534206021365,5.164919375764271e-05,0.009385528017681014,0.0959926873057363
full_macro,Фильтрация: расширенный макронабор,56,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.19823391550721042,0.27160369793574846,0.29116750108156836,0.007788579562513688,0.2989560806440821,0.8583077257878592,0.7965597839059573,1.6548675096938161,0.09645236265872413,0.05384106450804106,0.05380534206021365,3.572244782740902e-05,0.00649137015608659,0.06639200952840699
full_macro,Фильтрация: расширенный макронабор,57,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.19822645094637473,0.2716505655771633,0.29167703314064597,0.007942168424240047,0.29961920156488603,0.8584186637292942,0.7965128478439746,1.6549315115732686,0.09645236265872413,0.05384832751193652,0.05380534206021365,4.298545172286977e-05,0.007811180236244642,0.07989067642161754
full_macro,Фильтрация: расширенный макронабор,58,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.19815585173933611,0.27158219053536553,0.290641823772679,0.00822153906379485,0.29886336283647386,0.8591986689232862,0.7961983393501425,1.6553970082734288,0.09645236265872413,0.05381560028277002,0.05380534206021365,1.0258222556368268e-05,0.0018640917352200686,0.01906543507313507
full_macro,Фильтрация: расширенный макронабор,59,illiquid_wealth_quantile,illiquid_q1,1-й квантиль неликвидного богатства,0.19814581463611913,0.27161202583768335,0.29075714094401717,0.008117709977250732,0.29887485092126787,0.8588980288828061,0.7963313913518889,1.6552294202346949,0.09645236265872413,0.0538187861245744,0.05380534206021365,1.3444064360747243e-05,0.0024430128245831293,0.024986486185148617
full_macro,Фильтрация: расширенный макронабор,0,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20672971764710454,0.37727919951463534,0.35625713552520466,0.038035759801131615,0.3942928953263363,1.2265120673948582,3.594709889889733,4.821221957284591,0.08980933101114785,0.07799482238978618,0.07813871476628999,-0.00014389237650380693,-0.02614766723260508,-0.18414991458994906
full_macro,Фильтрация: расширенный макронабор,1,illiquid_wealth_quantile,illiquid_q2,2-й квантиль неликвидного богатства,0.20673250580083088,0.37760762436803097,0.3563565160040876,0.04621838678933617,0.40257490279342384,1.224967746603231,3.5963937514869606,4.821361498090192,0.08980933101114785,0.07806377039510193,0.07813871476628999,-7.494437118805986e-05,-0.01361865393008072,-0.09591195787160782
