scenario,scenario_label,period,full_information_rate,filtered_rate,rate_gap,abs_rate_gap,full_loss,filtered_loss,excess_loss,full_pi,filtered_pi,full_output_gap,filtered_output_gap,full_consumption,filtered_consumption,full_low_liquidity_share,filtered_low_liquidity_share,full_mean_mpc,filtered_mean_mpc
full_macro,Фильтрация: расширенный макронабор,42,0.0007395979678744161,0.000667205692420328,-7.239227545408804e-05,7.239227545408804e-05,7.39291301103878e-07,6.610305245052077e-07,-7.826077659867026e-08,0.0004414770528685101,0.0003965922790517469,-0.0010398590634443927,-0.0010016774711363308,-0.0002892007918114947,-0.00035223323380695337,0.5915959823543285,0.5924873386699426,0.10530771044959139,0.10530599243552023
full_macro,Фильтрация: расширенный макронабор,43,0.0004108077337726635,0.0004514423284905519,4.0634594717888384e-05,4.0634594717888384e-05,6.366170725262542e-07,6.319139982263827e-07,-4.7030742998715435e-09,8.922361837619011e-05,9.165071090797586e-05,-0.0011164686001389201,-0.0011146178304295429,-0.00039544905839361544,-0.00047689156155361623,0.5916587987276006,0.5925138334222994,0.10864489582165407,0.10870770296512236
full_macro,Фильтрация: расширенный макронабор,44,0.0003271266269007343,0.00038251715746886414,5.5390530568129846e-05,5.5390530568129846e-05,3.82054470033101e-07,3.8245935178608133e-07,4.048817529803157e-10,0.00017525707507545747,0.00022535578975089882,-0.0008378416333493233,-0.0008141702350882296,-0.0001056181256114952,-0.00019186175833496577,0.5923658656908277,0.593201633511864,0.10663095481064663,0.10687855594163446
full_macro,Фильтрация: расширенный макронабор,45,0.00014688716702987442,0.0003266985386681725,0.0001798113716382981,0.0001798113716382981,3.208357145936784e-07,3.328454179562261e-07,1.2009703362547725e-08,0.00010417571420902746,0.00019497454462169222,-0.0007853137233208018,-0.0007676907697706792,2.1404430124660756e-05,-5.322141886243692e-05,0.5924432863410144,0.5933109235107461,0.10576953079430691,0.10593063344982678
full_macro,Фильтрация: расширенный макронабор,46,4.714631822488737e-06,0.00019129040859011258,0.00018657577676762385,0.00018657577676762385,6.093999310768986e-07,5.190867614306556e-07,-9.031316964624307e-08,-5.288347032973061e-05,7.153149802030694e-05,-0.0011005386119118388,-0.001012969138855735,3.378755327043681e-05,-2.606809989469383e-05,0.592317009841306,0.5931854808054837,0.10592830014005282,0.10631200494023321
full_macro,Фильтрация: расширенный макронабор,47,-8.767625337459766e-05,0.00014071562032739383,0.0002283918737019915,0.0002283918737019915,1.2553946628762933e-07,5.177031827564077e-08,-7.376914801198856e-08,-0.00011631024686917506,2.52080302170682e-05,-0.0004724078512842178,-0.0003193962524132843,1.837915738323037e-05,-2.3611517037114282e-06,0.5923140945578971,0.5932137592438234,0.10633970016850453,0.10664477828696557
full_macro,Фильтрация: расширенный макронабор,48,-0.00018082001717981662,5.1261677697005124e-05,0.00023208169487682175,0.00023208169487682175,7.757937208561392e-08,6.443307121517238e-09,-7.113606496409668e-08,-0.00011035006525782857,3.266436311102503e-05,-0.0003604676050532607,-9.976217831886292e-05,5.901168774313792e-05,7.8359058385713e-05,0.5924288256025254,0.5933136735772654,0.10581006252637186,0.10615393208734633
full_macro,Фильтрация: расширенный макронабор,49,-0.0001263756784197759,-3.250536012328518e-05,9.387031829649072e-05,9.387031829649072e-05,7.198686227675302e-08,1.922041268308359e-09,-7.006482100844465e-08,-0.0001325354425215779,-5.809821737018584e-06,-0.00032946322845262,5.5451625917246616e-05,5.909368833523221e-05,0.00012765410555060086,0.5924123476451391,0.5932676572975075,0.1051887020934006,0.10553248139225889
full_macro,Фильтрация: расширенный макронабор,50,-7.802390224174384e-05,-0.00011702822591968086,-3.900432367793703e-05,3.900432367793703e-05,1.6408749771182016e-07,1.2945308937282218e-08,-1.5114218877453795e-07,-0.00017157730141560373,-7.50174277800832e-05,-0.0005187134712686392,-0.0001179871918847164,-5.955109244626389e-05,4.636322378859248e-05,0.5923378619123875,0.593139574614374,0.10639692351422936,0.10643828772758286
full_macro,Фильтрация: расширенный макронабор,51,-7.103348967013953e-05,-9.349249149017915e-05,-2.2459001820039626e-05,2.2459001820039626e-05,4.124844016206007e-08,9.273426786830792e-10,-4.032109748337699e-08,-5.586650880255903e-05,1.2259992306126412e-05,-0.00027613377215718327,3.871275571643018e-05,-0.00011384369818778772,-1.3691089376210996e-05,0.5926126259576464,0.5932972790566367,0.10727902614755135,0.10704437601613044
full_macro,Фильтрация: расширенный макронабор,52,9.135104445610516e-06,2.653203463358125e-05,1.7396930187970734e-05,1.7396930187970734e-05,2.0904304418481746e-07,1.0106917809278848e-07,-1.0797386609202898e-07,0.00013621732307823628,0.000187719689532971,-0.0006167114964131803,-0.0003608606432152772,-1.803593732496722e-05,5.1453562267433917e-05,0.5929560723809884,0.593512247589125,0.10570603250874984,0.1055643058272026
full_macro,Фильтрация: расширенный макронабор,53,0.00010646905953991067,0.00012041140970558116,1.394235016567049e-05,1.394235016567049e-05,3.273196062939934e-07,1.8582926113520685e-07,-1.4149034515878653e-07,0.00017072136051394092,0.0002121003522220646,-0.000771621835379932,-0.00052990949202536,-0.00010316979791968883,-4.975062101020278e-05,0.5928729607853889,0.5933305631805131,0.1060471256262533,0.10603488291726991
full_macro,Фильтрация: расширенный макронабор,54,0.0001635079041016604,0.00027054744467633574,0.00010703954057467534,0.00010703954057467534,7.806566663084716e-07,5.390912879919386e-07,-2.4156537831653306e-07,0.00022501294771345352,0.00025661610787599035,-0.001208191349232668,-0.0009717123233968783,-0.00017962251681935548,-0.0001272248456249958,0.5929196013509407,0.5933199004178978,0.1067309709777537,0.10670135635788883
full_macro,Фильтрация: расширенный макронабор,55,0.0002714274581764301,0.00027214252383303555,7.150656566054601e-07,7.150656566054601e-07,1.401461786739915e-06,9.321799800366803e-07,-4.6928180670323467e-07,0.00032935783547589887,0.0003492663958016224,-0.0016077331068575784,-0.0012729437046362646,-0.00011162731802860648,-4.796878505597402e-05,0.593083760462237,0.5934249387831297,0.1054061853654325,0.10562095748738792
full_macro,Фильтрация: расширенный макронабор,56,0.00033574064671434956,0.00031340998176276164,-2.2330664951587917e-05,2.2330664951587917e-05,5.555097929548414e-07,2.751751987595004e-07,-2.8033459419534095e-07,0.0002835254795662287,0.00028230353335122047,-0.0009745935420272245,-0.000625131608003815,-0.0002021595740561155,-0.00011161108506385631,0.5928936502520189,0.5932181308190851,0.10625399647479136,0.10621456772986985
full_macro,Фильтрация: расширенный макронабор,57,0.00039388726967411766,0.00029171646335346196,-0.0001021708063206557,0.0001021708063206557,6.458134137222884e-07,3.143674282321094e-07,-3.31445985490179e-07,0.0002507170595182364,0.00023086234485263262,-0.00107961596718531,-0.00072255999823434,-0.00010661515157150969,-1.625133843308202e-05,0.5929563371894195,0.593199309315387,0.10509994642121195,0.10506329263472969
full_macro,Фильтрация: расширенный макронабор,58,0.0004426377109520938,0.00019824775303811347,-0.00024438995791398036,0.00024438995791398036,2.2565465952178593e-07,6.710904651753166e-08,-1.5854561300425427e-07,7.101295392099697e-05,3.927814264172204e-05,-0.0006640677519966776,-0.0003609139898583802,-0.0001865762875624677,-0.00010762531395080988,0.5927720396195297,0.5929463060245928,0.10679809615998151,0.1066390054207299
full_macro,Фильтрация: расширенный макронабор,59,0.0004123719470585834,7.722287307842103e-05,-0.00033514907398016235,0.00033514907398016235,3.792778263997377e-08,1.5113439161358647e-08,-2.281434347861512e-08,3.8444576590443414e-05,1.034037430199788e-05,-0.0002698295623075886,-0.00016896250910891641,-7.737898859283554e-05,-4.375619113317075e-05,0.5930418441905105,0.5931525057587026,0.10714344900442538,0.10666444761786427
thin_information,Фильтрация: инфляция и ставка,0,0.000943542004025983,0.0006854992951251489,-0.0002580427089008341,0.0002580427089008341,1.6819715864523355e-06,2.282033932802827e-06,6.000623463504914e-07,2.5150710273725223e-05,-0.0004128146906122892,-0.0018093233279637966,-0.002043586308349443,-0.0009493685089320136,-0.0010207669538572217,0.5933819694104535,0.5933819694104535,0.10664361413368642,0.10787683894873545
thin_information,Фильтрация: инфляция и ставка,1,0.0007404407076501597,0.0002785241334224149,-0.00046191657422774477,0.00046191657422774477,7.592388552081991e-07,8.721426158133177e-07,1.1290376060511864e-07,0.00023641149020401785,-0.00021531320876478724,-0.0011843022888420318,-0.0012786722792276217,-0.0007882949959067131,-0.0007306505394439888,0.5938106057544731,0.5940687741230436,0.10855971614441262,0.10913018526574103
thin_information,Фильтрация: инфляция и ставка,2,0.0006456835946382272,0.00015624890317311298,-0.0004894346914651142,0.0004894346914651142,3.417919219110215e-07,3.155588181938291e-07,-2.6233103717192402e-08,0.00034149829799532544,-0.00013785569158702714,-0.0006704056814407222,-0.0007691645661290769,-0.0005582457045921752,-0.0004467247720810752,0.5943193159741944,0.5946318086989548,0.10832887845943137,0.10845123431556623
thin_information,Фильтрация: инфляция и ставка,3,0.0005652903129791375,1.6825711842756373e-05,-0.0005484646011363812,0.0005484646011363812,7.175148192862394e-07,6.409892639716426e-07,-7.65255553145968e-08,0.00045678087217560816,-4.97603849156432e-05,-0.0010085067179884666,-0.0011291954894974143,-0.0002820362747785188,-0.00016569708911118308,0.5945714259532231,0.5948577316842628,0.10646901999315068,0.10666226822862139
thin_information,Фильтрация: инфляция и ставка,4,0.00047128859952281474,-0.00012677827947587408,-0.0005980668789986888,0.0005980668789986888,6.435230459896212e-07,6.136746005538989e-07,-2.9848445435722314e-08,0.0004124350134357631,-0.00012161085323749668,-0.000972603299989494,-0.001093484609505424,-0.000169500712741244,-4.467122855356109e-05,0.5943406881900902,0.594623862654569,0.10564850862764247,0.10576842522611599
thin_information,Фильтрация: инфляция и ставка,5,0.0003368730550586163,-0.00024988487822115115,-0.0005867579332797675,0.0005867579332797675,1.8776140149884545e-07,2.0238327373898323e-07,1.462187224013778e-08,0.00032076529730607135,-0.00024447074672980846,-0.00040979909373572987,-0.0005326529188873774,-0.00012825636742619384,-8.884337121539687e-07,0.5940176521062501,0.5942777352256082,0.10522912489772172,0.10524397595542752
thin_information,Фильтрация: инфляция и ставка,6,0.00020908733840339667,-0.00027557775481215353,-0.0004846650932155502,0.0004846650932155502,4.1979159585807327e-07,5.674244500695925e-07,1.476328542115192e-07,0.00023416640838782752,-0.00037175028592679695,-0.0008533946678668247,-0.0009264914125749479,-0.00022796305962302643,-9.391905812228263e-05,0.5937753072118068,0.5939879106840257,0.10645099440682107,0.10644398838339625
thin_information,Фильтрация: инфляция и ставка,7,0.00031436018128379713,-0.0002420856213889859,-0.0005564458026727831,0.0005564458026727831,2.1585651385743687e-07,1.0405922771096128e-07,-1.1179728614647559e-07,0.00040943624738342527,-0.0002564931064233677,-0.0003087534764617539,-0.00027645769266992914,-0.00035441784253320563,-0.00019177408322079703,0.5939430158786914,0.594113878175118,0.10786093923778178,0.1081556925336164
thin_information,Фильтрация: инфляция и ставка,8,0.0005087844380125668,-0.00011946357433379914,-0.000628248012346366,0.000628248012346366,1.1252445927136505e-06,4.4332385309674035e-07,-6.819207396169101e-07,0.0007982458810144439,4.164175436163987e-05,-0.0009860609175673662,-0.0009389760476915532,-0.0002675470376990452,-4.366113223097656e-05,0.5942895472423675,0.5944614806664951,0.10598059914076965,0.10629747255647215
thin_information,Фильтрация: инфляция и ставка,9,0.0007198060071501452,-9.813732759436906e-05,-0.0008179433347445142,0.0008179433347445142,1.3459138232254293e-06,2.1922750769888767e-07,-1.1266863155265417e-06,0.0010192106213064728,0.00015079739617649315,-0.0007808931136966679,-0.0006268411482429626,-0.00034774572341633725,-5.208715626336957e-05,0.5941095959640587,0.5942514484457705,0.10523419175227802,0.10560052240703076
thin_information,Фильтрация: инфляция и ставка,10,0.0009391305980778089,-0.0002109710095845576,-0.0011501016076623666,0.0011501016076623666,2.0940562716077168e-06,5.373390378562585e-07,-1.5567172337514584e-06,0.0011321180517575226,0.0001292567676622316,-0.0012727606410344317,-0.0010197991506960546,-0.0006031830784091197,-0.000232973682626203,0.5938300164325349,0.5939167333173363,0.10717390949675323,0.10733035081564436
thin_information,Фильтрация: инфляция и ставка,11,0.0012544638170992604,8.550852860690881e-06,-0.0012459129642385695,0.0012459129642385695,2.5549484339801426e-06,5.94495882111611e-07,-1.9604525518685315e-06,0.0014161757174568743,0.0002692814801773607,-0.0010434778572779857,-0.001019385966295916,-0.0004917838688088816,-0.00010157546011579921,0.5940071426228608,0.5939821961758004,0.10443787859421488,0.10427248675673087
thin_information,Фильтрация: инфляция и ставка,12,0.0014464643299085058,8.668655910602542e-05,-0.0013597777708024804,0.0013597777708024804,2.516759895075539e-06,6.046314241683598e-07,-1.912128470907179e-06,0.0013491775697043577,7.592456685174344e-05,-0.001178674315183148,-0.0010941312762984268,-0.0006160804066531744,-0.0002271935846122064,0.593496154265337,0.5932898187485247,0.10491164657042529,0.10477130745985286
thin_information,Фильтрация: инфляция и ставка,13,0.001461770868879639,-8.294406935862236e-05,-0.0015447149382382614,0.0015447149382382614,2.8742430986336507e-06,1.0170964824604587e-06,-1.857146616173192e-06,0.001247468332786236,-0.0001524678312624885,-0.0016236096469425254,-0.0014088373329699255,-0.0006586537888099153,-0.0002575274718303877,0.5933031062918248,0.592932124656095,0.10542719564701031,0.10515488576739872
thin_information,Фильтрация: инфляция и ставка,14,0.001484245284940993,-0.00019434155722709105,-0.001678586842168084,0.001678586842168084,1.7597908538171996e-06,2.6491342018236717e-07,-1.4948774336348324e-06,0.001193394125591393,-0.0003337246683829369,-0.0008192387440206783,-0.0005530294673521396,-0.0007437395601207486,-0.0003409058618489835,0.5933746760214629,0.5928174436376688,0.10714476654086612,0.10651690889998089
thin_information,Фильтрация: инфляция и ставка,15,0.0016366617532075395,-0.0001813111373358248,-0.0018179728905433643,0.0018179728905433643,1.7600438135303871e-06,1.0378689961127964e-07,-1.6562569139191074e-06,0.0013256552917286293,-0.00031959407477518927,-5.514203573186993e-05,5.7237005298027555e-05,-0.0006950114432613397,-0.0003339058357810787,0.5938036289984712,0.593088038664883,0.10768928322056776,0.10703643582202699
thin_information,Фильтрация: инфляция и ставка,16,0.0017469288279495505,-0.00010993705729038534,-0.001856865885239936,0.001856865885239936,2.262607119554717e-06,5.804039010964797e-08,-2.204566729445069e-06,0.0015030606948481663,-0.0002345616080140773,7.493631654487132e-05,-7.438453052055483e-05,-0.0005416531070293606,-0.00024195281156280668,0.5941943679499069,0.593370898530674,0.10703781360498629,0.10643044995513906
thin_information,Фильтрация: инфляция и ставка,17,0.001841196948216584,-5.1719999300477074e-05,-0.001892916947517061,0.001892916947517061,2.4810732429703237e-06,6.204853476931139e-08,-2.4190247082010122e-06,0.0015730364330976989,-0.00021915806835397483,0.00011122319176015694,-0.00016642604695549235,-0.00041034151079943904,-0.000171108508448925,0.5943313818854832,0.5934439151517752,0.10641157811283576,0.10596775634081057
thin_information,Фильтрация: инфляция и ставка,18,0.0018021291333981109,-0.00018024873108493035,-0.001982377864483041,0.001982377864483041,2.434679280080381e-06,7.301012827994094e-08,-2.36166915180044e-06,0.0015500560853962749,-0.0002663495178427944,0.00025270179064906806,-4.984136595531652e-05,-0.0002972049479322836,-0.00010293341152389779,0.5943265741711296,0.5934117639223438,0.10600671105226792,0.10555012667703424
thin_information,Фильтрация: инфляция и ставка,19,0.0016855344604474389,-0.00013234793017078515,-0.001817882390618224,0.001817882390618224,2.1670819496403345e-06,1.422468894997404e-07,-2.024835060140594e-06,0.0014686013948670264,-0.00034770774264645415,0.00013865191485828987,-0.0002060654792391814,-0.0003621683069543469,-0.00021746415324475077,0.5942858358324674,0.5933663571275299,0.10828914449249122,0.10746052511289468
thin_information,Фильтрация: инфляция и ставка,20,0.0016390995193617155,-0.00023501472692260276,-0.0018741142462843183,0.0018741142462843183,3.0989134674107067e-06,6.014802716539623e-08,-3.0387654402453105e-06,0.0016513659616592406,-0.00013651221126570158,0.0008623179435640616,0.00028630550041164327,-0.0001523126629082716,-0.00010031243429586834,0.5946713426064969,0.5937481258612229,0.10675652986239226,0.1065927272301945
thin_information,Фильтрация: инфляция и ставка,21,0.0016463070397828763,-9.213646934439257e-05,-0.0017384435091272689,0.0017384435091272689,3.026744971975566e-06,1.0474467215246113e-08,-3.0162705047603196e-06,0.001687572599823145,-3.989951313104163e-05,0.0005980653724872997,-0.0001253936700373881,-8.815312005483467e-05,-8.077808306150569e-05,0.5946163501679749,0.59385592632288,0.10608687527349614,0.10575872776963346
thin_information,Фильтрация: инфляция и ставка,22,0.0016098544205119338,1.3496904926016668e-05,-0.0015963575155859171,0.0015963575155859171,2.9473172223835943e-06,3.1523359248220255e-08,-2.915793863135374e-06,0.0016761369895427834,4.0584055890324056e-05,0.000525005857105354,-0.0002421502556997357,-0.00013705305194366968,-0.00018891481954164124,0.5944237295439264,0.5938033473153705,0.10680671270668161,0.10668608865339378
thin_information,Фильтрация: инфляция и ставка,23,0.0016597990157703726,0.00018612020583141304,-0.0014736788099389596,0.0014736788099389596,3.010843136585368e-06,2.449202499367338e-07,-2.7659228866486344e-06,0.0017296489624448097,0.00020373672542623784,0.00019510448569515226,-0.0006354866740515552,-0.0001196337745704712,-0.0002149090835324996,0.594426611655628,0.5939881992807133,0.1066578441692128,0.10679141148945642
thin_information,Фильтрация: инфляция и ставка,24,0.001753803462404351,0.00047472301609661864,-0.0012790804463077325,0.0012790804463077325,3.144297907601313e-06,5.211923992201481e-07,-2.6231055083811652e-06,0.0017730674307733893,0.0003705596229061623,-1.3262860371510143e-05,-0.0008714509578710006,-0.00011392281755007172,-0.00023364717466256568,0.5943260036592891,0.5941250456151763,0.10669608824066354,0.10698688693176024
thin_information,Фильтрация: инфляция и ставка,25,0.0018270969517770407,0.0006923807721235585,-0.0011347161796534822,0.0011347161796534822,3.2262016402888477e-06,9.048258015541494e-07,-2.3213758387346983e-06,0.0017763481391002605,0.0005035868780194689,-0.00037555381032461366,-0.0011391727813662156,4.2633042615092265e-06,-0.00012078358696132607,0.5941595692893396,0.5942094011177572,0.10533102391877949,0.10593124419983346
thin_information,Фильтрация: инфляция и ставка,26,0.0016890860507326306,0.0005494250134088611,-0.0011396610373237694,0.0011396610373237694,2.520269545404744e-06,2.204274767783817e-07,-2.2998420686263624e-06,0.0015793630587946834,0.00043101637658691876,0.00022329139472487824,-0.00025934742121247467,7.008137181352403e-06,-8.29150149150859e-05,0.5936572841730445,0.593966274240862,0.10581118498544476,0.10641934715842007
thin_information,Фильтрация: инфляция и ставка,27,0.0014910247777805046,0.0003078449195659224,-0.0011831798582145822,0.0011831798582145822,1.7765935197640836e-06,8.385967406497307e-08,-1.6927338456991105e-06,0.0013221711711951768,0.00028015744227050864,0.00023019774296151319,-7.004904736485074e-05,0.00013319700150604685,7.222261271699892e-05,0.5933699986168982,0.5938583793176793,0.10498820087677382,0.10522834428131903
thin_information,Фильтрация: инфляция и ставка,28,0.0012535688080316037,0.00029248094181515296,-0.0009610878662164508,0.0009610878662164508,1.222658390576589e-06,1.320005588085676e-07,-1.0906578317680215e-06,0.0009670430090882533,2.6582522853811042e-05,0.0007545421688304188,0.0005124102374010064,0.00010666400899006501,3.0012800211087765e-05,0.5929923446212864,0.5935321376252066,0.10652554400465107,0.1062317106058267
thin_information,Фильтрация: инфляция и ставка,29,0.0010539919797130299,0.0001164278110988679,-0.000937564168614162,0.000937564168614162,1.1038384378295135e-06,3.179238622308959e-07,-7.859145755986176e-07,0.0007723753657674373,-6.13383993890567e-05,0.0010052693038833382,0.0007907107280789027,0.00021591850345792363,8.16089165348588e-05,0.593091984285429,0.5935812900300004,0.10691164927164648,0.10690975430110074
thin_information,Фильтрация: инфляция и ставка,30,0.0007994736038041202,7.826556387669704e-05,-0.0007212080399274231,0.0007212080399274231,9.61637103416533e-07,2.60333037787009e-07,-7.01304065629524e-07,0.0006490602599024982,-7.543062825961347e-05,0.0010364544391801012,0.0007135410853646995,0.00039213954691952324,0.00021753505237609438,0.5932169854206124,0.5937491911812344,0.106249918228333,0.10603196552474375
thin_information,Фильтрация: инфляция и ставка,31,0.0005709095347337137,0.0001364593991197866,-0.00043445013561392706,0.00043445013561392706,9.488227929023398e-07,3.6257742017525e-07,-5.862453727270897e-07,0.000498967323566474,-0.0001044923015551512,0.0011808829969406354,0.0008384383733679446,0.0004464093245238887,0.00022170432771961845,0.5931347728747,0.5936892963207498,0.10661195347793101,0.10662553101805834
thin_information,Фильтрация: инфляция и ставка,32,0.0003687430648906871,-2.85111440172338e-05,-0.0003972542089079209,0.0003972542089079209,8.67329040986143e-07,4.163805245248527e-07,-4.509485164612903e-07,0.0004525009077171743,-3.1684226166376836e-05,0.0011493723551789792,0.0009099624940973605,0.0005740738211280627,0.0003408523526658991,0.5931556531433845,0.5938022779058055,0.10530835496222504,0.1057854763597886
thin_information,Фильтрация: инфляция и ставка,33,0.00017971115042543533,-0.00022435809068692961,-0.00040406924111236495,0.00040406924111236495,8.74933533903395e-07,5.427703635700426e-07,-3.3216317033335245e-07,0.0003561885862589257,-2.2465124991376857e-05,0.0012217009222292852,0.0010395651787196147,0.0004603816834494179,0.00025810065747478017,0.5929122541415709,0.5937271327918662,0.10642692036536736,0.10671877396847584
thin_information,Фильтрация: инфляция и ставка,34,0.00019236860705903132,-3.771165478548656e-05,-0.00023008026184451788,0.00023008026184451788,6.454062742558273e-07,2.4375193828049675e-07,-4.016543359753306e-07,0.0004668332748502526,0.00018777045967779924,0.0009246242017035833,0.0006430433082633691,0.00042841234265122985,0.00022253028210628134,0.5930413697104043,0.5939282463121339,0.10586252183852712,0.10593438575626159
thin_information,Фильтрация: инфляция и ставка,35,0.0002347839422232936,0.00019588146980814168,-3.890247241515192e-05,3.890247241515192e-05,5.364377737437746e-07,2.3296676071850533e-07,-3.034710130252693e-07,0.0006209753776820633,0.000446424775815655,0.0005490672108650063,0.0002487705483515956,0.00023245311395181378,7.738112878574732e-06,0.5930350055120457,0.5939661099013894,0.10706063907575959,0.107357167041749
thin_information,Фильтрация: инфляция и ставка,36,0.00039856274257366536,0.00048718210621154706,8.86193636378817e-05,8.86193636378817e-05,9.213440044169941e-07,8.747042660042248e-07,-4.6639738412769374e-08,0.0009300481962131761,0.0008519938024776446,-0.0003317022229814004,-0.0005377137221709294,0.00020791666454245128,-5.6413484217365806e-08,0.5932661902905522,0.5942508612081043,0.10537368507237471,0.10590804656281128
thin_information,Фильтрация: инфляция и ставка,37,0.0006426983431119068,0.0007828764116944656,0.00014017806858255882,0.00014017806858255882,1.7026424480308354e-06,1.7279991735796006e-06,2.535672554876516e-08,0.0010978237572464473,0.0010948821169173436,-0.000994429823047982,-0.0010245589953921108,-9.488710610605633e-05,-0.00025013606088908347,0.5930155184057377,0.5941135783508188,0.10695276546156178,0.10753836899919816
thin_information,Фильтрация: инфляция и ставка,38,0.000936287983419588,0.0010694854104511924,0.00013319742703160435,0.00013319742703160435,2.203793781102051e-06,2.233419012187222e-06,2.962523108517069e-08,0.0013940542852117536,0.0014378469815714996,-0.0007156768644297484,-0.0005690480363985673,-0.00012756960199045153,-0.00021738822438355232,0.5931118741965037,0.5942675899430214,0.10530081957405123,0.1057850524456719
thin_information,Фильтрация: инфляция и ставка,39,0.0011163206838126487,0.0011600693350022175,4.374865118956877e-05,4.374865118956877e-05,3.0478453023700535e-06,2.865167645806257e-06,-1.8267765656379637e-07,0.0013805102208990006,0.0014461649952132972,-0.0015102425260221652,-0.0012436753435335346,-0.0001762020983754331,-0.0002097419047770721,0.5926770617092191,0.593836168859197,0.10386820875862557,0.10418570641994043
thin_information,Фильтрация: инфляция и ставка,40,0.0011079969004627662,0.0011746997824925612,6.670288202979499e-05,6.670288202979499e-05,3.5013976094803373e-06,3.1424543701040574e-06,-3.589432393762799e-07,0.0010863726304727655,0.001159032363761871,-0.0021546176704796416,-0.0018968856830905434,-0.0003572885382018276,-0.0003613518859765241,0.5920035752848216,0.5931106951103539,0.10523905161445529,0.10526799550029312
thin_information,Фильтрация: инфляция и ставка,41,0.0010129430604108622,0.0010155101702077434,2.5671097968811996e-06,2.5671097968811996e-06,2.4451831623230757e-06,2.1358154346609134e-06,-3.093677276621624e-07,0.0008290971007068567,0.0009092387969919175,-0.0018747423280531805,-0.0016173021845484747,-0.00029845972744568794,-0.00030135636379513553,0.5918318009945507,0.5928352618715436,0.1046172148682202,0.10469909208784516
thin_information,Фильтрация: инфляция и ставка,42,0.0007395979678744161,0.0006895844322858002,-5.0013535588615894e-05,5.0013535588615894e-05,7.39291301103878e-07,6.623452067697495e-07,-7.694609433412843e-08,0.0004414770528685101,0.0005321068956771286,-0.0010398590634443927,-0.0008647497661296022,-0.0002892007918114947,-0.0002980347665557659,0.5915959823543285,0.5925306997089862,0.10530771044959139,0.10524457343944381
thin_information,Фильтрация: инфляция и ставка,43,0.0004108077337726635,0.0005411389515868552,0.00013033121781419173,0.00013033121781419173,6.366170725262542e-07,6.512248408473098e-07,1.460776832105561e-08,8.922361837619011e-05,0.00020238051316930186,-0.0011164686001389201,-0.0011037800194781955,-0.00039544905839361544,-0.00043839760691744,0.5916587987276006,0.5925162935397315,0.10864489582165407,0.1084540715508208
thin_information,Фильтрация: инфляция и ставка,44,0.0003271266269007343,0.0005031582441600769,0.0001760316172593426,0.0001760316172593426,3.82054470033101e-07,4.3856072352510824e-07,5.650625349200722e-08,0.00017525707507545747,0.00032499411947806,-0.0008378416333493233,-0.0008159257553514987,-0.0001056181256114952,-0.00017919376521413621,0.5923658656908277,0.5931547896184787,0.10663095481064663,0.1068330286964738
thin_information,Фильтрация: инфляция и ставка,45,0.00014688716702987442,0.0004991186776888069,0.00035223151065893245,0.00035223151065893245,3.208357145936784e-07,3.598078391995784e-07,3.8972124605900044e-08,0.00010417571420902746,0.00028369316241983773,-0.0007853137233208018,-0.0007474292112179537,2.1404430124660756e-05,-3.932338234757804e-05,0.5924432863410144,0.5932589743684081,0.10576953079430691,0.10597212999923575
thin_information,Фильтрация: инфляция и ставка,46,4.714631822488737e-06,0.0002788265517558568,0.00027411191993336804,0.00027411191993336804,6.093999310768986e-07,4.334864730316038e-07,-1.759134580452948e-07,-5.288347032973061e-05,0.0001439943074213559,-0.0011005386119118388,-0.0009058980973867259,3.378755327043681e-05,7.125456913503747e-06,0.592317009841306,0.5931403818494522,0.10592830014005282,0.10651044496455181
thin_information,Фильтрация: инфляция и ставка,47,-8.767625337459766e-05,0.00013097760195596544,0.0002186538553305631,0.0002186538553305631,1.2553946628762933e-07,2.161493600378301e-08,-1.0392453028384631e-07,-0.00011631024686917506,7.179779707447874e-05,-0.0004724078512842178,-0.00017531141857385357,1.837915738323037e-05,6.046230753387061e-05,0.5923140945578971,0.5931895054479619,0.10633970016850453,0.1066680245897243
thin_information,Фильтрация: инфляция и ставка,48,-0.00018082001717981662,4.488008755033602e-06,0.0001853080259348502,0.0001853080259348502,7.757937208561392e-08,3.6333883385817505e-09,-7.394598374703217e-08,-0.00011035006525782857,5.272844100232136e-05,-0.0003604676050532607,1.0307180859925325e-05,5.901168774313792e-05,0.00014455026267279347,0.5924288256025254,0.5932561351698156,0.10581006252637186,0.10599184936965263
thin_information,Фильтрация: инфляция и ставка,49,-0.0001263756784197759,-9.76858590097166e-05,2.868981941005929e-05,2.868981941005929e-05,7.198686227675302e-08,6.6480816499583066e-09,-6.533878062679472e-08,-0.0001325354425215779,-4.420935827242941e-06,-0.00032946322845262,0.00011051300388342788,5.909368833523221e-05,0.0001749939162163372,0.5924123476451391,0.5931487562574396,0.1051887020934006,0.10534385905837632
thin_information,Фильтрация: инфляция и ставка,50,-7.802390224174384e-05,-0.00010371237793827573,-2.568847569653189e-05,2.568847569653189e-05,1.6408749771182016e-07,1.4783576753027726e-08,-1.4930392095879243e-07,-0.00017157730141560373,-8.276278302783335e-05,-0.0005187134712686392,-0.0001259530273712839,-5.955109244626389e-05,6.967727069684404e-05,0.5923378619123875,0.5929778748208325,0.10639692351422936,0.10624265322204064
