scenario,scenario_label,period,Y_deviation,Y_level,Y_pct,output_gap_deviation,output_gap_level,output_gap_pct,pi_deviation,pi_level,pi_pct,i_deviation,i_level,i_pct,C_deviation,C_level,C_pct,I_deviation,I_level,I_pct,N_deviation,N_level,N_pct,w_deviation,w_level,w_pct,r_deviation,r_level,r_pct,ra_deviation,ra_level,ra_pct,rb_deviation,rb_level,rb_pct,A_deviation,A_level,A_pct,B_deviation,B_level,B_pct,tax_deviation,tax_level,tax_pct
full_information,Полная информация,20,0.0008623179435639626,1.000862317943564,0.08623179435639626,0.0008623179435640616,0.0008623179435640616,0.08623179435640616,0.0016513659616592406,0.0016513659612456418,0.16513659616592408,0.0016390995193617155,0.014139099518241327,0.16390995193617156,-0.0001523126629082716,0.5501544325766019,-0.027677775027449558,4.2506497042710256e-05,0.200042506497042,0.021253248521355204,0.0007961171842332249,1.0007961171842332,0.07961171842332249,-5.688873187311184e-05,0.6599431112681269,-0.008619504829259368,1.3504121664891708e-05,0.012513504121664892,0.0013504121664891708,1.3504121694207782e-05,0.012513504121694163,0.0013504121694207782,1.3504121664890956e-05,-0.002486495878335108,0.0013504121664890956,-0.017893524952990347,12.942106475047025,-0.13806732216813525,-0.005103800994632257,1.0348961990054262,-0.49075009563768945,6.051502263010322e-05,0.3561211210832362,0.006051502263010322
full_information,Полная информация,21,0.000598065372487289,1.0005980653724873,0.0598065372487289,0.0005980653724872997,0.0005980653724872997,0.059806537248729974,0.001687572599823145,0.0016875725994095461,0.1687572599823145,0.0016463070397828763,0.014146307038662488,0.16463070397828763,-8.815312005483467e-05,0.5502185921194553,-0.016018905967883013,-4.486792217667235e-05,0.19995513207782262,-0.022433961088336254,0.0010258836588117326,1.0010258836588117,0.10258836588117326,-6.687482858336022e-05,0.6599331251714167,-0.010132549785357608,-6.945053560884179e-05,0.012430549464391158,-0.006945053560884179,-6.945053575990734e-05,0.012430549464240048,-0.006945053575990734,-6.945053560884241e-05,-0.002569450535608841,-0.0069450535608842415,-0.018653145841557972,12.941346854158457,-0.14392859445646566,-0.0044924217941664235,1.035507578205892,-0.43196363405443955,-0.0007318080294571039,0.355328798031149,-0.07318080294571039
full_information,Полная информация,22,0.0005250058571054489,1.0005250058571054,0.052500585710544896,0.000525005857105354,0.000525005857105354,0.0525005857105354,0.0016761369895427834,0.0016761369891291845,0.16761369895427833,0.0016098544205119338,0.014109854419391546,0.1609854420511934,-0.00013705305194366968,0.5501696921875665,-0.024904846820298383,-0.00010125820172313116,0.19989874179827616,-0.05062910086156576,0.00037183328230172563,1.0003718332823017,0.03718332823017256,-0.0001117959681872757,0.6598882040318128,-0.016938783058678134,-5.0696686507087015e-05,0.012449303313492914,-0.005069668650708702,-5.069668662449622e-05,0.01244930331337546,-0.005069668662449622,-5.069668650708667e-05,-0.0025506966865070854,-0.005069668650708667,-0.019247364835182523,12.940752635164833,-0.14851361755542053,-0.004311441879021105,1.0356885581210373,-0.41456171913662143,-0.00039028365284499156,0.3556703224077611,-0.039028365284499156
full_information,Полная информация,23,0.00019510448569509038,1.0001951044856952,0.019510448569509037,0.00019510448569515226,0.00019510448569515226,0.019510448569515226,0.0017296489624448097,0.0017296489620312108,0.17296489624448097,0.0016597990157703726,0.014159799014649985,0.16597990157703726,-0.0001196337745704712,0.5501871114649397,-0.02173947086881571,-0.00022603948650118388,0.1997739605134981,-0.11301974325059234,0.00020113236839414128,1.0002011323683941,0.020113236839414128,-0.00014697729546691017,0.6598530227045332,-0.022269287191956085,-0.00014117097567778713,0.012358829024322214,-0.014117097567778713,-0.00014117097602217576,0.01235882902397778,-0.014117097602217576,-0.00014117097567778632,-0.002641170975677785,-0.014117097567778632,-0.020926068772926243,12.939073931227089,-0.16146658003801095,-0.003944715287918621,1.0360552847121398,-0.3792995469152307,-0.001084183040437503,0.3549764230201686,-0.1084183040437503
full_information,Полная информация,24,-1.32628603715521e-05,0.9999867371396285,-0.00132628603715521,-1.3262860371510143e-05,-1.3262860371510143e-05,-0.0013262860371510143,0.0017730674307733893,0.0017730674303597905,0.17730674307733893,0.001753803462404351,0.014253803461283963,0.1753803462404351,-0.00011392281755007172,0.5501928224219601,-0.020701693834497534,-0.000355679040980883,0.1996443209590184,-0.17783952049044213,0.00027574081537840023,1.0002757408153784,0.027574081537840023,-6.212947662024243e-05,0.6599378705233798,-0.009413557063673096,-0.0001351920512278511,0.01236480794877215,-0.013519205122785111,-0.00013519205159817638,0.01236480794840178,-0.013519205159817638,-0.00013519205122785108,-0.00263519205122785,-0.013519205122785108,-0.022480129750364952,12.93751987024965,-0.17345779128368,-0.0033888481099892953,1.0366111518900691,-0.3258507798066447,-0.001315026615804904,0.3547455794448012,-0.1315026615804904
full_information,Полная информация,25,-0.00037555381032458596,0.9996244461896754,-0.0375553810324586,-0.00037555381032461366,-0.00037555381032461366,-0.037555381032461366,0.0017763481391002605,0.0017763481386866616,0.17763481391002606,0.0018270969517770407,0.014327096950656653,0.18270969517770408,4.2633042615092265e-06,0.5503110085437717,0.0007747141568569557,-0.0004601251174900234,0.19953987488250927,-0.2300625587450125,0.0015156198612056304,1.0015156198612056,0.15156198612056304,0.0001953268420396893,0.6601953268420397,0.02959497606661959,-4.466967851816924e-05,0.012455330321481831,-0.004466967851816924,-4.466967865535132e-05,0.012455330321344604,-0.004466967865535132,-4.466967851816939e-05,-0.002544669678518168,-0.004466967851816939,-0.022680412347030554,12.937319587652985,-0.17500318169005036,-0.0018501676735198647,1.0381498323265386,-0.17790073783843852,-0.0019826340569065737,0.3540779720036995,-0.19826340569065737
full_information,Полная информация,26,0.00022329139472494053,1.0002232913947249,0.022329139472494052,0.00022329139472487824,0.00022329139472487824,0.022329139472487824,0.0015793630587946834,0.0015793630583810845,0.15793630587946833,0.0016890860507326306,0.014189086049612243,0.16890860507326305,7.008137181352403e-06,0.5503137533766915,0.001273496507534584,-0.00038208374355724883,0.19961791625644204,-0.19104187177862508,0.0020814931175530127,1.002081493117553,0.20814931175530127,0.000605815363589703,0.6606058153635898,0.09179020660450045,0.00022763233965711032,0.01272763233965711,0.022763233965711033,0.00022763234038980507,0.01272763234038976,0.022763234038980507,0.0002276323396571099,-0.002272367660342889,0.02276323396571099,-0.01949411925941824,12.940505880740597,-0.15041758687822698,-0.0005933718304125257,1.039406628169646,-0.057054983693508886,-0.00024165229169820224,0.3558189537689079,-0.024165229169820224
full_information,Полная информация,27,0.00023019774296154615,1.0002301977429615,0.023019774296154615,0.00023019774296151319,0.00023019774296151319,0.02301977429615132,0.0013221711711951768,0.001322171170781578,0.13221711711951767,0.0014910247777805046,0.013991024776660116,0.14910247777805047,0.00013319700150604685,0.5504399422410162,0.024204137539341895,-0.0002289808144797234,0.19977101918551957,-0.1144904072398621,0.002518967589736798,1.0025189675897368,0.2518967589736798,0.0009442565057491891,0.6609442565057492,0.14306916753775592,0.0003499250771557601,0.01284992507715576,0.03499250771557601,0.0003499250780889529,0.012849925078088908,0.03499250780889529,0.00034992507715576014,-0.0021500749228442386,0.034992507715576014,-0.01467143174894403,12.945328568251071,-0.1132054918900001,0.0009770301684632887,1.0409770301685217,0.09394520850608018,-0.00010199117811826586,0.3559586148824878,-0.010199117811826586
full_information,Полная информация,28,0.0007545421688304286,1.0007545421688304,0.07545421688304285,0.0007545421688304188,0.0007545421688304188,0.07545421688304188,0.0009670430090882533,0.0009670430086746544,0.09670430090882533,0.0012535688080316037,0.013753568806911216,0.12535688080316038,0.00010666400899006501,0.5504134092485002,0.019382646117419768,8.739257422168967e-05,0.20008739257422098,0.043696287110844986,0.0010650206942930396,1.001065020694293,0.10650206942930396,0.0011630815827318502,0.6611630815827318,0.17622448223209852,0.0005113991837905617,0.013011399183790563,0.05113991837905617,0.0005113991847776056,0.013011399184777561,0.05113991847776056,0.0005113991837905618,-0.001988600816209437,0.05113991837905618,-0.008017350275808965,12.951982649724206,-0.061862270646674045,0.0013841781971841716,1.0413841781972426,0.13309405742154748,0.0015445609179980946,0.35760516697860417,0.15445609179980946
full_information,Полная информация,29,0.001005269303883361,1.0010052693038833,0.1005269303883361,0.0010052693038833382,0.0010052693038833382,0.10052693038833382,0.0007723753657674373,0.0007723753653538385,0.07723753657674373,0.0010539919797130299,0.013553991978592642,0.10539919797130298,0.00021591850345792363,0.5505226637429681,0.039236027056864325,0.00039544748425054954,0.20039544748424984,0.19772374212527546,0.0004569055094294505,1.0004569055094295,0.04569055094294505,0.0012431452233766043,0.6612431452233767,0.18835533687524306,0.00047117482424342507,0.012971174824243425,0.04711748242434251,0.00047117482475833583,0.012971174824758291,0.04711748247583358,0.0004711748242434248,-0.002028825175756574,0.04711748242434248,-0.0018698626008202268,12.958130137399195,-0.014427952166822721,0.0015621582244624843,1.041562158224521,0.15020752158292275,0.0014396604118279144,0.357500266472434,0.14396604118279144
full_information,Полная информация,30,0.0010364544391801473,1.00103645443918,0.10364544391801474,0.0010364544391801012,0.0010364544391801012,0.10364544391801012,0.0006490602599024982,0.0006490602594888994,0.06490602599024982,0.0007994736038041202,0.013299473602683732,0.07994736038041202,0.00039213954691952324,0.5506988847864297,0.07125835732739423,0.0006478671860337959,0.20064786718603309,0.3239335930168991,0.0007810462680046815,1.0007810462680047,0.07810462680046815,0.0012155749706055814,0.6612155749706056,0.18417802584933052,0.0003965610726970353,0.012896561072697037,0.03965610726970353,0.00039656107291841103,0.012896561072918367,0.0396561072918411,0.000396561072697036,-0.0021034389273029627,0.0396561072697036,0.0034670344164808853,12.963467034416496,0.026751808769142602,0.0021466852198279707,1.0421466852198864,0.20641204036806252,0.0005726672595443016,0.3566332733201504,0.057266725954430164
