scenario_name,scenario_label,policy_name,period,projection_scale_used,mean_policy_rate_path_used_as_shock,inflation_gap,output_gap,policy_rate,period_loss
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,54,1.0,1.6329284062702928e-05,-2.6084066331885137e-06,-5.174849298228423e-05,2.7511340432406208e-05,1.3482689649203237e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,55,1.0,1.4496550754159262e-05,5.664946182485527e-06,-2.7983292792632675e-05,3.525434135923836e-05,4.266216561772074e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,56,1.0,2.5748714005656682e-06,9.525753873070355e-06,-9.631684413369257e-07,3.1503380778364e-05,9.190731883747224e-11
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,57,1.0,-1.9973222902358633e-05,9.147000796290245e-06,2.23906531608975e-05,7.034943494360224e-06,3.6427351920920033e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,58,1.0,-1.4346582980118207e-05,5.884614071267354e-06,2.4079501833362826e-05,-5.871064883244792e-06,3.328681396513601e-10
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,linear_posterior_distribution,59,1.0,-1.8803593751440185e-05,2.502775994655623e-06,1.4976192700855151e-05,-2.1225482745834627e-05,1.3019496898094888e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,0,1.0,0.0,-0.00013190780037951726,-0.00010950815328014674,-6.346506591878862e-05,2.359707634798044e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,1,1.0,5.432454599272414e-06,-0.00013317165648832815,-2.6566996831789425e-05,-9.991659934481942e-05,1.815402846663088e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,2,1.0,8.361189261364782e-07,-0.00014232913958246298,2.1415719017925383e-05,-0.00013235052396417358,2.0539498458122295e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,3,1.0,2.6778695213757994e-06,-0.00015657128152281037,4.9521431822130424e-05,-0.0001585675202454807,2.5775118847252797e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,4,1.0,-9.71719279612666e-06,-0.00017374026422347128,6.748681246926402e-05,-0.0001963668204009281,3.25343536956845e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,5,1.0,1.6220682369372437e-06,-0.00019217140700036523,6.56834642780435e-05,-0.00021984870928345022,3.911457836355709e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,6,1.0,1.0262207511547645e-05,-0.00020938155395662034,5.652789165244698e-05,-0.00023573379233038014,4.5450953197794895e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,7,1.0,1.8635909277066015e-05,-0.00022441192613566763,4.616906276733168e-05,-0.00024563177226147553,5.143140227066307e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,8,1.0,1.8143996547237806e-05,-0.00023693996615838263,3.83885768031611e-05,-0.0002589816571769492,5.6886299948984424e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,9,1.0,1.4153931607852088e-05,-0.000246839937957127,2.7354928882505902e-05,-0.00027718539066362547,6.132066983340448e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,10,1.0,2.744262818186906e-05,-0.00025331808982907163,4.4276394473019565e-06,-0.0002804142492264771,6.418037790656821e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,11,1.0,4.250449882211761e-05,-0.00025516886395622726,-2.0683781225661058e-05,-0.00026938710621268107,6.533113842975945e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,12,1.0,4.44849262519133e-05,-0.000252639989590729,-3.751290267128837e-05,-0.00025918077726296495,6.453578173134794e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,13,1.0,3.977285020761101e-05,-0.00024703369544531534,-4.923735956419151e-05,-0.00025466525781051377,6.223882496959183e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,14,1.0,4.859170530671989e-05,-0.00023924092660137939,-6.386933639357384e-05,-0.00023972749224601962,5.9287023868767334e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,15,1.0,6.194406029018181e-05,-0.00022965603182898686,-7.330269734773243e-05,-0.0002119592497556161,5.5467089439213544e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,16,1.0,5.1735901155212516e-05,-0.00021974006211360937,-6.455126025362024e-05,-0.00019793927388435395,5.037895548402975e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,17,1.0,4.0425029736816355e-05,-0.00021176771094194685,-4.856258890628684e-05,-0.00019524902899009346,4.602508778911202e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,18,1.0,2.817932251452336e-05,-0.00020631174316837963,-3.484859502633775e-05,-0.00020264210451780026,4.31744805351182e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,19,1.0,2.993751247415931e-05,-0.0002027356309363316,-3.2165802609784855e-05,-0.00020434921220751726,4.1619201190751494e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,20,1.0,3.672544265143217e-05,-0.0001997525691048365,-3.4833257472444146e-05,-0.00019751390914622309,4.051010284545026e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,21,1.0,3.67134667904124e-05,-0.00019700450564279472,-3.3776154071185616e-05,-0.00019146490292887088,3.9383019059293046e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,22,1.0,3.782910445345513e-05,-0.0001950822177052381,-2.843019097142907e-05,-0.00018504945772554056,3.846326744098772e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,23,1.0,2.8116909508385065e-05,-0.00019448123030597715,-1.7104958491276356e-05,-0.00018957570048060629,3.7970263087494556e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,24,1.0,2.21100226326525e-05,-0.0001955149928511627,-8.936380640811592e-06,-0.00019890982876082585,3.827039817660652e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,25,1.0,1.6277634745872112e-05,-0.00019738483764155022,-8.431554356147508e-06,-0.00021209860561375926,3.90050168769553e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,26,1.0,3.3676519915931624e-05,-0.0001989825292093961,-1.996057058506473e-05,-0.0002050831635548683,3.979571994097293e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,27,1.0,3.82877618903251e-05,-0.0001993450558321654,-2.4938735037838278e-05,-0.00019591093028647623,4.005362803052938e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,28,1.0,3.1843174713288094e-05,-0.00019955372281112464,-2.021223070181044e-05,-0.00019585161040356925,4.0025955598693197e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,29,1.0,2.6873915094330483e-05,-0.00020066859667075567,-1.379711402749173e-05,-0.00020104047246603874,4.0364412082029386e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,30,1.0,3.389039000583903e-05,-0.0002027248509862029,-1.0474801863558092e-05,-0.00019845692873406278,4.115255967932933e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,31,1.0,3.3642395192622985e-05,-0.00020531030816747542,-2.248845162755586e-06,-0.00019775142529018845,4.215487617886221e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,32,1.0,1.911826639204642e-05,-0.00020855490804651473,1.021826150782168e-05,-0.00021277425512547402,4.3558640375224324e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,33,1.0,7.0651935139166084e-06,-0.00021192212303242764,1.1388576077964174e-05,-0.00023681466883558388,4.500473313768085e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,34,1.0,2.5834989909510313e-05,-0.00021316123860612814,-1.0783323909024922e-05,-0.0002362622102947445,4.549586894188413e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,35,1.0,4.475366564835299e-05,-0.0002095949076104861,-3.733974472464041e-05,-0.00021634783040986097,4.4646982690608835e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,36,1.0,4.232943302341646e-05,-0.00020112842692780714,-5.263678558509177e-05,-0.00020159571984044056,4.184884095513234e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,37,1.0,4.08987180056696e-05,-0.0001891211923962963,-6.432185967086834e-05,-0.0001877348921986294,3.784508235630216e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,38,1.0,5.134342959219932e-05,-0.0001739994704318645,-7.680078420257974e-05,-0.0001612507860487772,3.326006633156274e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,39,1.0,4.076885170926168e-05,-0.0001558508310151066,-8.066256416994211e-05,-0.00014526441863805316,2.755548435448386e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,40,1.0,4.1446885761402006e-05,-0.00013543102669935257,-8.791982253442132e-05,-0.00012447916264498498,2.2228111933417686e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,41,1.0,3.452845217064025e-05,-0.00011217344227842775,-9.726151520850213e-05,-0.00010673231752646081,1.732852984850165e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,42,1.0,3.624781656082552e-05,-8.571115967125547e-05,-0.00011463008544798647,-8.133345576406141e-05,1.3948686246039064e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,43,1.0,4.336496802672556e-05,-5.543912882055441e-05,-0.00013640239434342671,-4.3631148765245514e-05,1.244737679334352e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,44,1.0,4.51895869127797e-05,-2.17254444767414e-05,-0.0001534196224867168,-8.819030806778914e-07,1.2332160120025302e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,45,1.0,4.912518746386873e-05,1.3681469253251772e-05,-0.00016191990025471448,4.859252021180527e-05,1.3418595578182206e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,46,1.0,4.3716587434111594e-05,4.831787080785983e-05,-0.00015464703870182728,9.36751294945939e-05,1.4394092012014495e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,47,1.0,4.0954583060113985e-05,7.895066337436352e-05,-0.00013230543696984842,0.00013709351833842394,1.5079829397633035e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,48,1.0,2.22983636794358e-05,0.00010261480486360165,-9.058529697114626e-05,0.00016104354006853529,1.4661326367914066e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,49,1.0,6.960813351907631e-06,0.0001165646741732804,-3.982605104080328e-05,0.0001706519178638282,1.4384996482068208e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,50,1.0,-2.0727179271114738e-05,0.00011988928044594333,1.5214165477006603e-05,0.00015324987063962728,1.4504316543806584e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,51,1.0,-3.1267216926755026e-05,0.00011303110111566525,5.7624539090417315e-05,0.00012903260823892394,1.4465647362020484e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,52,1.0,-4.455672073592245e-05,9.859935360513799e-05,8.783489756258867e-05,9.342962281223304e-05,1.3642695774830916e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,53,1.0,-4.472846151788335e-05,7.939815792091804e-05,0.0001001062942915798,6.015543155102671e-05,1.1370061149835597e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,54,1.0,-4.8198872007346615e-05,5.8754470779303846e-05,9.860602130018492e-05,2.4047167727815563e-05,8.378851890698661e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,55,1.0,-3.614583738870894e-05,3.9345271839537246e-05,8.005881713502028e-05,1.3947579911167067e-06,4.778414100000354e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,56,1.0,-1.832353368063962e-05,2.3597958862025788e-05,5.4307991849800175e-05,-4.691571904578867e-06,2.0333948224128045e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,57,1.0,-1.740597431621479e-05,1.2311859320551216e-05,3.403023865899968e-05,-1.3873604005459793e-05,7.348259371983623e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,58,1.0,-1.4452344276214724e-05,4.8448951977955e-06,1.2944699613770538e-05,-2.149823800551255e-05,1.1016238570473548e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_observed_information,59,1.0,-1.8480930277712535e-05,9.45370086008959e-07,-1.1458207472170301e-05,-3.353396312307375e-05,7.378191779244494e-11
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,0,1.0,-4.1157954804815014e-08,-6.854872065333877e-06,-1.5472923574622044e-06,-3.183873847609736e-06,4.869318048569986e-11
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,1,1.0,-1.7504930769106252e-07,-8.427456717548704e-06,3.9212577052083475e-06,-6.049069359969569e-06,7.912062498768704e-11
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,2,1.0,-5.335409115009941e-07,-1.1581474268996954e-05,9.13665748392134e-06,-9.636928228881398e-06,1.765134377958479e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,3,1.0,-3.930462962419216e-06,-1.614424949361577e-05,1.5136275756777451e-05,-1.737361465388438e-05,3.781830294466587e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,4,1.0,-3.547888593877593e-06,-2.1967408915223034e-05,1.9127459856882467e-05,-2.487747311881405e-05,6.683123093300304e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,5,1.0,-4.133100577943836e-06,-2.860744913937927e-05,2.2051681749291063e-05,-3.359374580823615e-05,1.0653231507279981e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,6,1.0,-3.8183004983338625e-06,-3.5701322385059765e-05,2.3280526641578092e-05,-4.2526497888316925e-05,1.5495655833827926e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,7,1.0,-3.8977710393769736e-06,-4.280026064437334e-05,2.2626519920132537e-05,-5.2077942354161714e-05,2.0924035176435766e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,8,1.0,-2.3976901646949857e-06,-4.943459874478966e-05,1.9061811866283307e-05,-6.0383001302777826e-05,2.628904589078148e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,9,1.0,6.805665510082378e-07,-5.508967075893494e-05,1.284094570497274e-05,-6.589635073852092e-05,3.1188366187269105e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,10,1.0,4.202978599361873e-06,-5.939449329289646e-05,5.445048115948481e-06,-6.844779959505831e-05,3.542855602575796e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,11,1.0,6.98469422032646e-06,-6.224521198481314e-05,-1.5341722814365966e-06,-6.899664234993388e-05,3.8756583187473675e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,12,1.0,8.651059120576252e-06,-6.377601103175218e-05,-7.341085942358383e-06,-6.862108621150441e-05,4.094332406649378e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,13,1.0,1.0948822219316772e-05,-6.423928599472972e-05,-1.2102230266819447e-05,-6.644745046137042e-05,4.200154088446952e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,14,1.0,1.266320117513936e-05,-6.391583994804566e-05,-1.4850436821700619e-05,-6.316903350525473e-05,4.196039734048758e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,15,1.0,1.2312904979880334e-05,-6.318671963189052e-05,-1.486626068525343e-05,-6.089692708384606e-05,4.103322514599605e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,16,1.0,1.0194967343618208e-05,-6.243062510429166e-05,-1.3169046801264628e-05,-6.1020502167052815e-05,3.984295611279621e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,17,1.0,9.08263742561175e-06,-6.182036216663516e-05,-1.2076566758389973e-05,-6.190374831975063e-05,3.894717916937173e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,18,1.0,9.896922824032806e-06,-6.125885897286773e-05,-1.2431024638326349e-05,-6.146835096152018e-05,3.829922467980013e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,19,1.0,1.002493664471891e-05,-6.0603171356820025e-05,-1.305389948025315e-05,-6.0763857369424e-05,3.757971339885433e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,20,1.0,1.0500829074674603e-05,-5.986124330261477e-05,-1.3696667814366847e-05,-5.948505561313784e-05,3.677249571039992e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,21,1.0,1.0975395127480976e-05,-5.908883692031428e-05,-1.3818370033447103e-05,-5.777230929211128e-05,3.58711099878414e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,22,1.0,1.0453437376603147e-05,-5.840821869328085e-05,-1.2878964937290682e-05,-5.6753838725000046e-05,3.4945057439649077e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,23,1.0,9.938947008157172e-06,-5.797285014693908e-05,-1.1310249437346265e-05,-5.630065701936573e-05,3.4248224940098663e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,24,1.0,8.594351155477322e-06,-5.785932295536858e-05,-9.390853157986712e-06,-5.720496108141908e-05,3.3918362026629084e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,25,1.0,8.648944043907415e-06,-5.808232532287475e-05,-8.154943974214568e-06,-5.7837385507412616e-05,3.4068280685562764e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,26,1.0,7.910776225198591e-06,-5.8553813267878016e-05,-7.142199716314579e-06,-5.919244208989738e-05,3.4541463655204765e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,27,1.0,8.144127438113341e-06,-5.9240030155675654e-05,-6.826841000284745e-06,-6.020460213238002e-05,3.5327352752645254e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,28,1.0,9.45047388196235e-06,-6.008892225772099e-05,-6.737806060308493e-06,-5.998543035393968e-05,3.633379995161025e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,29,1.0,1.0460487580778066e-05,-6.113950720043563e-05,-5.427850606753992e-06,-5.924563630492916e-05,3.752797486578488e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,30,1.0,9.075825707988552e-06,-6.256387187436497e-05,-1.9344011247257598e-06,-6.062240209110332e-05,3.916203791969125e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,31,1.0,7.075122859571911e-06,-6.4523285551325e-05,2.218918564445005e-06,-6.431282765613008e-05,4.166397140178194e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,32,1.0,5.274084717865669e-06,-6.689641461756865e-05,5.069600542917385e-06,-6.965817119897168e-05,4.489409348397576e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,33,1.0,6.44296401612314e-06,-6.928564847593082e-05,4.9170684641719475e-06,-7.331190756991967e-05,4.813257355344351e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,34,1.0,6.58977536853801e-06,-7.113116102378931e-05,2.859989555847875e-06,-7.663033278276683e-05,5.064282436016685e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,35,1.0,8.43506561598805e-06,-7.200045692376033e-05,-1.622699229097968e-06,-7.766722416873239e-05,5.185436130811639e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,36,1.0,9.554176661438339e-06,-7.1453083136235e-05,-7.661121644630953e-06,-7.725405972965402e-05,5.134898017343314e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,37,1.0,1.289433464047895e-05,-6.919638162006809e-05,-1.5422643341200803e-05,-7.290022802460451e-05,4.9080159856508335e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,38,1.0,1.4865381813547632e-05,-6.501186456733273e-05,-2.2884651223353814e-05,-6.627829127985118e-05,4.490588667641063e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,39,1.0,1.547676009611921e-05,-5.893930552824765e-05,-2.9524264893776575e-05,-5.854789122100479e-05,3.912670799164559e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,40,1.0,1.5582337684180905e-05,-5.1076574392946255e-05,-3.597459841464534e-05,-4.9734692087897796e-05,3.2597859412136643e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,41,1.0,1.5986273732075085e-05,-4.1478605192454376e-05,-4.290222503067209e-05,-3.910221650470852e-05,2.6464276218540725e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,42,1.0,1.6967239923872133e-05,-3.020444447123893e-05,-5.018628937680791e-05,-2.5878297493111615e-05,2.1803838882237707e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,43,1.0,1.7647843052360177e-05,-1.7444016712923157e-05,-5.672227969666377e-05,-1.0443858202258302e-05,1.9249133218851715e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,44,1.0,1.8331492515216257e-05,-3.629383293976229e-06,-6.133837427901856e-05,7.087380255882612e-06,1.909737718784887e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,45,1.0,1.774284590107909e-05,1.0568126726578466e-05,-6.235890374306496e-05,2.5121210216792374e-05,2.0722626916803932e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,46,1.0,1.6194624425608064e-05,2.423756621274374e-05,-5.881831647480684e-05,4.248068950529175e-05,2.3323243684407955e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,47,1.0,1.2337663711626397e-05,3.636976606489395e-05,-5.0007580864153134e-05,5.6565256812127016e-05,2.5830577073685576e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,48,1.0,7.880828477591759e-06,4.597370835617401e-05,-3.685062738967293e-05,6.678277847924613e-05,2.797786116975703e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,49,1.0,1.5561857053303176e-06,5.230363656734768e-05,-2.0182429436466087e-05,7.108392599224151e-05,2.9402606206445828e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,50,1.0,-3.925202343455336e-06,5.4909949620175686e-05,-2.351959982438423e-06,7.045482468085107e-05,3.0178882135927274e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,51,1.0,-1.1961243159402454e-05,5.38036187219789e-05,1.5278177560640316e-05,6.214169420060775e-05,3.0149961492863826e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,52,1.0,-1.500859916045926e-05,4.936811147998054e-05,2.838398458226976e-05,5.1770636367792284e-05,2.84541366351163e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,53,1.0,-1.791091590805217e-05,4.253228566444697e-05,3.723463512184111e-05,3.8864356915472525e-05,2.5105329526355117e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,54,1.0,-1.7729805229909063e-05,3.423957063310343e-05,4.097894609489394e-05,2.64197618743765e-05,2.019728605950234e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,55,1.0,-1.740326793301398e-05,2.5503214533793084e-05,4.065438429901036e-05,1.4091551330469459e-05,1.4844026716832299e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,56,1.0,-1.6023073901806508e-05,1.7182917325824705e-05,3.6179326885488194e-05,2.930049584348868e-06,9.559534508310639e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,57,1.0,-1.3507457791232829e-05,1.0053206280531929e-05,2.7638813151931174e-05,-5.896024762752219e-06,4.869139321616362e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,58,1.0,-1.2191003600954505e-05,4.703498736401602e-06,1.566124557395021e-05,-1.3614349794477587e-05,1.477388338918869e-10
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_mean,59,1.0,-1.1345371097047369e-05,1.3933539830360217e-06,-6.41273448120927e-07,-2.0272454415120114e-05,4.363568996645867e-12
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_uncertainty,0,1.0,-4.1157954804815014e-08,-6.854872065333877e-06,-1.5472923574622044e-06,-3.183873847609736e-06,4.869318048569986e-11
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,linear_posterior_uncertainty,1,1.0,-1.7504930769106252e-07,-8.427456717548704e-06,3.9212577052083475e-06,-6.049069359969569e-06,7.912062498768704e-11
