scenario_name,scenario_label,policy_name,period,mean_policy_rate_path_used_as_shock,projection_scale_used,inflation_gap,output_gap,policy_rate,consumption,period_loss
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,52,2.6320152971636652e-05,1.0,-6.002953331888612e-05,-8.228981923807943e-05,-4.0478956625501274e-05,-4.761244533824094e-05,6.996491627303645e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,53,2.0993964073768347e-05,1.0,-4.800312810832516e-05,-7.238600417691643e-05,-3.1657188369463005e-05,-4.2661267698140826e-05,4.928058288292721e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,54,1.639891455840447e-05,1.0,-3.7900075850825105e-05,-6.39682009628828e-05,-2.521495896919894e-05,-3.7878588186157636e-05,3.4844562326944583e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,55,1.3451603424584425e-05,1.0,-2.9425169047700697e-05,-5.787235870191587e-05,-1.9610407376642287e-05,-3.373811019458106e-05,2.5420160742750534e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,56,1.1153263938794387e-05,1.0,-2.2194790770431657e-05,-5.372630686961699e-05,-1.457641357916018e-05,-3.041596316644135e-05,1.9371338169450197e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,57,9.654522925203875e-06,1.0,-1.5879295900109226e-05,-5.113823673275064e-05,-9.612333612736012e-06,-2.7752583920404028e-05,1.560943770846302e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,58,8.837695463329214e-06,1.0,-1.020654066382671e-05,-4.9485646649194415e-05,-4.339593113653042e-06,-2.5573737007289488e-05,1.329978174085345e-09
macro_core_moderate_gap,Базовый макроэкономический набор × умеренная разделимость режимов,history_observables_rule,59,8.313977955298063e-06,1.0,-4.9703211876648205e-06,-4.795619086694902e-05,1.241261083780671e-06,-2.3638432338435322e-05,1.1761595106208231e-09
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,0,5.884524330800726e-06,0.25,-0.0011028491674677002,-0.0009133394578799692,-0.0005246478307001633,-0.0009129310757757247,1.6471335361573567e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,1,8.811966242286937e-06,0.25,-0.0010944078348291474,-0.00016476393963915648,-0.0008571036886574121,-0.00046708382677740357,1.2168284317126347e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,2,1.729682919391823e-05,0.25,-0.0011408730191447543,0.00020638718451615468,-0.001088329092062054,-0.00024902972929397027,1.3255623401377015e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,3,1.0901274565125194e-05,0.25,-0.0012170285621729174,0.0004261918320187519,-0.0012826097491554225,-0.00012566627559473798,1.5738655086704601e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,4,2.4766525106276403e-05,0.25,-0.0013110634188382153,0.0005514020990977642,-0.0014423612590635498,-5.699868948771947e-05,1.8721854529063562e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,5,3.4629074202759534e-05,0.25,-0.001414527974314622,0.0006246999044450252,-0.0015881351491666166,-2.433596138684546e-05,2.197076876777229e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,6,5.2370917753930504e-05,0.25,-0.0015221043172133457,0.0006634305983752586,-0.0017193919819696347,-1.4329127008827491e-05,2.5377330497176565e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,7,6.7536378514173e-05,0.25,-0.001629650824596253,0.0006796830218891436,-0.0018438927666120423,-2.0908417640241872e-05,2.8875213374982554e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,8,8.895369077052001e-05,0.25,-0.0017340363660245752,0.0006744670799874175,-0.0019567950950694405,-3.998820111994483e-05,3.234972386477647e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,9,0.0001234253683507742,0.25,-0.0018323723057144569,0.0006495621052606815,-0.0020465401568220644,-7.007290961669188e-05,3.568956439850108e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,10,0.0001547918048265615,0.25,-0.0019224423253122183,0.0006163459099650659,-0.0021197723797156923,-0.0001080042622899624,3.8859937824406785e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,11,0.000174363622832042,0.25,-0.0020034323230619477,0.0005807281551144516,-0.0021892442825300275,-0.00014893603292220892,4.1826049854247415e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,12,0.00019182209940457647,0.25,-0.002074924885883766,0.0005355915038260939,-0.0022542804156206594,-0.000191608719000258,4.448953896475478e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,13,0.00022094422253567903,0.25,-0.0021356787032620938,0.00047150652923133585,-0.0023004259900205495,-0.00023833893603197875,4.672389197822983e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,14,0.00026149245206349633,0.25,-0.0021839502763291454,0.0003910717467203728,-0.0023169181747969897,-0.00028992557138096675,4.8461209646275475e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,15,0.0002880515833832323,0.25,-0.0022189625035120802,0.00030909009178992086,-0.0023207333871129747,-0.0003423988331068273,4.9715636622062005e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,16,0.00030790992255557537,0.25,-0.0022416224356253045,0.0002276365306244088,-0.0023167971745564784,-0.00039076631473677903,5.050781113624546e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,17,0.00031894998459347805,0.25,-0.002252884104790463,0.00014430737221449164,-0.002311194358293722,-0.00043494182753633925,5.085900668032755e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,18,0.00034415097793835,0.25,-0.002253412146113275,5.0930015729200306e-05,-0.002285810663028384,-0.00047633602356211835,5.079195450101191e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,19,0.00036709565415769503,0.25,-0.002243530737798318,-4.290310141985554e-05,-0.0022441695082746614,-0.000515607505182758,5.034437208790048e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,20,0.00038470954598941005,0.25,-0.0022251009538249602,-0.00012585194749770157,-0.002192223987055249,-0.0005483523496240261,4.959128527915967e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,21,0.00039798693801869003,0.25,-0.0022012876114282354,-0.00018769210446600848,-0.002134187731980166,-0.0005710773418740045,4.863449721612022e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,22,0.0003841177874230363,0.25,-0.002175973197926706,-0.0002179617263196043,-0.002097175128767083,-0.000581567484227663,4.758681511805318e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,23,0.00036425851685856453,0.25,-0.0021530437779415813,-0.00022969981417209073,-0.002081247516383559,-0.0005807594180290421,4.661991196490116e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,24,0.000350754449546922,0.25,-0.0021339824743747313,-0.00023944795753494397,-0.0020753902237977593,-0.0005761849260399465,4.582550578516151e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,25,0.0003499786904693425,0.25,-0.002118166685378255,-0.0002561705821410021,-0.0020655758714395915,-0.000573834296519804,4.5194466066991446e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,26,0.00034259671917809406,0.25,-0.002104140859079968,-0.00027668337160213774,-0.002060545403850686,-0.0005753673942686666,4.465686864190558e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,27,0.00033929984890044245,0.25,-0.0020907956424599575,-0.0003062641715635417,-0.0020554248793356517,-0.0005799155140352452,4.418326600909863e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,28,0.00034522586141294304,0.25,-0.0020766167209536257,-0.00034787207600828207,-0.0020410942814014553,-0.0005887751340750702,4.372854764679202e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,29,0.00036218501356593603,0.25,-0.0020602735035713357,-0.00039618276498654126,-0.002008560913709179,-0.0006012159553826502,4.323260222154967e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,30,0.00036688124025229847,0.25,-0.0020414915140106555,-0.0004352930381771314,-0.0019741060695805646,-0.0006133964998314978,4.262486973134454e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,31,0.00035340858193847754,0.25,-0.00202146599346953,-0.0004619000743599777,-0.0019554466166177053,-0.000620973423455129,4.193018010859873e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,32,0.00034235479166595204,0.25,-0.002000985119503669,-0.0004910206317866317,-0.0019453144174350913,-0.0006258457272295681,4.124497211968198e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,33,0.000353184222436589,0.25,-0.001978930924154998,-0.0005349559139737892,-0.0019191156324117411,-0.0006338190567704016,4.0592908363415555e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,34,0.0003614917974628385,0.25,-0.0019533287111220985,-0.0005840638888275906,-0.0018827894610613596,-0.0006463346182564722,3.986124346346371e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,35,0.0003635150060926425,0.25,-0.0019234818567620442,-0.0006322103995292094,-0.0018437123421755747,-0.0006592600165206131,3.8997037989902236e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,36,0.000361313164626924,0.25,-0.0018891472517780416,-0.0006805780266477823,-0.0018049234141953893,-0.0006712408830870098,3.8005457931251147e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,37,0.00036699494031515006,0.25,-0.0018496647741486065,-0.0007348668379846268,-0.0017563581044129192,-0.0006834724946781501,3.691392340976691e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,38,0.00036787549192531503,0.25,-0.0018036699263895806,-0.0007929575407573664,-0.0017029625558174408,-0.000697236873303253,3.567758588314671e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,39,0.00036790581195441025,0.25,-0.0017498131404049626,-0.0008581359702651836,-0.001643763989184976,-0.0007120870579292449,3.4302199215799287e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,40,0.00036433595569428996,0.25,-0.0016861496518750453,-0.0009352570115843672,-0.0015801383180133778,-0.0007293516349314855,3.2806558986787987e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,41,0.00037064924726744184,0.25,-0.0016101524919051632,-0.0010331090564789092,-0.0014987577863172054,-0.0007507407024361923,3.1265793480247354e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,42,0.00038551911459269603,0.25,-0.0015188102576126038,-0.0011500770100115743,-0.0013902038396304535,-0.0007774155198808641,2.9687123610749085e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,43,0.00038791825565557105,0.25,-0.0014100783264994368,-0.0012746372789190774,-0.0012675585769699588,-0.0008063975852926619,2.8014230762912203e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,44,0.0004014166903119,0.25,-0.0012838001320799979,-0.0014054965836990396,-0.001116290494891784,-0.0008336558276929029,2.6369972041562356e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,45,0.00041205684599900707,0.25,-0.001140966914264403,-0.0015255224706202108,-0.0009399887044924815,-0.0008568022677376552,2.4669690196945295e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,46,0.000412416758646028,0.25,-0.0009853494247451377,-0.0016150251823381367,-0.0007495460199717015,-0.000869202167177785,2.2768800794431134e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,47,0.0003919704151907888,0.25,-0.0008232259936929407,-0.001659251082293034,-0.0005653854115372145,-0.0008652917373747071,2.05595387022198e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,48,0.000363772341296087,0.25,-0.0006622340371887205,-0.0016587880574598923,-0.00039220731566963366,-0.0008430734130636663,1.815842362441469e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,49,0.000317421566481181,0.25,-0.0005094985957233199,-0.001616134966883842,-0.0002470029838212009,-0.000804739806128274,1.566589149535731e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,50,0.00027613688156460296,0.25,-0.0003711516720265782,-0.001547433072080051,-0.00012181219972519968,-0.0007536959571007307,1.3358117565528055e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,51,0.00021895054816388148,0.25,-0.0002509979824128261,-0.0014598223514612485,-3.401042190932679e-05,-0.0006954676075640043,1.1289260936976153e-06
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,52,0.00017488174146613352,0.25,-0.00015131336536293268,-0.0013752152060756417,3.1412861488448026e-05,-0.0006340163890257156,9.687181763488186e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,53,0.000132776552003131,0.25,-7.170285060359429e-05,-0.0013014359280626442,7.36954249710779e-05,-0.0005754940850294377,8.520984269695524e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,54,0.00011072786468416352,0.25,-1.0916442409615317e-05,-0.0012463068204838779,0.00011066575731144553,-0.0005217019726316829,7.768278543808667e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,55,9.349256807157937e-05,0.25,3.2741378405465644e-05,-0.0012006530842392227,0.0001406677278130794,-0.0004728134268746631,7.219009181181679e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,56,7.887181174463998e-05,0.25,5.9714209358236366e-05,-0.0011556818367610688,0.00016087254654646168,-0.0004247498940234129,6.713864524440005e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,57,7.189124091385582e-05,0.25,6.964418888196993e-05,-0.0011045944000727115,0.0001744196184905387,-0.0003745302368186598,6.149238835389372e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,58,4.7981911065266496e-05,0.25,6.214160760476244e-05,-0.0010365208570576323,0.0001591698352911254,-0.00032001957719474117,5.4106095074783e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,classical_filtered_rule,59,2.100611347317278e-05,0.25,3.754116204024952e-05,-0.000961732890885969,0.00011325353768684868,-0.0002612515359331491,4.639798308725581e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,0,5.1358669515252395e-06,1.0,-0.000300540457907027,-0.0002647195745741904,-0.00014003432315316892,-0.00017619949983760375,1.2634327400338392e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,1,4.49790230073764e-06,1.0,-0.00030093600266006484,-7.021396096729138e-05,-0.0002315803486397832,-6.279350449700516e-05,9.344651159349651e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,2,7.125248498495978e-06,1.0,-0.0003184286544437709,3.19794399163964e-05,-0.0002970746610521846,-2.4108022246283056e-06,1.0212262550747234e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,3,-3.4374050708390216e-06,1.0,-0.000345932581905033,9.29846114698929e-05,-0.0003635724067345124,3.273023859207136e-05,1.242135177176274e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,4,3.870116799945825e-06,1.0,-0.00037947419874196996,0.00011975222796256624,-0.00041690324879950356,5.2622604559737773e-05,1.5131317449762738e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,5,1.2481520822422697e-05,1.0,-0.0004152974536136311,0.0001276715278604179,-0.000461446925168598,6.025949893462279e-05,1.8072119144629655e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,6,2.3159664382911648e-05,1.0,-0.0004511498118997095,0.0001261954217515182,-0.0004981382702742943,6.091082222126065e-05,2.1156610775294828e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,7,2.5997633973515946e-05,1.0,-0.00048565645917053433,0.00012210546714452875,-0.000536665606827311,5.7695613774666477e-05,2.4339128667044613e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,8,2.6827868656667127e-05,1.0,-0.0005179074256223507,0.00011151041257373429,-0.0005777147571809937,5.189269902439175e-05,2.7452963920819093e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,9,4.0474917097704235e-05,1.0,-0.0005464887168290272,8.759115969469988e-05,-0.0006065606670135027,4.1815742747308704e-05,3.0252762757547113e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,10,5.875674138683609e-05,1.0,-0.0005696629557660659,5.614289699185093e-05,-0.0006200786969801508,2.6869778206983774e-05,3.261010324701585e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,11,6.935461203810222e-05,1.0,-0.0005867782132396819,2.644985162425506e-05,-0.0006277588023699509,1.032644566201224e-05,3.446614180591661e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,12,7.306555035227546e-05,1.0,-0.0005983230171927787,-6.486868416866187e-07,-0.0006356352948000037,-4.963019824111292e-06,3.5799374525662946e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,13,8.59367743430951e-05,1.0,-0.0006049427090482015,-3.0122730508508333e-05,-0.0006323617534826671,-1.918598776085023e-05,3.6640990648085884e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,14,0.00010382821142398174,1.0,-0.0006071275344954325,-5.5511476721559205e-05,-0.0006141140869138887,-3.263379247775422e-05,3.701612540331669e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,15,0.00010431207067334813,1.0,-0.0006063501610245504,-6.405286793187415e-05,-0.000600827345174867,-4.1969311666112397e-05,3.697207295949493e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,16,9.578265685184502e-05,1.0,-0.0006050604157406194,-5.9755667797700696e-05,-0.0005993145093962544,-4.4697304301011265e-05,3.6788359104679035e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,17,8.521319242747495e-05,1.0,-0.0006046737804321052,-5.3363559066044175e-05,-0.0006084112988093273,-4.388341655603423e-05,3.670583530390327e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,18,8.625966551054727e-05,1.0,-0.0006051352004683934,-5.5289035501004946e-05,-0.0006140124226980467,-4.377131213517682e-05,3.6771861819867923e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,19,9.274198609690632e-05,1.0,-0.000605467231428217,-6.309494560674533e-05,-0.0006118930243946774,-4.6587657702490404e-05,3.6858127900636764e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,20,9.740027256441557e-05,1.0,-0.0006052807387454436,-6.956182815365253e-05,-0.0006059097455030706,-5.044199220016754e-05,3.687859866455839e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,21,0.00010046006561252715,1.0,-0.0006050693518697216,-7.0319009083053e-05,-0.0005985949274216117,-5.2876561278059064e-05,3.685839774194344e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,22,9.308624702742001e-05,1.0,-0.0006056649781181468,-6.277925465680845e-05,-0.0006008336643705045,-5.276138151988352e-05,3.6880093372364377e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,23,8.558664767060187e-05,1.0,-0.0006077704302212126,-5.4614405655240006e-05,-0.0006105416512003686,-5.068137961661279e-05,3.7088097475422983e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,24,7.892922723658189e-05,1.0,-0.0006109905621188577,-5.274539028365943e-05,-0.0006253736336927995,-4.975093309145251e-05,3.747115044816383e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,25,9.124145610362648e-05,1.0,-0.0006142401899238234,-6.295533595590541e-05,-0.0006252889980454004,-5.21918471861893e-05,3.792726984384747e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,26,9.72173608422065e-05,1.0,-0.0006163224244139133,-7.224501587410614e-05,-0.0006205392168711139,-5.765504923538334e-05,3.824641300158289e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,27,9.5722450877887e-05,1.0,-0.0006176252526661542,-7.581107419618593e-05,-0.0006194292799140193,-6.181477602285046e-05,3.84334673814323e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,28,9.487176467334212e-05,1.0,-0.0006189098114373565,-7.683605206987298e-05,-0.0006201194983659021,-6.403980423941302e-05,3.8600126796234185e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,29,0.00010175686339375018,1.0,-0.0006205197102682126,-7.692237440393157e-05,-0.0006144452441232245,-6.555472694624864e-05,3.880048465313763e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,30,0.00010045921670246237,1.0,-0.0006226244976991708,-6.929315378967349e-05,-0.0006124319714155344,-6.617913880468951e-05,3.9006223837955425e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,31,8.691208325965656e-05,1.0,-0.0006257187541559987,-5.6017117610496214e-05,-0.0006254643780118106,-6.473011518026706e-05,3.931014102163137e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,32,7.432403284933466e-05,1.0,-0.0006294187866184797,-5.1683971207361346e-05,-0.0006486776346575247,-6.397803925961565e-05,3.97530568152366e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,33,8.731228125234988e-05,1.0,-0.0006315814320480998,-6.9435191258016e-05,-0.0006535775271017383,-6.923381402723638e-05,4.013069286477453e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,34,0.00010412775115717165,1.0,-0.0006293047337042,-9.702370493491763e-05,-0.0006402020369159945,-8.183932343552858e-05,4.007401927090484e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,35,0.00010945448122157749,1.0,-0.0006215556434617134,-0.00012108759430540239,-0.0006229277689638425,-9.622100694883784e-05,3.9367744068310353e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,36,0.0001099678254799133,1.0,-0.0006087148414912448,-0.00014174545036649278,-0.0006053187458545799,-0.00010885877026522994,3.8059514848625444e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,37,0.00011835035888090251,1.0,-0.0005909943037457429,-0.0001633065853201554,-0.000577444196852394,-0.00012052869065692917,3.626476369884838e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,38,0.00011446135327337172,1.0,-0.0005681476617159264,-0.00018072970168880875,-0.0005521933961088014,-0.0001319147996409198,3.3915525819644725e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,39,0.00011431090830427601,1.0,-0.0005402071138298015,-0.00020103631122114773,-0.0005228565318660889,-0.00014248585437026673,3.1207455762720696e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,40,0.00010973860166598853,1.0,-0.0005063231139575036,-0.00022633625090862086,-0.0004925939813302235,-0.00015452406329374835,2.820229360635551e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,41,0.00011180564558164437,1.0,-0.000465453710593972,-0.0002624731833756888,-0.00045230705549338803,-0.00016891600493640357,2.511743945210502e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,42,0.00011988954142576077,1.0,-0.0004163474581573143,-0.00030760334289670066,-0.00039561687894902836,-0.00018651192304230957,2.2081580300050069e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,43,0.00012569269325423614,1.0,-0.000358661570182277,-0.0003530618422712406,-0.00032587664767728014,-0.00020510788360439403,1.9120763915248948e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,44,0.00013341384437077865,1.0,-0.00029366837930074546,-0.0003916436111662813,-0.0002415372151073883,-0.00022103031724840516,1.6328913307911974e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,45,0.00013353569888391347,1.0,-0.0002240568012059102,-0.00041220199438785077,-0.00015182348702346256,-0.0002308910600821168,1.3555911990562146e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,46,0.00013046715534275065,1.0,-0.0001540472340696682,-0.0004088534403833277,-6.046254491939866e-05,-0.0002310825622137136,1.077284592682639e-07
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,47,0.0001111270460201457,1.0,-8.848735655239673e-05,-0.00037575652859600517,1.4893084305637917e-05,-0.00021982427250322178,7.871042020368627e-08
macro_core_strong_gap,Базовый макроэкономический набор × высокая разделимость режимов,optimized_linear_estimated_state,48,8.839563824724951e-05,1.0,-3.2300746557048866e-05,-0.000320480473896545,7.22674435394034e-05,-0.00019698242034882352,5.2561796157493996e-08
