scenario_name,phi_pi,phi_y,rho_i,validation_cumulative_loss,validation_policy_volatility,validation_unstable_episodes,rule_family,alpha
macro_core_strong_gap,1.5,0.25,0.7,0.014273824191732601,0.0027893036144713995,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.125,0.5,0.01444246271754252,0.0025845222630163627,0,history_observables_rule,0.5
macro_core_strong_gap,1.0,0.25,0.3,0.014539432863832871,0.0031849199646010436,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.125,0.7,0.014637687387495208,0.0028151787385293304,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.25,0.85,0.01474211557271945,0.0030542724581315525,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.125,0.5,0.014977718390399231,0.0024955323151066794,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.3,0.015034976718775262,0.002510794574179854,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.25,0.5,0.015112907591840686,0.0025305304933767674,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.0,0.3,0.015195924633121138,0.0051013457320503155,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.125,0.3,0.015478971206801204,0.0024763771849284394,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.7,0.015506268783345578,0.0027487975688030666,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.125,0.7,0.015603091166080888,0.002650897188831784,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.7,0.016167466956300523,0.0027456567973041983,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.25,0.3,0.016167797858651623,0.002615277149883451,0,history_observables_rule,0.8
macro_core_strong_gap,2.5,0.125,0.5,0.01637940395824545,0.0025507577206201823,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.125,0.3,0.016840716050855017,0.002398755811989118,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.5,0.016933881612585355,0.0025392058879796092,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.25,0.7,0.01727232836845051,0.002617896778190692,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.125,0.5,0.01731430125188707,0.0024078174514017003,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.7,0.01755319048055847,0.0025528796491877037,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.25,0.5,0.01764704791453496,0.004490714498179968,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.5,0.018066442574230252,0.0024253045110051554,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.3,0.018116171737124723,0.002377986427871637,0,history_observables_rule,0.5
macro_core_strong_gap,1.5,0.25,0.5,0.018128290250355467,0.0023796686973924703,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.25,0.7,0.01814580765450888,0.0024446979806369783,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.125,0.3,0.01822192086834348,0.0040561386099872265,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.25,0.5,0.018573293017194594,0.0023086105942370064,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.125,0.3,0.018813293288178157,0.002120377710556589,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.3,0.018861719870497805,0.002188378977271056,0,history_observables_rule,0.5
macro_core_strong_gap,2.0,0.25,0.5,0.019052567854775417,0.0021594568408738754,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.25,0.3,0.019246316772429724,0.0020636260153380276,0,history_observables_rule,0.5
macro_core_strong_gap,2.5,0.25,0.5,0.019384867041186218,0.00204771143248307,0,history_observables_rule,0.2
macro_core_strong_gap,2.0,0.25,0.3,0.019608792311788515,0.0019551869270556244,0,history_observables_rule,0.2
macro_core_strong_gap,2.5,0.25,0.3,0.020405472922925143,0.0022598061125692582,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.25,0.3,0.024048241433035137,0.0030839524041230927,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.25,0.5,0.026196016739407125,0.005271558437076166,0,history_observables_rule,0.2
macro_core_strong_gap,1.5,0.125,0.3,0.027343224185350234,0.005455034002140687,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.125,0.3,0.028607254188429555,0.005053865553165087,0,history_observables_rule,0.2
macro_core_strong_gap,1.0,0.25,0.3,0.03646580196197814,0.005780350127880384,0,history_observables_rule,0.2
macro_core_strong_gap,0.5,0.25,0.3,0.06133592222029257,0.005953911864531986,2,history_observables_rule,0.2
thin_information_moderate_gap,1.0,0.0,0.85,0.0006026341648563049,0.0002465325847009152,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.0,0.7,0.0006792549019256644,0.0003867334019320975,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.0,0.85,0.0007056410778269006,0.00040526840869091317,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.0,0.5,0.000787418340433426,0.0005113051853153761,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.0,0.3,0.0008962424126291843,0.0006017308761900404,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.0,0.7,0.0009012651117179818,0.0006848505725491158,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.0,0.85,0.0009563814524627329,0.0006156625592539844,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.125,0.85,0.0009855674465018929,0.0006277290640611082,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.0,0.5,0.0012042631649554502,0.0009634745253572762,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.0,0.7,0.0015439272657283693,0.001166210555676062,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.0,0.3,0.0015809164904463824,0.001196085751708619,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.125,0.7,0.001644413890095708,0.0012198969262773966,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.0,0.85,0.0019820222955795825,0.001022733459000422,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.125,0.85,0.0021644566463318673,0.0010812447606507317,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.0,0.5,0.002568685002276663,0.001851109097352622,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.125,0.5,0.002881080065216158,0.002015394135094444,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.0,0.3,0.004093722628591362,0.0025321873729049625,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.125,0.3,0.005220951430854037,0.0029060245328640607,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.0,0.7,0.005826748974520001,0.0020788791890901234,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.125,0.7,0.0067197238735044,0.002200733565344532,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.0,0.85,0.00784020029717898,0.0024763435824609395,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.0,0.5,0.008344868683043466,0.0032217100769075064,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.125,0.85,0.00836594914302719,0.002566805320784851,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.25,0.85,0.008867747284889396,0.0026411919086017912,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.125,0.5,0.009898468607930125,0.0036334764801081955,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.0,0.3,0.010477780478950071,0.004434554532409279,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.125,0.3,0.011732818876508597,0.004602134724635084,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.125,0.85,0.012099250911851746,0.0028932388781418334,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.25,0.85,0.01280548627312747,0.0029814206910075977,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.0,0.7,0.012864765605846628,0.0026432126549587576,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.125,0.7,0.01372698357713647,0.0026142114788761804,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.25,0.7,0.01441272940132467,0.0026365276356363787,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.125,0.85,0.014625583906184913,0.0030140891170835154,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.25,0.85,0.014948684645904809,0.003015159212554849,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.0,0.5,0.01548399305597355,0.0029969717887338067,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.125,0.5,0.01618036515609015,0.003078877957502901,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.25,0.85,0.0162973991280791,0.002959485300343471,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.0,0.3,0.016795305942173842,0.003373051028249855,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.25,0.5,0.0170696149121718,0.003200929707382015,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.125,0.7,0.017109513433053523,0.0027222283002776007,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.25,0.85,0.017205910591570908,0.0028761425015731137,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.5,0.85,0.017505841642045425,0.0028411197228827554,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.25,0.7,0.01756858308770539,0.0027108555975750384,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.125,0.3,0.01774156711914538,0.0034729671794425584,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.5,0.85,0.018059148379304356,0.0027566535162302517,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.25,0.3,0.01831023381089041,0.0035131553311908053,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.125,0.7,0.018403416857368276,0.0026183275082901055,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.5,0.85,0.018451256421491154,0.0026775356242915538,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.25,0.7,0.01857273828993129,0.0025881842816536426,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.5,0.85,0.01877027079003497,0.002606749229346018,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.125,0.5,0.01894985938221804,0.0024086644322565036,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.5,0.85,0.01902795151470232,0.0025421894211600836,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.25,0.7,0.01910277320646887,0.002471518165460951,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.25,0.5,0.019196589762337235,0.002368421924799636,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.25,0.7,0.01950314730565726,0.0023700218405385337,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.125,0.3,0.01963418802773572,0.0027374763919580077,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.5,0.7,0.01967270646416712,0.002323636502644496,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.125,0.5,0.019675901732599053,0.002270028511968159,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.25,0.3,0.01974275456493326,0.002164769145706252,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.25,0.5,0.019825287137603606,0.002231199983308825,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.5,0.7,0.019907653693412273,0.002252080335175256,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.5,0.7,0.019913999634380748,0.002154946073821651,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.5,0.7,0.020015297525208933,0.0022081370825956055,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.5,0.7,0.020139343621460314,0.0020784475123242488,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.25,0.5,0.020195550231436297,0.002124057330349371,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.25,0.3,0.020285003997848296,0.001970344225380293,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.25,0.5,0.020296995898968894,0.002077254979903946,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.125,0.3,0.020302571643836403,0.0020484993883099706,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.5,0.5,0.020305801067937994,0.002001067075318027,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.25,0.3,0.020411418929509595,0.002018648590582236,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.5,0.5,0.020420928079848362,0.0018112745693085908,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.5,0.5,0.02053196727532192,0.0019185218758026204,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.25,0.3,0.020646487883392357,0.0018486759478849545,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.5,0.5,0.020657716231978422,0.0018599521083900543,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.5,0.5,0.020767216498909315,0.001824699309249111,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.0,0.5,0.3,0.020796078299966263,0.001792736986213016,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.0,0.5,0.3,0.020814864574783314,0.0015981452051097484,0,optimized_linear_estimated_state,
thin_information_moderate_gap,1.5,0.5,0.3,0.020838197852537176,0.0017687717374227127,0,optimized_linear_estimated_state,
thin_information_moderate_gap,2.5,0.5,0.3,0.020949281116785408,0.0015290789772674962,0,optimized_linear_estimated_state,
thin_information_moderate_gap,3.0,0.5,0.3,0.021031083046759762,0.0014843420797358811,0,optimized_linear_estimated_state,
thin_information_moderate_gap,0.5,0.0,0.85,0.0005329754363163098,7.485840640252797e-05,0,history_observables_rule,0.8
thin_information_moderate_gap,0.5,0.0,0.7,0.0005390886346336437,0.00010098041407786255,0,history_observables_rule,0.8
thin_information_moderate_gap,0.5,0.0,0.85,0.0005391937513566982,9.623840620624794e-05,0,history_observables_rule,0.5
thin_information_moderate_gap,0.5,0.0,0.85,0.000544709370580353,0.00010326720828233809,0,history_observables_rule,0.2
thin_information_moderate_gap,0.5,0.0,0.5,0.000545265468674395,0.00011637574692830036,0,history_observables_rule,0.8
thin_information_moderate_gap,0.5,0.0,0.3,0.0005506045979507053,0.0001240721992804194,0,history_observables_rule,0.8
thin_information_moderate_gap,0.5,0.0,0.7,0.0005530770698795322,0.00013942007641788598,0,history_observables_rule,0.5
thin_information_moderate_gap,1.0,0.0,0.85,0.0005612971929373822,0.00015948965381692724,0,history_observables_rule,0.8
thin_information_moderate_gap,0.5,0.0,0.7,0.0005653667748611013,0.00015426070369585867,0,history_observables_rule,0.2
thin_information_moderate_gap,0.5,0.0,0.5,0.0005701096893197618,0.00017092769286981466,0,history_observables_rule,0.5
thin_information_moderate_gap,1.0,0.0,0.85,0.0005797373101479483,0.00021093917983524521,0,history_observables_rule,0.5
thin_information_moderate_gap,1.0,0.0,0.7,0.0005816944530878297,0.00022117902576515203,0,history_observables_rule,0.8
thin_information_moderate_gap,0.5,0.0,0.3,0.0005854283198424207,0.00018973811518964233,0,history_observables_rule,0.5
thin_information_moderate_gap,0.5,0.0,0.5,0.0005922867886180834,0.00019604716561235432,0,history_observables_rule,0.2
thin_information_moderate_gap,1.0,0.0,0.85,0.0005932184273016455,0.00022854987588831471,0,history_observables_rule,0.2
thin_information_moderate_gap,1.0,0.0,0.5,0.0005998219993227857,0.00025921908619791695,0,history_observables_rule,0.8
thin_information_moderate_gap,1.0,0.0,0.3,0.0006139153205479688,0.0002787182458727182,0,history_observables_rule,0.8
thin_information_moderate_gap,1.5,0.0,0.85,0.000617321860684495,0.0002567079655518677,0,history_observables_rule,0.8
thin_information_moderate_gap,0.5,0.0,0.3,0.0006174874877327293,0.00022431665918174474,0,history_observables_rule,0.2
thin_information_moderate_gap,1.0,0.0,0.7,0.0006251635772285052,0.0003179124207814359,0,history_observables_rule,0.5
thin_information_moderate_gap,1.0,0.0,0.7,0.0006587228449612291,0.0003567970923599582,0,history_observables_rule,0.2
thin_information_moderate_gap,1.5,0.0,0.85,0.0006624995199285284,0.0003506181403728516,0,history_observables_rule,0.5
thin_information_moderate_gap,1.5,0.0,0.7,0.0006716659749064813,0.00036654520475836144,0,history_observables_rule,0.8
thin_information_moderate_gap,1.0,0.0,0.5,0.0006793696178834251,0.0003997268699346038,0,history_observables_rule,0.5
thin_information_moderate_gap,1.5,0.0,0.85,0.0006898885883152728,0.00038484018449252196,0,history_observables_rule,0.2
thin_information_moderate_gap,1.5,0.0,0.5,0.0007160399352186003,0.00043978668672559133,0,history_observables_rule,0.8
thin_information_moderate_gap,1.0,0.0,0.3,0.0007273089280002301,0.00045011500053036125,0,history_observables_rule,0.5
thin_information_moderate_gap,2.0,0.0,0.85,0.0007418355255699052,0.0003802981913840952,0,history_observables_rule,0.8
thin_information_moderate_gap,1.5,0.0,0.3,0.0007472495519637605,0.00047894900847350006,0,history_observables_rule,0.8
thin_information_moderate_gap,1.0,0.0,0.5,0.0007479438071980049,0.00046747505040583437,0,history_observables_rule,0.2
thin_information_moderate_gap,1.5,0.0,0.7,0.000783862159229934,0.000559199400114993,0,history_observables_rule,0.5
thin_information_moderate_gap,1.0,0.0,0.3,0.0008344740630954114,0.0005447618018614147,0,history_observables_rule,0.2
thin_information_moderate_gap,1.5,0.0,0.7,0.0008608242157773218,0.000642152822249177,0,history_observables_rule,0.2
thin_information_moderate_gap,2.0,0.0,0.85,0.0008629596057411875,0.0005298933714474695,0,history_observables_rule,0.5
thin_information_moderate_gap,2.0,0.0,0.7,0.0008950521080854645,0.0005487770051560775,0,history_observables_rule,0.8
thin_information_moderate_gap,1.5,0.0,0.5,0.0009246862998171428,0.0007322431720151118,0,history_observables_rule,0.5
thin_information_moderate_gap,2.0,0.0,0.85,0.0009254018578631066,0.0005893947305903526,0,history_observables_rule,0.2
thin_information_moderate_gap,2.0,0.0,0.5,0.0010174296132078456,0.0006750764458328732,0,history_observables_rule,0.8
thin_information_moderate_gap,1.5,0.0,0.3,0.0010507560845151513,0.0008454202199688263,0,history_observables_rule,0.5
thin_information_moderate_gap,2.5,0.0,0.85,0.001088232537349298,0.0006069393021492576,0,history_observables_rule,0.8
thin_information_moderate_gap,2.0,0.0,0.3,0.0010971687590759524,0.0007483581411815776,0,history_observables_rule,0.8
thin_information_moderate_gap,1.5,0.0,0.5,0.0011057737308475084,0.0008865899375833022,0,history_observables_rule,0.2
thin_information_moderate_gap,2.0,0.0,0.7,0.001228935085375234,0.0009089657571896475,0,history_observables_rule,0.5
thin_information_moderate_gap,1.5,0.0,0.3,0.0013792967263306735,0.0010757138398652705,0,history_observables_rule,0.2
thin_information_moderate_gap,2.0,0.0,0.7,0.0014393083429888283,0.0010876774467828924,0,history_observables_rule,0.2
thin_information_moderate_gap,2.5,0.0,0.85,0.0015927568862551225,0.0008709327263459741,0,history_observables_rule,0.5
thin_information_moderate_gap,2.0,0.0,0.5,0.001663776897525122,0.0012830346225662288,0,history_observables_rule,0.5
thin_information_moderate_gap,2.5,0.0,0.7,0.0017358422012419962,0.0008990431256507925,0,history_observables_rule,0.8
thin_information_moderate_gap,2.5,0.0,0.85,0.0018606670444508532,0.000978723588008751,0,history_observables_rule,0.2
thin_information_moderate_gap,2.0,0.0,0.3,0.0020592001116522146,0.0015567646723019717,0,history_observables_rule,0.5
thin_information_moderate_gap,2.0,0.0,0.5,0.0022358880392915207,0.0016649357885695209,0,history_observables_rule,0.2
thin_information_moderate_gap,2.5,0.0,0.5,0.0023805195025627473,0.0011220782836195615,0,history_observables_rule,0.8
thin_information_moderate_gap,2.5,0.0,0.3,0.002836916853332573,0.001257972895907862,0,history_observables_rule,0.8
thin_information_moderate_gap,2.0,0.0,0.3,0.003262981068908259,0.0021921644631909916,0,history_observables_rule,0.2
thin_information_moderate_gap,2.5,0.0,0.7,0.003991298049151489,0.0016193258136318624,0,history_observables_rule,0.5
thin_information_moderate_gap,2.5,0.0,0.7,0.005321822378111509,0.0019497420049699097,0,history_observables_rule,0.2
thin_information_moderate_gap,2.5,0.0,0.5,0.006342462062985834,0.002230434316097734,0,history_observables_rule,0.5
thin_information_moderate_gap,2.5,0.0,0.3,0.0074951040862028945,0.0026714763589201513,0,history_observables_rule,0.5
thin_information_moderate_gap,2.5,0.0,0.5,0.007757043042105363,0.0028677675951994915,0,history_observables_rule,0.2
thin_information_moderate_gap,2.5,0.0,0.3,0.00930693985823299,0.003841632907826656,0,history_observables_rule,0.2
thin_information_strong_gap,1.0,0.0,0.85,0.0006931537570440323,0.00023163093874920774,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.0,0.7,0.0007606254670217347,0.0003984160175001873,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.0,0.85,0.0007609541017196454,0.000387366129778678,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.0,0.5,0.0009705497770401443,0.0005914936116139427,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.125,0.85,0.000975166477158566,0.0005922957378287836,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.0,0.7,0.0009910173133681488,0.000744976849784986,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.0,0.85,0.0010145367824104172,0.000624149959496777,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.0,0.3,0.001403276604083527,0.0007943514373269969,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.125,0.7,0.0018257203110465,0.001377097209332484,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.0,0.7,0.0019245616213130951,0.0014117912658000965,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.0,0.5,0.00196632599564569,0.0013578214531979927,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.125,0.85,0.002607594101821546,0.001228308844653354,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.0,0.85,0.003105404206804331,0.0013734532646311477,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.0,0.5,0.006696617985658117,0.0034095240831329677,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.0,0.3,0.008821514104032084,0.0028867390542938534,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.125,0.7,0.009062533314932276,0.0028089614974110234,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.25,0.85,0.00974965395920909,0.002743591529906582,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.0,0.85,0.009811498989784343,0.0027657032312432914,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.125,0.85,0.009830739316791858,0.002760672224634232,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.0,0.7,0.009914839165763042,0.0028134331870924138,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.125,0.85,0.012421685680362612,0.0030138681266908772,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.25,0.85,0.012567195157500285,0.0030200819751337272,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.125,0.5,0.012780849299890474,0.003917546251826327,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.0,0.5,0.012963765798852708,0.004551972379660383,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.0,0.7,0.013919162410007065,0.0025577046545351588,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.25,0.7,0.014020548092922091,0.0025005742223658768,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.125,0.7,0.014112996209799588,0.0025318581014714212,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.125,0.85,0.014291369279274185,0.0029539949748180624,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.25,0.85,0.014539540727559443,0.002954974014405137,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.0,0.5,0.015452350110608096,0.002397084701896381,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.25,0.85,0.01574625223640891,0.002876962156083266,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.125,0.5,0.015750299883335196,0.0027389315500491195,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.125,0.5,0.0158463809055378,0.00488051926519935,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.25,0.85,0.01659437672656388,0.0027963541283830134,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.125,0.7,0.01663933698694934,0.0026300278061615065,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.5,0.85,0.016849252814940843,0.0027676551721396024,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.25,0.7,0.01701728566041441,0.0026280565738044676,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.0,0.3,0.01712281896370029,0.0035054142390879748,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.5,0.85,0.01727153572550196,0.002694361193179068,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.5,0.85,0.01762736958398751,0.00263742411104089,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.125,0.7,0.01763993785122605,0.0025734244045784523,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.25,0.7,0.017806818250313935,0.00255459483522324,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.5,0.85,0.01782750010069737,0.0025919290877329214,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.5,0.85,0.017972596830666775,0.0025616949790930876,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.25,0.7,0.01828087312266863,0.0024682501181347524,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.125,0.5,0.018322797090579844,0.002344839667717792,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.0,0.5,0.7,0.01856445349672408,0.0022571204291469043,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.25,0.7,0.018735605766517303,0.0023330874725404358,0,optimized_linear_estimated_state,
thin_information_strong_gap,1.5,0.5,0.7,0.019000928849130454,0.0021927406077462495,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.125,0.5,0.019010034416187684,0.002218632951519236,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.5,0.7,0.019255050718260162,0.0021306518733147737,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.5,0.7,0.019454366218655792,0.0020666823955110734,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.5,0.5,0.019479385633035466,0.0017787448056268821,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.0,0.25,0.5,0.01959591595355364,0.0025638181269170388,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.5,0.7,0.01965643860304695,0.0020111867002782385,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.25,0.5,0.01975021001505211,0.002529837602158017,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.25,0.5,0.019982062268659263,0.0024309886619937144,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.5,0.5,0.02017525330036716,0.0018675736616850752,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.125,0.3,0.02018798453876275,0.00242840001142808,0,optimized_linear_estimated_state,
thin_information_strong_gap,2.5,0.25,0.3,0.020546770224507162,0.002320969034489429,0,optimized_linear_estimated_state,
thin_information_strong_gap,3.0,0.25,0.3,0.020629430185463378,0.002284118516085164,0,optimized_linear_estimated_state,
