t,filtered_r_n,filtered_std_r_n,lower_95_r_n,upper_95_r_n,filter_error_r_n,filtered_u,filtered_std_u,lower_95_u,upper_95_u,filter_error_u,filtered_nu,filtered_std_nu,lower_95_nu,upper_95_nu,filter_error_nu
108,0.01802014081181961,0.001125794356298864,0.015813583873473834,0.020226697750165383,-0.0010522895031494645,0.0010013721269796507,0.0007150903470662122,-0.0004002049532701251,0.0024029492072294265,-1.5560737599025227e-05,-0.001970962896218466,0.0019347443994529822,-0.005763061919146311,0.0018211361267093792,-0.0015306724254618047
109,0.0064084343289972,0.001125794356298864,0.004201877390651428,0.008614991267342973,0.0008145730078749115,0.0050795466471557004,0.0007150903470662122,0.0036779695669059247,0.006481123727405476,-0.0006615605934603194,-0.0027621908609588193,0.0019347443994529822,-0.006554289883886665,0.0010299081619690258,0.00010555886812312803
110,-0.00194161725524931,0.001125794356298864,-0.004148174193595084,0.00026493968309646313,0.002321702305638415,-0.00963462995700675,0.0007150903470662122,-0.011036207037256527,-0.008233052876756974,0.000695798599328239,-0.002252436904630601,0.0019347443994529822,-0.006044535927558446,0.0015396621182972442,0.000780900670270149
111,-0.004417431410284413,0.001125794356298864,-0.006623988348630186,-0.0022108744719386395,0.00042392575994304026,-0.006385478089793283,0.0007150903470662122,-0.007787055170043059,-0.004983901009543507,-0.000952499918743647,-0.0007120285031294857,0.0019347443994529822,-0.004504127526057331,0.0030800705197983596,0.0021534429133650565
112,0.0030874498235293657,0.001125794356298864,0.0008808928851835925,0.005294006761875139,0.0007232107563938952,0.001880897769221027,0.0007150903470662122,0.00047932068897125124,0.003282474849470803,-9.12781794677694e-05,-0.0001943330693582418,0.0019347443994529822,-0.003986432092286087,0.0035977659535696032,0.0006249095075163034
113,0.0013790150441426207,0.001125794356298864,-0.0008275418942031525,0.0035855719824883937,0.0006483326060388941,-0.02268957072470012,0.0007150903470662122,-0.024091147804949895,-0.021287993644450342,0.00038426198594328567,0.0011009359779750485,0.0019347443994529822,-0.0026911630449527966,0.004893035000902894,-0.00022791307659411554
114,-0.008925070063791044,0.001125794356298864,-0.011131627002136817,-0.006718513125445271,1.0448024020441593e-05,-0.01552920890328708,0.0007150903470662122,-0.016930785983536856,-0.014127631823037303,0.0006955125524952845,0.0014838852789030971,0.0019347443994529822,-0.002308213744024748,0.005275984301830942,0.000883361400292669
115,-0.004215051186697795,0.001125794356298864,-0.006421608125043568,-0.002008494248352022,0.0004602100189691795,-0.010913839467176976,0.0007150903470662122,-0.012315416547426752,-0.009512262386927199,0.000222338941956432,0.0013817133398264948,0.0019347443994529822,-0.0024103856831013504,0.00517381236275434,0.0005110325770578954
116,-0.0046002771483930355,0.001125794356298864,-0.006806834086738808,-0.0023937202100472624,0.0024549200410487445,-0.021224810454462853,0.0007150903470662122,-0.02262638753471263,-0.019823233374213076,-0.0017067646464364733,0.001126590402344572,0.0019347443994529822,-0.002665508620583273,0.004918689425272417,0.002462425365019635
117,-0.015640420115848305,0.001125794356298864,-0.01784697705419408,-0.013433863177502533,0.0012788681749313323,-0.030437264945160872,0.0007150903470662122,-0.031838842025410645,-0.029035687864911095,-0.001802589985412776,0.0030919124261724064,0.0019347443994529822,-0.0007001865967554387,0.0068840114491002516,0.004113011427727228
118,-0.008024812092056672,0.001125794356298864,-0.010231369030402445,-0.0058182551537108995,0.0011135050086650364,-0.015132633753994084,0.0007150903470662122,-0.01653421083424386,-0.013731056673744309,0.0009482173866301787,-0.0017805718217421488,0.0019347443994529822,-0.005572670844669994,0.0020115272011856965,0.0019860596156392853
119,-0.013499812495764412,0.001125794356298864,-0.015706369434110187,-0.01129325555741864,-0.0009846995058427656,-0.004160581375769736,0.0007150903470662122,-0.005562158456019511,-0.00275900429551996,0.00012859304472651826,-0.00419993036555757,0.0019347443994529822,-0.007992029388485415,-0.0004078313426297245,0.001729588549553589
120,-0.019562557586790243,0.001125794356298864,-0.021769114525136017,-0.017356000648444468,0.0004459432223087312,-0.0075756693563680255,0.0007150903470662122,-0.008977246436617802,-0.00617409227611825,-3.237012725979763e-05,-0.005092739806955206,0.0019347443994529822,-0.008884838829883052,-0.0013006407840273613,0.0016193063066943323
121,-0.022497337530625366,0.001125794356298864,-0.02470389446897114,-0.02029078059227959,-0.0007073370049018694,-0.025386805115063246,0.0007150903470662122,-0.026788382195313022,-0.02398522803481347,-0.001972143338311829,-0.002959994617378474,0.0019347443994529822,-0.006752093640306319,0.0008321044055493712,0.003239958982041527
122,-0.010570653275686688,0.001125794356298864,-0.01277721021403246,-0.008364096337340915,-0.00017729043402298778,0.018675582133081056,0.0007150903470662122,0.01727400505283128,0.020077159213330833,0.00023906500050417667,-0.001857079466569191,0.0019347443994529822,-0.005649178489497036,0.001935019556358654,0.0023288264399664456
123,5.528106668776199e-05,0.001125794356298864,-0.002151275871658011,0.002261838005033535,-0.0005833832134561137,-0.002488268407371347,0.0007150903470662122,-0.0038898454876211226,-0.001086691327121571,-9.934648192226093e-05,-0.0029769768379914203,0.0019347443994529822,-0.006769075860919266,0.0008151221849364248,-0.00012133616640882866
124,-0.0010776654735541469,0.001125794356298864,-0.0032842224118999203,0.0011288914647916263,-0.00041287242072174976,-0.005671270665078443,0.0007150903470662122,-0.007072847745328219,-0.004269693584828667,0.0004888529416568321,-0.0024936564262740095,0.0019347443994529822,-0.006285755449201855,0.0012984425966538356,-0.0024767555989532015
125,0.005098329145322159,0.001125794356298864,0.002891772206976386,0.007304886083667932,-0.0010294532287631053,-0.0032099213121530874,0.0007150903470662122,-0.004611498392402863,-0.0018083442319033116,0.0005670133252823374,-0.004253926271419106,0.0019347443994529822,-0.008046025294346951,-0.0004618272484912607,-0.0018632892898729058
126,-0.0007439133404862925,0.001125794356298864,-0.0029504702788320657,0.0014626435978594807,-0.0006354200267519204,-0.003178630687007759,0.0007150903470662122,-0.004580207767257535,-0.001777053606757983,0.00023230044706196943,-0.0025696248142363957,0.0019347443994529822,-0.00636172383716424,0.0012224742086914494,0.0002069700808402762
127,-0.0008854112223242627,0.001125794356298864,-0.003091968160670036,0.0013211457160215104,-0.001109695043091071,-0.002015760823441943,0.0007150903470662122,-0.0034173379036917186,-0.000614183743192167,0.0003237559468995425,-0.0005798362841996416,0.0019347443994529822,-0.004371935307127487,0.0032122627387282036,0.000326669412955043
128,-0.004668949553338872,0.001125794356298864,-0.006875506491684644,-0.0024623926149930984,-0.001550176211341566,0.004990815339415957,0.0007150903470662122,0.0035892382591661814,0.006392392419665733,0.0007847963831083887,-0.0009435656506538344,0.0019347443994529822,-0.00473566467358168,0.0028485333722740105,-0.004240686528874674
129,-0.01011799059980713,0.001125794356298864,-0.012324547538152902,-0.007911433661461357,-0.0009574432939224043,0.010761025387304068,0.0007150903470662122,0.009359448307054291,0.012162602467553844,0.00099063476141149,-0.0014187271102355284,0.0019347443994529822,-0.0052108261331633736,0.0023733719126923167,-0.0010276997592249025
130,-0.007701005228123515,0.001125794356298864,-0.009907562166469288,-0.0054944482897777425,9.720179581979623e-05,-0.014647104377848484,0.0007150903470662122,-0.01604868145809826,-0.01324552729759871,-3.262540911675403e-05,0.000829351298520084,0.0019347443994529822,-0.002962747724407761,0.004621450321447929,0.0007973098529402238
131,-0.021183997068821576,0.001125794356298864,-0.02339055400716735,-0.018977440130475802,-0.0007505615212975401,-0.023673979847180258,0.0007150903470662122,-0.025075556927430034,-0.02227240276693048,0.00044361168730408865,-0.0006147164772668586,0.0019347443994529822,-0.004406815500194704,0.0031773825456609863,6.609475743918195e-06
132,0.0034555563307950357,0.001125794356298864,0.0012489993924492625,0.0056621132691408085,0.0009574232971956351,-0.020316707490726782,0.0007150903470662122,-0.02171828457097656,-0.018915130410477005,-0.0006957808429072163,0.00025852854311678196,0.0019347443994529822,-0.003533570479811063,0.004050627566044627,0.003197623210546585
133,0.008867154638256259,0.001125794356298864,0.006660597699910486,0.011073711576602032,0.0021859491263314483,-0.005070698497368042,0.0007150903470662122,-0.006472275577617818,-0.003669121417118266,-0.0017205606617462605,-0.002070435799282596,0.0019347443994529822,-0.005862534822210441,0.001721663223645249,0.004295320545422976
134,0.02019469939418451,0.001125794356298864,0.017988142455838737,0.022401256332530286,0.0027374729597219316,-0.013966666432520789,0.0007150903470662122,-0.015368243512770566,-0.012565089352271012,-0.002446714292410789,-0.005463490058833964,0.0019347443994529822,-0.009255589081761809,-0.0016713910359061192,0.003145305096165017
135,0.01473724954601857,0.001125794356298864,0.012530692607672797,0.016943806484364343,0.0014554133628736886,-0.003164021861845969,0.0007150903470662122,-0.004565598942095745,-0.0017624447815961933,-0.0012869330510078053,-0.0024370699064681415,0.0019347443994529822,-0.006229168929395987,0.0013550291164597036,0.0030779013091381635
136,0.010795532720262303,0.001125794356298864,0.00858897578191653,0.013002089658608076,0.001031395672564715,0.015810566903679824,0.0007150903470662122,0.014408989823430047,0.0172121439839296,-0.0003306226543211589,-0.003922099589878744,0.0019347443994529822,-0.007714198612806589,-0.0001300005669508989,0.0003241912299887049
137,0.010694075099923754,0.001125794356298864,0.008487518161577981,0.012900632038269527,0.000575730297738157,0.016182415550029194,0.0007150903470662122,0.014780838469779418,0.01758399263027897,-0.00027142248938725674,-0.002462862825141897,0.0019347443994529822,-0.006254961848069743,0.001329236197785948,0.0009688289954966171
138,0.0028543150726687387,0.001125794356298864,0.0006477581343229655,0.0050608720110145115,0.0017903787997157897,0.0003718476417881077,0.0007150903470662122,-0.001029729438461668,0.0017734247220378835,-0.00033919205420159665,-0.0005132496041434398,0.0019347443994529822,-0.004305348627071285,0.003278849418784405,0.002834567571753429
139,-0.0061306335795252315,0.001125794356298864,-0.008337190517871004,-0.003924076641179459,0.0013292669443292736,-0.0024839056677151768,0.0007150903470662122,-0.0038854827479649526,-0.001082328587465401,-0.002055168311369779,-0.00024282257413621382,0.0019347443994529822,-0.004034921597064059,0.003549276448791631,0.005456732462301209
140,0.0042175593516865974,0.001125794356298864,0.0020110024133408243,0.00642411629003237,7.391959797390345e-05,0.0055465721518700535,0.0007150903470662122,0.004144995071620278,0.006948149232119829,-0.00021904412365734115,-0.004613974911914419,0.0019347443994529822,-0.008406073934842264,-0.0008218758889865737,0.0011245663716337138
141,0.0032511840470729947,0.001125794356298864,0.0010446271087272215,0.005457740985418768,-0.00013317061997505627,-0.0005445109692764536,0.0007150903470662122,-0.0019460880495262294,0.0008570661109733222,0.0004225672536689465,-0.0006874925501210926,0.0019347443994529822,-0.004479591573048938,0.0031046064728067523,0.0002968536610282184
142,0.0019899843777848305,0.001125794356298864,-0.00021657256056094266,0.004196541316130604,0.0004648223930439632,-0.0044682790012546166,0.0007150903470662122,-0.005869856081504392,-0.0030667019210048408,-0.00022173719756078594,0.001733130147384336,0.0019347443994529822,-0.0020589688755435092,0.005525229170312181,-8.437434509749606e-05
143,-0.0075971239268194145,0.001125794356298864,-0.009803680865165188,-0.005390566988473641,-0.0015536176497732961,-0.0037627506371882107,0.0007150903470662122,-0.005164327717437986,-0.002361173556938435,-0.0004199052180278197,0.0036710313604513332,0.0019347443994529822,-0.00012106766247651189,0.007463130383379178,-0.00021246504024154253
144,-0.01689214339350821,0.001125794356298864,-0.019098700331853985,-0.014685586455162438,0.0008143932589506006,-0.009244419617835103,0.0007150903470662122,-0.01064599669808488,-0.007842842537585326,-0.0005371210477027408,0.002641808298802268,0.0019347443994529822,-0.0011502907241255772,0.006433907321730113,0.0015750608427671175
145,0.008908510567550808,0.001125794356298864,0.006701953629205035,0.011115067505896581,-0.0017469868534625912,0.003071521220635461,0.0007150903470662122,0.0016699441403856853,0.004473098300885237,0.0004565680790793031,0.0019258350082344967,0.0019347443994529822,-0.0018662640146933484,0.005717934031162342,-0.001935147528382872
146,0.010910860387218828,0.001125794356298864,0.008704303448873055,0.0131174173255646,0.0013029518259163667,-0.003761717904508483,0.0007150903470662122,-0.005163294984758258,-0.002360140824258707,0.00019975713366648115,0.002771410040237325,0.0019347443994529822,-0.0010206889826905202,0.00656350906316517,-0.0010238962909371154
147,0.020085419620296235,0.001125794356298864,0.01787886268195046,0.02229197655864201,0.0008420495645998748,-0.006516401846497747,0.0007150903470662122,-0.007917978926747522,-0.005114824766247971,-3.888282457925954e-05,0.0024427101255380668,0.0019347443994529822,-0.0013493888973897783,0.006234809148465912,-0.0005523954247565912
148,0.0272016040996552,0.001125794356298864,0.024995047161309427,0.029408161038000976,-0.0007739258052343774,-0.00017817136051372648,0.0007150903470662122,-0.0015797484407635023,0.0012234057197360493,1.9465596574053372e-05,0.0012805617505654914,0.0019347443994529822,-0.0025115372723623535,0.005072660773493337,0.00027808916083811304
149,0.005292213332071766,0.001125794356298864,0.003085656393725993,0.007498770270417539,-0.0003216686765717576,0.006087894105669318,0.0007150903470662122,0.004686317025419542,0.007489471185919094,-0.00013996554202704535,0.0036177832160743917,0.0019347443994529822,-0.00017431580685345338,0.007409882239002237,0.0018916141239052136
150,-0.0005382039523658122,0.001125794356298864,-0.0027447608907115854,0.001668352985979961,-0.0005256920159576392,0.0006785968195856533,0.0007150903470662122,-0.0007229802606641225,0.002080173899835429,-0.00036001912630540976,-0.0015876875066484278,0.0019347443994529822,-0.005379786529576273,0.0022044115162794175,0.0014757638134880581
151,0.007173516821369167,0.001125794356298864,0.004966959883023394,0.00938007375971494,8.505695648906679e-05,0.0028163584312609763,0.0007150903470662122,0.0014147813510112005,0.004217935511510752,-0.000132281953852547,-0.0032978306206245664,0.0019347443994529822,-0.007089929643552411,0.0004942684023032788,0.0004560723589141437
152,0.018868240876977086,0.001125794356298864,0.01666168393863131,0.02107479781532286,0.000404921829017274,0.005463487003602819,0.0007150903470662122,0.004061909923353043,0.006865064083852595,-0.00013968832566500777,-0.002468755416195219,0.0019347443994529822,-0.006260854439123064,0.0013233436067326262,-6.071627908215034e-05
153,0.03571820124747254,0.001125794356298864,0.033511644309126766,0.037924758185818315,-0.0018296193989481846,0.020465810820848473,0.0007150903470662122,0.019064233740598697,0.02186738790109825,0.0017862219347097447,-0.0027260557310506946,0.0019347443994529822,-0.006518154753978539,0.0010660432918771505,-0.0037823961566084184
154,0.01510603627768556,0.001125794356298864,0.012899479339339787,0.017312593216031333,-0.0003361474580289431,0.0035982695609215196,0.0007150903470662122,0.002196692480671744,0.004999846641171295,-0.0003070637311802602,-0.0013926091932979436,0.0019347443994529822,-0.005184708216225789,0.0023994898296299015,-0.0010178386580121878
155,0.0029443750251885985,0.001125794356298864,0.0007378180868428254,0.005150931963534371,-0.0008937567956662333,0.0034817868244767453,0.0007150903470662122,0.0020802097442269695,0.004883363904726521,0.0011194275055219842,-0.0025281773614071134,0.0019347443994529822,-0.0063202763843349585,0.0012639216615207317,-0.0030721374727619524
156,0.008136683214089734,0.001125794356298864,0.0059301262757439615,0.010343240152435507,0.000754633097782305,0.006489424931777274,0.0007150903470662122,0.005087847851527498,0.00789100201202705,-0.00042901335530935725,-0.003479355965411479,0.0019347443994529822,-0.007271454988339324,0.0003127430575163661,-0.0003563797068219525
157,0.008861709174859383,0.001125794356298864,0.00665515223651361,0.011068266113205156,0.00019316817460691624,-0.004602094401388576,0.0007150903470662122,-0.006003671481638352,-0.0032005173211388004,-5.6454533811513274e-05,-0.0017037700256332883,0.0019347443994529822,-0.005495869048561133,0.002088328997294557,-0.0005774625312827896
158,0.02324134930303191,0.001125794356298864,0.021034792364686136,0.025447906241377685,-0.000544121112021189,0.010136476624448403,0.0007150903470662122,0.008734899544198628,0.011538053704698178,-2.149916087088033e-06,-0.002263034024089972,0.0019347443994529822,-0.0060551330470178175,0.0015290649988378732,-0.0009052158978264876
159,0.019600058827429063,0.001125794356298864,0.01739350188908329,0.021806615765774837,0.0004605256544294098,0.019327366968042374,0.0007150903470662122,0.017925789887792597,0.02072894404829215,0.0006408495621188157,0.0012445648616055934,0.0019347443994529822,-0.0025475341613222517,0.005036663884533438,-0.0026082842767418913
160,0.019183622172571833,0.001125794356298864,0.016977065234226058,0.021390179110917607,-0.0013430600520878237,0.02061994266611651,0.0007150903470662122,0.019218365585866735,0.022021519746366288,0.0007790932707296,0.0003446255101077215,0.0019347443994529822,-0.0034474735128201235,0.004136724533035567,-0.0023739334485245564
161,0.02369467141032519,0.001125794356298864,0.021488114471979416,0.025901228348670965,0.0005815426048082287,0.006797566999463401,0.0007150903470662122,0.005395989919213625,0.008199144079713176,-0.00010064325363390303,0.0021196806514120516,0.0019347443994529822,-0.0016724183715157936,0.005911779674339897,-0.0009006217848874431
162,0.019523409732277758,0.001125794356298864,0.017316852793931983,0.021729966670623532,0.0013415514408101625,-0.0024275944753984957,0.0007150903470662122,-0.0038291715556482715,-0.00102601739514872,-0.0011064587569873333,0.0013683653480868038,0.0019347443994529822,-0.0024237336748410415,0.005160464371014649,0.0031960266062118796
163,0.010252577442773414,0.001125794356298864,0.008046020504427641,0.012459134381119187,8.990185788993257e-05,-0.0006772495540424694,0.0007150903470662122,-0.0020788266342922452,0.0007243275262073063,-0.00011249409708950038,0.0019860058167097154,0.0019347443994529822,-0.0018060932062181297,0.00577810483963756,0.0026182391976382812
164,0.021902526597583946,0.001125794356298864,0.01969596965923817,0.02410908353592972,0.00015462977680735096,-0.0031149825631556476,0.0007150903470662122,-0.004516559643405423,-0.0017134054829058719,0.0007060344811725093,-0.002012915884143934,0.0019347443994529822,-0.0058050149070717795,0.0017791831387839112,-0.0019068214487178961
165,0.009004289037400333,0.001125794356298864,0.0067977320990545605,0.011210845975746106,-0.0010599678253964077,0.011575595424816839,0.0007150903470662122,0.010174018344567062,0.012977172505066616,0.0010199046338469839,-0.000335076640502415,0.0019347443994529822,-0.00412717566343026,0.00345702238242543,-0.0054960148711509635
166,0.01909931248750978,0.001125794356298864,0.016892755549164005,0.021305869425855554,-0.00019001727766407642,0.004818975643378135,0.0007150903470662122,0.0034173985631283594,0.006220552723627911,0.0003688569791694858,-0.00012124633486778858,0.0019347443994529822,-0.003913345357795634,0.0036708526880600565,-0.0018359638301982165
167,0.009641615940149399,0.001125794356298864,0.007435059001803626,0.011848172878495171,-0.0004084175620942508,-0.0036395046075300037,0.0007150903470662122,-0.0050410816877797795,-0.002237927527280228,0.0010025022654608778,0.0001597691515610367,0.0019347443994529822,-0.0036323298713668082,0.0039518681744888816,-0.0018087267941436543
168,-0.003095837885530836,0.001125794356298864,-0.0053023948238766095,-0.0008892809471850627,-0.0007679184617325032,-0.0015475799546032646,0.0007150903470662122,-0.0029491570348530406,-0.0001460028743534888,-2.568424447010084e-05,-0.0015260476500359146,0.0019347443994529822,-0.0053181466729637595,0.0022660513728919307,-0.00165495635090153
169,0.007497927736700244,0.001125794356298864,0.005291370798354471,0.009704484675046017,-0.0025318063216600035,-0.0013506532161377683,0.0007150903470662122,-0.0027522302963875443,5.092386411200745e-05,0.0020684220554798034,-0.002199797321315315,0.0019347443994529822,-0.00599189634424316,0.0015923017016125302,-0.0032354335544505855
170,0.01635859591788453,0.001125794356298864,0.014152038979538756,0.018565152856230303,0.001460313307607479,-0.016120757195852153,0.0007150903470662122,-0.01752233427610193,-0.014719180115602377,-0.00023135362864444564,-0.0021817081247225067,0.0019347443994529822,-0.005973807147650351,0.0016103908982053384,0.0018235653529050508
171,0.0037433237218074643,0.001125794356298864,0.001536766783461691,0.005949880660153237,-0.0007140259542177821,-0.007634499076958802,0.0007150903470662122,-0.009036076157208577,-0.006232921996709026,-0.0010281717292365935,-0.0012186665737816157,0.0019347443994529822,-0.005010765596709461,0.0025734324491462294,0.0028243706799568314
172,0.015353850672597851,0.001125794356298864,0.013147293734252078,0.017560407610943626,-0.0009846595309094784,-0.013646382613832202,0.0007150903470662122,-0.015047959694081979,-0.012244805533582426,-8.712496700867892e-05,-0.0021733983791972613,0.0019347443994529822,-0.005965497402125106,0.0016187006437305839,1.426520819409029e-05
173,0.016170560059599624,0.001125794356298864,0.013964003121253852,0.0183771169979454,-0.0007682193571321716,-0.020163081887535517,0.0007150903470662122,-0.021564658967785293,-0.01876150480728574,-0.000525306339230952,-0.004522221131516858,0.0019347443994529822,-0.008314320154444704,-0.0007301221085890129,-0.001063747312380077
174,0.004755517375185949,0.001125794356298864,0.002548960436840176,0.006962074313531722,2.422221366603014e-05,0.01043558643823312,0.0007150903470662122,0.009034009357983343,0.011837163518482897,4.690340101377172e-05,-0.001394600307608838,0.0019347443994529822,-0.0051866993305366834,0.002397498715319007,-0.0010012215428583068
175,-0.009389803279435716,0.001125794356298864,-0.011596360217781489,-0.0071832463410899435,-0.0003894059796946403,0.006637669646720355,0.0007150903470662122,0.005236092566470579,0.00803924672697013,0.0010171627847398055,-0.0003471349835906591,0.0019347443994529822,-0.004139234006518504,0.003444964039337186,-0.0027486356027600816
176,-0.027392017510567895,0.001125794356298864,-0.02959857444891367,-0.02518546057222212,-8.682663422152417e-05,0.018318295129097786,0.0007150903470662122,0.01691671804884801,0.019719872209347563,-0.0002455415173097178,-0.001713130070761561,0.0019347443994529822,-0.005505229093689406,0.002078968952166284,-0.0003231033879628226
177,-0.018662207967240586,0.001125794356298864,-0.02086876490558636,-0.016455651028894812,0.0007960123345528355,-0.0011071584408236749,0.0007150903470662122,-0.0025087355210734507,0.0002944186394261009,-0.00031932965170954584,-0.00122754525298252,0.0019347443994529822,-0.005019644275910365,0.002564553769945325,0.0003179328900156
178,-0.02710698750837265,0.001125794356298864,-0.029313544446718423,-0.024900430570026874,0.000730823176720883,-0.020526076836058445,0.0007150903470662122,-0.021927653916308222,-0.01912449975580867,-0.0006914214676369858,-0.000795146423585672,0.0019347443994529822,-0.004587245446513517,0.002996952599342173,0.001084789492821376
179,-0.017083526364132365,0.001125794356298864,-0.01929008330247814,-0.014876969425786592,5.55362395662784e-05,-0.012600800228671601,0.0007150903470662122,-0.014002377308921378,-0.011199223148421825,-0.00022963998914464143,0.0016495666555151178,0.0019347443994529822,-0.0021425323674127274,0.005441665678442963,-0.0018497117995628738
180,-0.00979828569972128,0.001125794356298864,-0.012004842638067052,-0.007591728761375507,0.0015524672210820867,-0.0012399549469993137,0.0007150903470662122,-0.0026415320272490895,0.00016162213325046203,-5.947259678951416e-05,0.004157431146509918,0.0019347443994529822,0.0003653321235820733,0.007949530169437764,-0.0004034218929068927
181,-0.0012452474598127284,0.001125794356298864,-0.0034518043981585016,0.0009613094785330448,-0.00014257885970006285,-0.007020446329667459,0.0007150903470662122,-0.008422023409917235,-0.005618869249417683,1.9221469722426575e-05,0.004038868848067116,0.0019347443994529822,0.0002467698251392707,0.007830967870994961,0.0017590475829019838
182,-0.009245911517712892,0.001125794356298864,-0.011452468456058665,-0.00703935457936712,0.0012278800477607144,0.0006788856110014813,0.0007150903470662122,-0.0007226914692482944,0.002080462691251257,-0.0009236620848105822,0.0015529601812220204,0.0019347443994529822,-0.0022391388417058247,0.0053450592041498655,0.0018567560967999118
183,-0.014647738820406908,0.001125794356298864,-0.01685429575875268,-0.012441181882061135,0.0017491281275470501,0.007809143847631936,0.0007150903470662122,0.00640756676738216,0.009210720927881711,-0.0005049474816772818,-0.0006165800275517136,0.0019347443994529822,-0.0044086790504795585,0.0031755189953761318,0.0014043465333123028
184,-0.0027935761580766705,0.001125794356298864,-0.005000133096422443,-0.0005870192197308974,0.001095841904923579,-0.00019666963407199457,0.0007150903470662122,-0.0015982467143217704,0.0012049074461777812,7.80510653912627e-05,0.0007090149656508298,0.0019347443994529822,-0.0030830840572770154,0.004501113988578675,-0.00039037927523825823
185,-0.0021126577449786382,0.001125794356298864,-0.004319214683324411,9.389919336713496e-05,-0.00011414249553650009,-0.015501402478631807,0.0007150903470662122,-0.016902979558881582,-0.014099825398382032,0.00029647827790832935,-0.0021031959937869585,0.0019347443994529822,-0.005895295016714803,0.0016889030291408866,-0.00012415485845947106
186,0.0018110259265968435,0.001125794356298864,-0.0003955310117489297,0.004017582864942616,-0.001036926298166035,-0.008921175962477204,0.0007150903470662122,-0.010322753042726979,-0.007519598882227428,0.0008488859122940621,-0.001541514699552457,0.0019347443994529822,-0.005333613722480302,0.002250584323375388,-0.0030354816374875233
187,0.02337250137384222,0.001125794356298864,0.021165944435496447,0.025579058312187996,0.0007742815067874782,-0.004965425508686803,0.0007150903470662122,-0.006367002588936578,-0.003563848428437027,-0.00033557852068225643,-0.0010605429498620007,0.0019347443994529822,-0.004852641972789846,0.0027315560730658446,0.0024595002034769877
188,0.02304550127845549,0.001125794356298864,0.020838944340109716,0.025252058216801265,0.0014444725570638382,0.007427703791644763,0.0007150903470662122,0.006026126711394987,0.008829280871894538,-0.00019281276567078946,-0.0009141513627739344,0.0019347443994529822,-0.00470625038570178,0.0028779476601539108,-0.00045004361869740214
189,0.02302759240151293,0.001125794356298864,0.020821035463167156,0.025234149339858705,0.00047724505379504595,0.0056056789887546565,0.0007150903470662122,0.004204101908504881,0.007007256069004432,-0.0008672514761524919,-0.001346121489114379,0.0019347443994529822,-0.005138220512042224,0.002445977533813466,0.0007418535018975084
190,0.020507256496455087,0.001125794356298864,0.018300699558109312,0.02271381343480086,0.00021226509723817205,0.001016328116012908,0.0007150903470662122,-0.0003852489642368678,0.0024179051962626838,0.0008885218355688821,-0.0030723316642010555,0.0019347443994529822,-0.0068644306871289,0.0007197673587267897,-0.0022269652684028655
191,0.014666167445582726,0.001125794356298864,0.012459610507236953,0.0168727243839285,0.0010797857994496746,0.0036811219474782247,0.0007150903470662122,0.002279544867228449,0.005082699027728,-0.000747045206254324,0.00033315575187350195,0.0019347443994529822,-0.003458943271054343,0.004125254774801347,0.003780455727996312
192,0.018830057305118202,0.001125794356298864,0.016623500366772428,0.021036614243463977,-0.0003530960859507819,0.021629657093301544,0.0007150903470662122,0.020228080013051767,0.02303123417355132,-0.0007147382584636562,-0.0025858209096316503,0.0019347443994529822,-0.006377919932559496,0.0012062781132961948,0.003533061252265997
193,0.004976576646917679,0.001125794356298864,0.002770019708571906,0.007183133585263452,0.0010722914001293476,0.021877291493587435,0.0007150903470662122,0.020475714413337658,0.02327886857383721,0.0009244556650277458,-0.004897228530643198,0.0019347443994529822,-0.008689327553571043,-0.0011051295077153527,8.615186472479136e-05
194,0.0016418034252021207,0.001125794356298864,-0.0005647535131436524,0.003848360363547894,-0.000751686119861181,0.009165600561779643,0.0007150903470662122,0.007764023481529867,0.01056717764202942,-0.0006607913846873922,5.089195863673245e-05,0.0019347443994529822,-0.0037412070642911127,0.0038429909815645776,0.0024099130421601374
195,-0.030678373952241197,0.001125794356298864,-0.03288493089058697,-0.028471817013895423,0.0008067820054489597,-0.008196085079283799,0.0007150903470662122,-0.009597662159533574,-0.006794507999034023,0.00040298848418115867,-0.00021220553777035698,0.0019347443994529822,-0.0040043045606982025,0.003579893485157488,0.0011227348784417297
196,-0.005587525785462642,0.001125794356298864,-0.007794082723808415,-0.003380968847116869,8.635372319297854e-05,0.007135810431920342,0.0007150903470662122,0.005734233351670566,0.008537387512170118,0.0009313843335943322,0.00028841952909829506,0.0019347443994529822,-0.00350367949382955,0.00408051855202614,-0.0022150817147107683
197,-0.024271554641028214,0.001125794356298864,-0.02647811157937399,-0.02206499770268244,-0.0009251743044782282,0.0018460574809907786,0.0007150903470662122,0.0004444804007410028,0.003247634561240554,0.00013923956265333493,-0.0008140375391699247,0.0019347443994529822,-0.00460613656209777,0.0029780614837579206,-0.00135242112977797
198,-0.0015746590631531,0.001125794356298864,-0.003781216001498873,0.0006318978751926733,-0.00039771667897379667,0.0041819290812226614,0.0007150903470662122,0.0027803520009728857,0.005583506161472437,0.00020586261920430525,-0.0021534510356057412,0.0019347443994529822,-0.005945550058533587,0.0016386479873221039,-0.0031560184157926625
