scenario,scenario_label,period,hidden_regime,full_information_rate,filtered_rate,rate_gap,abs_rate_gap,full_policy_loss,filtered_policy_loss,excess_loss,full_inflation_gap,filtered_inflation_gap,full_output_gap,filtered_output_gap,full_low_liquidity_gap,filtered_low_liquidity_gap,full_mean_mpc_gap,filtered_mean_mpc_gap,stress_probability
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",42,1,0.0033094520980784703,0.0030971466061008347,-0.00021230549197763559,0.00021230549197763559,8.860841082417545e-05,7.564945482539975e-05,-1.29589559987757e-05,0.0015503243308225374,0.001415176651137312,0.013130409223524254,0.012136098954288422,-0.001807989547731605,-0.0016404391322663685,-0.004802980041213607,-0.00452650385304247,0.6324231844448837
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",43,1,0.0034832239462209147,0.0032503621075279827,-0.00023286183869293195,0.00023286183869293195,7.293362822987818e-05,6.647732011805379e-05,-6.4563081118243916e-06,0.001620907155868018,0.0015222507446123771,0.011857890064355774,0.01132774461568471,-0.002268268359354508,-0.0020776328371031097,-0.0052486920520910365,-0.004842471031042109,0.5935431232379955
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",44,0,0.003273889714613756,0.003181144563325697,-9.274515128805888e-05,9.274515128805888e-05,5.205745027812679e-05,4.720190562225365e-05,-4.855544655873137e-06,0.001109305225183929,0.001039634458190981,0.01008213282539764,0.009604251794093523,-0.00125771011418242,-0.0011469912716903542,-0.002347505402733487,-0.0021591080304279534,0.29375569706483373
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",45,0,0.0034374699021899628,0.0033272330199690687,-0.0001102368822208941,0.0001102368822208941,7.032969444291406e-05,6.851275448378789e-05,-1.81693995912617e-06,0.0014389825162412172,0.0014124902172866411,0.011683979273944111,0.011533998333448744,-0.0006334708601502947,-0.0005610794738691085,-0.004817168151511555,-0.004636978699374171,0.4171231062158885
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",46,0,0.003445706180319235,0.0034690231323950826,2.3316952075847636e-05,2.3316952075847636e-05,0.00011436075185804461,0.00011220412920962623,-2.1566226484183773e-06,0.0013073940718423083,0.0012876390178636079,0.015010094550477844,0.014869102847684012,-0.0007730852699761276,-0.0007320002813204246,-0.002297144610863924,-0.002248706981403756,0.02626959388264985
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",47,0,0.003611131764917986,0.003618025717957418,6.893953039432098e-06,6.893953039432098e-06,0.00010714080214579259,0.00010953966472396776,2.3988625781751736e-06,0.0014145866275426461,0.0014279429444464364,0.014500922628423897,0.01466284648919494,-0.0006605272579346744,-0.0006318315493863835,-0.0039537181471971175,-0.003882825286603644,0.012483751379354823
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",48,0,0.003913133438439064,0.0038854676090492373,-2.7665829389826417e-05,2.7665829389826417e-05,0.00013529010929788285,0.00013819426993489655,2.9041606370136985e-06,0.0016745345761277307,0.001691727125572856,0.016277683066130456,0.01645167183050051,-0.0007190195930226129,-0.0007084110702103823,-0.005000161093191107,-0.0050438555531759416,0.024034333769350182
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",49,0,0.0040541727595906595,0.0040620240977684375,7.851338177778007e-06,7.851338177778007e-06,0.0001263423773216365,0.00012698855588331797,6.461785616814798e-07,0.0015507969874341925,0.0015556464258359285,0.01574397735141257,0.01578397677845583,-0.000994873695468556,-0.001000983978544131,-0.003639943784135162,-0.003696828923740446,0.0168637561853505
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",50,0,0.0041594730967604455,0.004176340376598815,1.686727983836976e-05,1.686727983836976e-05,0.0001231940170987892,0.0001242546386571045,1.060621558315281e-06,0.001464575831061206,0.0014718892644402153,0.015559465307381882,0.0156261017045039,-0.0010476763489862665,-0.0010534282163285897,-0.003205599945901112,-0.003212450643590438,0.008808810643147728
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",51,0,0.004382297930133802,0.004268176109990087,-0.00011412182014371511,0.00011412182014371511,0.00011536131224141341,0.00011671540000813468,1.3540877667212733e-06,0.0016206057419893857,0.001630094722879073,0.0150154897838949,0.015103494265399654,-0.0012225715269869783,-0.0012262653657921173,-0.004098712513360149,-0.004116065915144439,0.03355651340213926
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",52,0,0.004068014508229492,0.003795898687434186,-0.00027211582079530615,0.00027211582079530615,4.9610320971282756e-05,4.6993742659739196e-05,-2.616578311543561e-06,0.0011031038274306754,0.0010771038545938738,0.00983753467223637,0.0095731329927005,-0.0009498406674188157,-0.0009626867964543462,-0.002309893938476305,-0.002364796811487842,0.01817685895925492
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",53,0,0.0037698412599752634,0.0034467397584037407,-0.0003231015015715227,0.0003231015015715227,4.036219091007046e-05,3.346391751344997e-05,-6.898273396620488e-06,0.0009957810663339115,0.0009142633540964355,0.008873124096247345,0.008077368932383889,-0.0008009941598869652,-0.0008143568712232112,-0.0023996040236287106,-0.0023696283825037283,0.06333813982250851
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",54,0,0.003509387151012153,0.0030164900691912262,-0.0004928970818209267,0.0004928970818209267,2.462633112110282e-05,1.7658445116868537e-05,-6.967886004234284e-06,0.0010778470971271625,0.0009652042242122832,0.0068499905020625515,0.0057823127177069784,-0.0007542984194807772,-0.0007433776306401148,-0.004056682106010194,-0.0038582944265694247,0.13507404199904402
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",55,0,0.0028284273975345197,0.0022458155785363126,-0.0005826118189982072,0.0005826118189982072,3.995097625309069e-06,8.113296793822997e-07,-3.1837679459267692e-06,0.00025170889620018135,8.710501676497209e-05,0.002795909493381336,0.0012442230000360571,-0.0006468639895498342,-0.0006157504981737923,0.001319283981138009,0.0015711502008562512,0.06776802630507617
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",56,0,0.002463128692310032,0.0018079668628940696,-0.0006551618294159624,0.0006551618294159624,1.382107845005512e-05,5.6087059177938905e-06,-8.21237253226123e-06,0.0005504475977034944,0.00034795965840560137,0.005198348532954603,0.0033099983139049088,-0.00026479437700129905,-0.00020739164253954568,-0.0011301129429026238,-0.0007286332840144763,0.09431439093579755
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",57,0,0.001780000646111308,0.0009276333847370152,-0.0008523672613742928,0.0008523672613742928,5.678472408071158e-07,5.1145455631872046e-06,4.546698322380089e-06,-0.00010166142683201945,-0.00033082334954428674,-0.0010336140466599992,-0.0031516193053556765,-0.000446597824189157,-0.0003601360291505517,0.0011039640648936684,0.0016059952776770166,0.10512492821187176
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",58,0,0.0009812337351686208,0.00010578882084359437,-0.0008754449143250265,0.0008754449143250265,4.462441455197791e-06,1.5995383407163293e-05,1.1532941951965501e-05,-0.0005028542391143808,-0.0007883197081340171,-0.0028905631425387135,-0.005538982581769098,-3.7582897810224555e-05,6.392359901536326e-05,0.00266557058084199,0.0032054879282925916,0.14897332725669973
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",59,0,0.0006253843992271061,-0.0003763247126023649,-0.001001709111829471,0.001001709111829471,1.2474510219055689e-06,9.769777480459317e-06,8.522326458553748e-06,-0.00025079592738454356,-0.0005567431741171862,-0.00153507067408533,-0.0043469973189724075,0.0002619797789903434,0.0003933888647621646,0.0002728752545199569,0.0009946086545504313,0.13042278490362494
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",0,1,0.0009557414580354694,0.0010229208532935442,6.717939525807475e-05,6.717939525807475e-05,9.84704887788943e-07,9.913511546636944e-07,6.646266874751443e-09,5.054796611891497e-05,5.054796611891497e-05,-0.0013685596108170047,-0.0013685596108170047,-6.449617634829315e-05,-6.449617634829315e-05,-0.0012886173041310863,-0.0012886173041310863,0.26123513073535337
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",1,1,0.0009244657413750889,0.0009047897847658626,-1.9675956609226325e-05,1.9675956609226325e-05,5.912165556076227e-06,6.947787740196466e-06,1.0356221841202387e-06,0.00017067985301804988,0.0001949752820481829,0.0034301559834291305,0.003717277130405836,0.00018325823939076177,0.00019182341256569922,0.0021786441435273692,0.00220609953488085,0.38633818881634285
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",2,1,0.0009273340670445268,0.0009312490839402316,3.915016895704839e-06,3.915016895704839e-06,1.4035449121209365e-05,1.3764343770101282e-05,-2.7110535110808254e-07,0.0003622417858048473,0.00037192595349500555,0.005273372658642981,0.005220340956392115,-0.00016869300545024595,-0.00021150880698054536,-0.0030854059034982244,-0.0032164722838277475,0.1961995836113672
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",3,1,0.0009412197396659174,0.0010228709397743423,8.165120010842492e-05,8.165120010842492e-05,1.2353423349925982e-05,1.210503906205623e-05,-2.483842878697532e-07,0.0004991433516182374,0.0004969463147667668,0.004920217398421758,0.004869838538200755,-0.0008422661221071819,-0.0008605913409282526,-0.001829573185786724,-0.0018210803424568184,0.1700548212170915
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",4,0,0.0009009560099464155,0.0010248203072867625,0.000123864297340347,0.000123864297340347,4.6401897424612504e-06,5.193374891727304e-06,5.531851492660533e-07,0.0003303810571919681,0.0003489167304718232,0.0030103013274798327,0.003184849075520682,-0.0006168322424191733,-0.0006167307721782945,-0.0014706134142315197,-0.0014416261923547195,0.16275206719476154
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",5,0,0.0013112197782060536,0.0012965092341023685,-1.4710544103685094e-05,1.4710544103685094e-05,7.780113648471878e-06,9.260877176540764e-06,1.480763528068886e-06,0.0009348157721662524,0.0009727574607548502,0.003714247515339752,0.004076991379789471,-0.0003565421634790111,-0.0003550979220271729,-0.005257956798962793,-0.005293261171623289,0.49253548861331864
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",6,0,0.0014334975956259576,0.0012850264780001034,-0.00014847111762585422,0.00014847111762585422,8.412478211435486e-06,8.590343618134905e-06,1.778654066994185e-07,0.0005200238768943424,0.000526785679460565,0.004035171814350317,0.004077458491110802,-0.00071958199112648,-0.0007379181106775277,-0.0013378154113695387,-0.001466432823238537,0.33504474225895486
