scenario,scenario_label,period,hidden_regime,policy_name,policy_label,filtered_rstar_gap,true_rstar_gap,filtered_productivity_gap,true_productivity_gap,filtered_fiscal_gap,true_fiscal_gap,filtered_inflation_gap,true_inflation_gap,filtered_output_gap,true_output_gap,filtered_low_liquidity_gap,true_low_liquidity_gap,filtered_mean_mpc_gap,true_mean_mpc_gap,p_normal,p_stress,policy_rate
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",28,0,classical_filtered_rule,Classical: switching filter + fixed rule,3.1553188818219484e-05,7.411322341039666e-05,-0.00013792225660989906,0.0013161345574656945,-1.7504577705046345e-05,-0.000446623790181814,0.0005003938277524214,0.0007268258410067184,0.003418095861301781,0.003688625038611261,-0.0008902975104691865,-0.0007006088108450967,-0.0013760683399082494,-0.0028640775889721337,0.520459966059279,0.4795400339407211,0.0016716525139906795
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",29,0,classical_filtered_rule,Classical: switching filter + fixed rule,2.043448877908154e-05,-0.0002593869387842847,-2.2124775051699747e-05,0.0003270248002281901,3.6353009465605135e-06,-0.00031993157631802165,0.0004458011180928538,0.00034507340361769595,0.002076442594419487,0.001820234031639046,-0.0006633636655939675,-0.0005784162332757614,-0.0018954829662970135,-0.0008694985136569509,0.5016081927701598,0.4983918072298402,0.001454764206859715
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",30,0,classical_filtered_rule,Classical: switching filter + fixed rule,1.9130340623309765e-05,-0.00022116226363161763,-3.7839156989711325e-05,-7.559312534795965e-05,-1.1716384871799592e-06,-4.518419718616416e-05,0.00033215790067694256,0.0003270851526177304,0.002260334386669443,0.0028742242519197428,-0.0004936316340457729,-0.0002980945502061925,-0.0007572246109373071,-0.0005877420155509405,0.5487771020870958,0.45122289791290404,0.0012583076417935217
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",31,1,classical_filtered_rule,Classical: switching filter + fixed rule,3.675113594497981e-05,0.00016537913778280313,-0.000182537800664498,-0.00022850012793098536,-3.294905577648155e-05,-0.0007078469216487022,0.0005920827899672079,0.0006047449584973734,0.004124907745871566,0.004681404843055776,-0.00035640524317849894,-0.00035011861054790223,-0.002104843408119194,-0.001682193649296599,0.5334861803318887,0.46651381966811134,0.0013129619859943865
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",32,1,classical_filtered_rule,Classical: switching filter + fixed rule,5.306451285460289e-05,8.379435261201591e-05,-0.00041229065863898065,-0.0003961181784642307,-7.205371277557741e-05,-0.00038051488943340766,0.000541899853507898,0.0005166838268149186,0.006938718119780142,0.006712393851363347,-0.0004293708870240472,-0.000674272969119649,-0.00039392545944619967,0.0016731996756716152,0.6963257098938884,0.3036742901061117,0.0014390496076227609
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",33,1,classical_filtered_rule,Classical: switching filter + fixed rule,7.042434328880724e-05,0.00013103498037241496,-0.000559485626324767,-0.0002356323559098637,-9.611164450645277e-05,-0.0006774575458735237,0.0010608891736688948,0.0011115406132836201,0.010624780069189462,0.010451127439704395,-0.00044708497885991374,-0.0006685864015591877,-0.002799038898636327,-0.0028146138640295555,0.6955997636624979,0.30440023633750213,0.0019042914090681823
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",34,1,classical_filtered_rule,Classical: switching filter + fixed rule,6.681869508571371e-05,-6.711140236261953e-05,-0.00048146705192901726,0.0004349933027644173,-7.654317641424578e-05,-6.606968166222122e-05,0.0014548597213596866,0.0015910040300396093,0.011277800868698638,0.011936871999494801,-0.0010329851743913023,-0.0013709707084216976,-0.004835908457392834,-0.004775901841092729,0.470393773626009,0.529606226373991,0.0024306540020615
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",35,1,classical_filtered_rule,Classical: switching filter + fixed rule,3.9838803713832866e-05,-1.2116982028089378e-05,-0.00020219424636593603,0.0005180277192843457,-2.0057215279814017e-05,0.0004203139785400708,0.0014724024455082035,0.001361138465956544,0.008825546510823606,0.009494218936021058,-0.0017566081920184695,-0.002053881245262751,-0.00514169130442511,-0.003333209358156522,0.1966861588378096,0.8033138411621903,0.0027069485371917766
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",36,1,classical_filtered_rule,Classical: switching filter + fixed rule,4.8047837372931e-05,0.00030694736539893546,-0.0003285295143622603,0.00027484210551468924,-4.480030450368368e-05,9.167328698663697e-05,0.001227531867352565,0.0013303862374016713,0.010093878387345462,0.010078841632025529,-0.0015549168321787443,-0.0016346453777547664,-0.002654802588707353,-0.0037115278817301004,0.41545747165948976,0.5845425283405102,0.002840188107080232
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",37,1,classical_filtered_rule,Classical: switching filter + fixed rule,4.7739945707846254e-05,0.00018132418191545187,-0.0003030358785146597,0.00019583735769969156,-4.206892040776066e-05,-0.00026106361307663,0.0015588430330397292,0.001521328009714371,0.010918547956277176,0.010577906571911388,-0.0016444424650235256,-0.001772147566574789,-0.0049952890511206875,-0.0042452449266659675,0.20159806544992642,0.7984019345500736,0.0031133785718967886
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",38,1,classical_filtered_rule,Classical: switching filter + fixed rule,3.358102546714645e-05,0.0001440441032852697,-0.00017793493323588127,-0.00017117932660533984,-1.6978500231530805e-05,-0.0003097419984103227,0.0014281185036144897,0.0014551204848827803,0.009692675168424522,0.00889570024174249,-0.0018819360919112922,-0.0019083803798217943,-0.004120182512523592,-0.002991858675749751,0.20783456037929263,0.7921654396207075,0.0031955679534103358
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",39,1,classical_filtered_rule,Classical: switching filter + fixed rule,1.7593624769021778e-05,-1.7046671294367505e-05,-2.7886126513318078e-05,-0.0014187556826545384,9.709026230224023e-06,0.0006915517217988979,0.0013081134210392324,0.001246959510465303,0.008144155546655521,0.007875470445794529,-0.0018534722811185374,-0.0016687269839968264,-0.003938417191680941,-0.004548638250176392,0.17515167855692687,0.8248483214430732,0.0031362325272851783
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",40,1,classical_filtered_rule,Classical: switching filter + fixed rule,6.426939508265676e-06,-6.87323452033174e-05,2.4529031927117053e-05,-0.001177950521250664,1.8263518930629663e-05,0.000371447322279257,0.0009470143464268487,0.0009660844353179667,0.007268872174406658,0.007096194838157847,-0.0014993941835120656,-0.0016145419565865673,-0.0018499679587891957,-0.002896035950083923,0.38802262144103333,0.6119773785589667,0.002896030013384436
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",41,1,classical_filtered_rule,Classical: switching filter + fixed rule,1.6365081758798506e-05,-6.676631831937707e-05,-0.00010175266998404701,-0.00181919049453085,-9.62038560543861e-06,0.0002951158728007444,0.0009752820608760137,0.0011744967197496706,0.008894177302064724,0.009106235039527497,-0.001047658440041457,-0.0013142738941928258,-0.001921285044002782,-0.0029054553268632027,0.5411258461656479,0.4588741538343522,0.002804539110118378
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",42,1,classical_filtered_rule,Classical: switching filter + fixed rule,4.531857081956412e-05,-0.00031407298021790113,-0.00035507860535534765,-0.0014608224230797113,-6.268239482693956e-05,0.00022589264409659198,0.0014827950127642058,0.001415176651137312,0.012083090720752226,0.012136098954288422,-0.0011433262974499903,-0.0016404391322663685,-0.004398701091933209,-0.00452650385304247,0.3675768155551163,0.6324231844448837,0.0030971466061008347
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",43,1,classical_filtered_rule,Classical: switching filter + fixed rule,2.8212635881960846e-05,-2.4905399959880868e-05,-0.00018899146624185817,-0.00046227418796232673,-2.507409023866763e-05,0.00043294860094997956,0.0014587420450837135,0.0015222507446123771,0.011132313925470379,0.01132774461568471,-0.0015311022932695388,-0.0020776328371031097,-0.0039544804963719425,-0.004842471031042109,0.4064568767620046,0.5935431232379955,0.0032503621075279827
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",44,0,classical_filtered_rule,Classical: switching filter + fixed rule,1.7459453608215815e-05,-0.00013878126675354548,-9.384216021913119e-05,-0.00048281051760765495,-4.135972811323405e-06,0.0003757232064324677,0.0011683003466305304,0.001039634458190981,0.009997815893064158,0.009604251794093523,-0.0012627931506725683,-0.0011469912716903542,-0.00267757787058174,-0.0021591080304279534,0.7062443029351663,0.29375569706483373,0.003181144563325697
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",45,0,classical_filtered_rule,Classical: switching filter + fixed rule,2.7662664851219774e-05,0.0002001858229296061,-0.0001808856800274814,-0.0013405055391037058,-2.5355680003079565e-05,-6.536428243679741e-06,0.0014569659133828873,0.0014124902172866411,0.011639956404357745,0.011533998333448744,-0.0012063328908073598,-0.0005610794738691085,-0.004133266590772335,-0.004636978699374171,0.5828768937841116,0.4171231062158885,0.0033272330199690687
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",46,0,classical_filtered_rule,Classical: switching filter + fixed rule,5.407941634130343e-05,-0.0003724287639523227,-0.0004906387555022587,-0.0010719475213861343,-7.932620764764842e-05,-0.0003173285213409644,0.0012458353094555086,0.0012876390178636079,0.015016274780249726,0.014869102847684012,-0.0008728293107200276,-0.0007320002813204246,-0.0014518599177862964,-0.002248706981403756,0.9737304061173502,0.02626959388264985,0.0034690231323950826
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",47,0,classical_filtered_rule,Classical: switching filter + fixed rule,2.2885159050761065e-05,6.262952578144863e-05,-0.00020514450469275472,-0.001416262360626323,-1.722792649332749e-05,-0.00015426478681986587,0.001399760373621011,0.0014279429444464364,0.014745381584964721,0.01466284648919494,-0.0007204631896218765,-0.0006318315493863835,-0.003022463904848659,-0.003882825286603644,0.9875162486206452,0.012483751379354823,0.003618025717957418
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",48,0,classical_filtered_rule,Classical: switching filter + fixed rule,3.240344250586662e-05,7.129176253034149e-05,-0.00028036681110806666,-0.0010564325119750266,-3.511188357873819e-05,-0.0006404627870769214,0.0016516074528544933,0.001691727125572856,0.015997472531807014,0.01645167183050051,-0.0008058624575716184,-0.0007084110702103823,-0.004412149514237803,-0.0050438555531759416,0.9759656662306498,0.024034333769350182,0.0038854676090492373
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",49,0,classical_filtered_rule,Classical: switching filter + fixed rule,2.8343034168532034e-05,8.907185886652375e-05,-0.00024054698941989376,-0.0005556495829681526,-2.734724064514829e-05,-0.0005716565102187271,0.001655079364175233,0.0015556464258359285,0.015704217261454847,0.01578397677845583,-0.0009679751035504302,-0.001000983978544131,-0.004392376136810048,-0.003696828923740446,0.9831362438146496,0.0168637561853505,0.0040620240977684375
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",50,0,classical_filtered_rule,Classical: switching filter + fixed rule,2.490503456826904e-05,0.00026337697347540224,-0.00022999069993396814,0.00037494364540792576,-2.515620242561744e-05,-0.000194887630307884,0.001616238891892716,0.0014718892644402153,0.015950519905032174,0.0156261017045039,-0.0010012787030010519,-0.0010534282163285897,-0.003838834570919814,-0.003212450643590438,0.9911911893568524,0.008808810643147728,0.004176340376598815
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",51,0,classical_filtered_rule,Classical: switching filter + fixed rule,1.8184202521078725e-05,0.0005943777053673603,-0.00013745045077005118,0.0004400872214573064,-9.253803707252732e-06,0.0004561817915942363,0.0017068617838791383,0.001630094722879073,0.015231860876506128,0.015103494265399654,-0.0010232317865408879,-0.0012262653657921173,-0.004869531383416958,-0.004116065915144439,0.9664434865978606,0.03355651340213926,0.004268176109990087
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",52,0,classical_filtered_rule,Classical: switching filter + fixed rule,-3.681243260877073e-05,0.0004503389486105438,0.0003587888014129055,-6.35201460871244e-05,8.742578984509628e-05,0.0003283039300570236,0.001077024107815626,0.0010771038545938738,0.008921554445512665,0.0095731329927005,-0.001100562677443089,-0.0009626867964543462,-0.0028355235996489706,-0.002364796811487842,0.9818231410407451,0.01817685895925492,0.003795898687434186
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",53,0,classical_filtered_rule,Classical: switching filter + fixed rule,-1.7200133866610256e-05,0.00047129156918361136,0.00018234406454727554,0.0004045867619550967,3.9162890481529445e-05,0.0004492988162717557,0.001061774614348504,0.0009142633540964355,0.00845259042407912,0.008077368932383889,-0.0008614126798221253,-0.0008143568712232112,-0.003330749245538658,-0.0023696283825037283,0.9366618601774915,0.06333813982250851,0.0034467397584037407
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",54,0,classical_filtered_rule,Classical: switching filter + fixed rule,-2.2933422001704494e-05,0.00042864143831633305,0.0002643445845972844,0.0008110462193477786,4.9064964944783626e-05,-0.00020638897890282095,0.0008875731791069074,0.0009652042242122832,0.005633182248293624,0.0057823127177069784,-0.000860314913222558,-0.0007433776306401148,-0.0031946968901009525,-0.0038582944265694247,0.8649259580009561,0.13507404199904402,0.0030164900691912262
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",55,0,classical_filtered_rule,Classical: switching filter + fixed rule,-4.8255793928258264e-05,0.0005124692751137711,0.0004256778218835448,0.0008851757720968016,7.961246937525006e-05,-0.0008391693495409538,0.00018753583248660256,8.710501676497209e-05,0.0017162171643189587,0.0012442230000360571,-0.000709288616523443,-0.0006157504981737923,0.00024007777614986253,0.0015711502008562512,0.9322319736949238,0.06776802630507617,0.0022458155785363126
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",56,0,classical_filtered_rule,Classical: switching filter + fixed rule,-2.37016588072201e-05,0.00013530008361165924,0.00017272224526774908,0.0008652003189334464,2.2659953175155122e-05,-0.0005798694681541901,0.00028365613920921324,0.00034795965840560137,0.0030762984777778918,0.0033099983139049088,-0.0002849685232391624,-0.00020739164253954568,-0.0004867272191889187,-0.0007286332840144763,0.9056856090642024,0.09431439093579755,0.0018079668628940696
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",57,0,classical_filtered_rule,Classical: switching filter + fixed rule,-8.514374729116322e-05,0.00046772910106148194,0.0006952512421643161,0.0008215863264375648,0.0001289974227476016,-0.0005076193439954831,-0.00040490414112326806,-0.00033082334954428674,-0.0034718248425603705,-0.0031516193053556765,-0.00025742206226503795,-0.0003601360291505517,0.0018520949323218082,0.0016059952776770166,0.8948750717881282,0.10512492821187176,0.0009276333847370152
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",58,0,classical_filtered_rule,Classical: switching filter + fixed rule,-8.618431127535945e-05,0.00023304602779126147,0.0006409751156810809,0.00020252679092427932,0.00010924831324451325,0.00011286202198326333,-0.0007090063978220811,-0.0007883197081340171,-0.005297236695193912,-0.005538982581769098,0.0001392598357539608,6.392359901536326e-05,0.0027295980399101214,0.0032054879282925916,0.8510266727433003,0.14897332725669973,0.00010578882084359437
macro_core_moderate_gap,"Фильтрация: инфляция, выпуск и ставка × умеренный режимный разрыв",59,0,classical_filtered_rule,Classical: switching filter + fixed rule,-6.215281753663085e-05,0.00036314700736772007,0.00042696078154539437,0.00013828125282917966,5.8515772862901354e-05,-0.00044364690464519145,-0.0005540212053849342,-0.0005567431741171862,-0.004864573320231233,-0.0043469973189724075,0.0004153046885883578,0.0003933888647621646,0.0014212201928964566,0.0009946086545504313,0.8695772150963751,0.13042278490362494,-0.0003763247126023649
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",0,1,classical_filtered_rule,Classical: switching filter + fixed rule,-5.824721105074184e-06,-5.228047104134887e-05,0.0001296289263827413,-0.0007598323378425573,2.148874120595948e-05,0.0006069979029717668,0.00015059371737703454,5.054796611891497e-05,-0.0011493040851893103,-0.0013685596108170047,-0.0002757901375805087,-6.449617634829315e-05,-0.00136084788615859,-0.0012886173041310863,0.7387648692646467,0.26123513073535337,0.0010229208532935442
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",1,1,classical_filtered_rule,Classical: switching filter + fixed rule,1.727044951551281e-06,0.00016669979171181815,-1.251090842246493e-05,-0.00033005639977529475,-4.912389968266727e-06,3.37517740436085e-05,0.0001670004516458861,0.0001949752820481829,0.0030153832195804666,0.003717277130405836,-3.932400578539986e-05,0.00019182341256569922,0.0015618851843960532,0.00220609953488085,0.6136618111836571,0.38633818881634285,0.0009047897847658626
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",2,1,classical_filtered_rule,Classical: switching filter + fixed rule,4.399732413310368e-06,-0.00026850743409776145,-0.00012698007041951777,-0.0004923013562187916,-2.065345111097044e-05,-0.0004987762432160836,0.0002092267806200254,0.00037192595349500555,0.005397980362696619,0.005220340956392115,-2.2774183044736794e-06,-0.00021150880698054536,0.001283078565881383,-0.0032164722838277475,0.8038004163886329,0.1961995836113672,0.0009312490839402316
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",3,1,classical_filtered_rule,Classical: switching filter + fixed rule,-1.3226445822688467e-05,-0.0003901225597809138,5.188264026202806e-05,-0.00039061383389776095,1.5784512535101894e-05,-0.000894653353439936,0.0004281933887600319,0.0004969463147667668,0.004860733061892595,0.004869838538200755,-0.00010604731398010972,-0.0008605913409282526,-0.0008596691706891262,-0.0018210803424568184,0.8299451787829084,0.1700548212170915,0.0010228709397743423
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",4,0,classical_filtered_rule,Classical: switching filter + fixed rule,-2.3705579446320374e-05,-6.485194445535333e-05,0.00016572568317784476,-0.00011016230229766552,3.508860710456146e-05,-0.0007053858946296363,0.0004184843756217082,0.0003489167304718232,0.003402782779969345,0.003184849075520682,-0.0002910960554872715,-0.0006167307721782945,-0.0011639657029807254,-0.0014416261923547195,0.8372479328052385,0.16275206719476154,0.0010248203072867625
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",5,0,classical_filtered_rule,Classical: switching filter + fixed rule,4.284612782535808e-06,0.00040199730647836154,2.5518587174604886e-05,-0.00037971689143543675,-3.5316302155942523e-06,-0.0007060317002711038,0.0009473532802071669,0.0009727574607548502,0.004041084241963974,0.004076991379789471,-0.0005290288821665548,-0.0003550979220271729,-0.004684086443914406,-0.005293261171623289,0.5074645113866814,0.49253548861331864,0.0012965092341023685
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",6,0,classical_filtered_rule,Classical: switching filter + fixed rule,1.7984796768292507e-05,0.00043438021080376366,-0.00013954635979583152,-2.6655483817556976e-06,-3.221433014354766e-05,-0.0009059469771143572,0.0005196962419975968,0.000526785679460565,0.003685633765307713,0.004077458491110802,-0.0007815912237730024,-0.0007379181106775277,-0.0012575909336864947,-0.001466432823238537,0.6649552577410451,0.33504474225895486,0.0012850264780001034
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",7,0,classical_filtered_rule,Classical: switching filter + fixed rule,2.24409028821997e-05,0.0004721850879295283,-0.00013981581364510927,-8.18797970701587e-05,-3.065044185660252e-05,-0.00026022512059066023,0.0006468532882833824,0.0007015462775077983,0.0036703654473109262,0.0036816326959112824,-0.0006731169798128965,-0.0004928459094274171,-0.0026352108879457888,-0.0036073556193679415,0.5727263123735787,0.42727368762642115,0.0013349734894664142
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",8,0,classical_filtered_rule,Classical: switching filter + fixed rule,1.0478243279439525e-05,0.00037511647607579174,-1.5918920937909105e-05,-0.00033490183968206804,-3.3598064353719865e-06,-2.0681268499944514e-05,0.00040766315565479944,0.0004554981206516033,0.001452693609198193,0.0015551183820617176,-0.0007522324316993166,-0.0005488063366247543,-0.0017738621641576009,-0.0024819740872213804,0.5576254611028462,0.4423745388971539,0.0011755493459999137
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",9,0,classical_filtered_rule,Classical: switching filter + fixed rule,-6.774214307288323e-06,0.00042368884320151867,0.00014275925167711,5.9060108202469005e-06,2.8068180174944666e-05,-0.0005500417229291285,6.532944554515555e-05,0.00016527430571808204,-0.0012301314823234403,-0.00040350738898185063,-0.0005564963452843776,-0.0004078252156028779,-0.0006173394249668724,-0.0013843130638224357,0.5788502207851454,0.42114977921485464,0.0008041205978159441
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",10,0,classical_filtered_rule,Classical: switching filter + fixed rule,2.4860727925034942e-05,0.0002633952207115023,-6.428859524392676e-05,0.0004033008374653821,-2.0504778116832353e-05,3.937203598346808e-05,0.00029105257387216504,0.00026725144530274366,-0.0006135575210464475,-0.00012795996258184645,-0.0002006830682262107,-0.00018653725475293193,-0.0026214009408181754,-0.002278952439197689,0.6714331227630078,0.32856687723699224,0.0006783078880519038
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",11,0,classical_filtered_rule,Classical: switching filter + fixed rule,3.0341922047368646e-05,6.987281285819209e-05,-0.00010926275758141074,0.0007186916317530349,-2.6962021950216584e-05,-0.0001997755137207733,7.01708387669624e-05,0.00015787103040931766,-0.0013595843793207901,-0.0020607174523834893,-0.0002635027173111314,-0.0003388998953854246,-0.0009820357217863612,-0.0021785728496311533,0.7104482797991306,0.2895517202008694,0.00046451056147114666
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",12,0,classical_filtered_rule,Classical: switching filter + fixed rule,-1.146572722171614e-05,3.397284329142932e-05,0.0003481292213093777,0.0007182885953780483,6.304786903120536e-05,0.0003688914451924226,-0.0002680894068494774,-0.0004219227375966523,-0.0068755197615789024,-0.007241923634160444,-0.00017740925727964419,-0.0002495150774615946,-0.0010095711022162647,0.00019729125256029109,0.7430093978577016,0.25699060214229835,-5.6754549278185983e-05
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",13,0,classical_filtered_rule,Classical: switching filter + fixed rule,-5.1229912018416294e-05,-0.00011708485717958032,0.0006059118359709603,0.00042938373130132395,0.00011137157163931556,0.0004041542159617764,-0.0012605078042329037,-0.0012795795131182192,-0.01137303174087165,-0.011220800451136397,0.0003445925235717788,6.9489273033128196e-06,0.004127316971988929,0.0049895269669312705,0.4697621347311674,0.5302378652688325,-0.0010488143602877488
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",14,0,classical_filtered_rule,Classical: switching filter + fixed rule,-5.385148105681928e-05,0.00015010720606621486,0.0005829742399461836,0.0002032130465786592,9.719604325746491e-05,0.0004770281818891847,-0.0013617585504658797,-0.0013274459184564708,-0.012013038959969692,-0.012317365821735139,0.0009689916142589427,0.0007663427395543855,0.0038362597033799726,0.003729457357181967,0.7257551709927184,0.2742448290072816,-0.0018136058052269793
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",15,0,classical_filtered_rule,Classical: switching filter + fixed rule,-6.281062560987394e-05,0.00016298090326861972,0.0006068223700555905,-0.0003207744673539418,9.633380396879075e-05,0.0006785584490598001,-0.0015607723230619008,-0.0014785653778983242,-0.013814596387086363,-0.013651573383314389,0.0010239765742840543,0.0007488345386281901,0.004409177910758588,0.004274049607206743,0.855382055499509,0.14461794450049106,-0.002508762161235442
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",16,0,classical_filtered_rule,Classical: switching filter + fixed rule,-3.533127538946264e-05,0.00011366727384865021,0.0002798070521510345,-0.0007427540898514171,2.848887961461932e-05,0.00021495826330829895,-0.0015487135474285024,-0.0014556778886669298,-0.011742224554066318,-0.011003638935309238,0.0012612237292560797,0.0010404386930582758,0.004870874820996584,0.005228257021769688,0.8302288720382396,0.16977112796176033,-0.002903987412601961
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",17,0,classical_filtered_rule,Classical: switching filter + fixed rule,-1.2535556442187342e-05,8.312238326946823e-05,2.6065124720209558e-05,-0.0006215368016520039,-1.7759282827987468e-05,0.00010210750671146123,-0.0013122783508843238,-0.0011399459755352388,-0.009009921867373753,-0.009146594695194271,0.001303154819018279,0.0009907594342771409,0.004113558891769549,0.003112678019997711,0.8301925453567941,0.16980745464320593,-0.0029649491836784905
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",18,0,classical_filtered_rule,Classical: switching filter + fixed rule,-7.088924589777721e-06,-6.970564569971254e-05,-3.4153328113970886e-05,-0.0008737982622016368,-2.1253776713553827e-05,-3.548541853234111e-05,-0.0013270084341751997,-0.0012021705295239494,-0.008036099873149181,-0.008172574185336776,0.001532439439632598,0.0008827030380792008,0.004344182690372118,0.004200033763401333,0.5800643749382535,0.4199356250617465,-0.002976098646573811
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",19,0,classical_filtered_rule,Classical: switching filter + fixed rule,-1.9460292807384784e-05,-0.00018889950585119862,9.105981806090428e-05,4.7828784063890396e-05,8.346438450625833e-06,-0.0005028757333640658,-0.0011390517342060407,-0.00092639123119888,-0.008385397212379861,-0.007822282885070336,0.0013168364263180553,0.0007884256249807094,0.0029900982762366365,0.0017165416966311085,0.6851836815519573,0.31481631844804275,-0.002916132816300846
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",20,0,classical_filtered_rule,Classical: switching filter + fixed rule,7.989500908262515e-06,-6.327059764711857e-05,-0.00015402466289536336,0.00042845765507789615,-4.1405072730228165e-05,-0.0005543230927578199,-0.0006562093475360438,-0.0005797998027471947,-0.005638809421321162,-0.005746242380142964,0.000876213557546962,0.0004713452545973723,0.0010813034427466692,0.0008544444568007149,0.9234879589792006,0.07651204102079942,-0.002545645680828877
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",21,0,classical_filtered_rule,Classical: switching filter + fixed rule,-4.6054871716601965e-06,-5.982203017915065e-05,-4.295872314676535e-06,0.0008259494870644271,-6.460599682543483e-06,-8.199100988597177e-05,-0.0006979759584137986,-0.0006604912256692085,-0.007003011371865644,-0.007752583934199963,0.000529827019360068,0.0004061430217979914,0.001330547460442089,0.0009109741632865245,0.9431698387878762,0.05683016121212386,-0.002360035730462883
macro_core_strong_gap,"Фильтрация: инфляция, выпуск и ставка × сильный режимный разрыв",22,0,classical_filtered_rule,Classical: switching filter + fixed rule,-4.67114730246119e-05,-0.00016574518491473608,0.0003999633163786864,0.0012343448019498603,7.466112716214894e-05,-0.00018556443428209836,-0.0010935230776096235,-0.0012878197286511686,-0.01145653355562973,-0.011542558962984584,0.0004444044808709267,0.0003560083792650118,0.0026097546322930544,0.004647967877348247,0.9496715811223817,0.050328418877618214,-0.002587743846491847
