scenario,scenario_label,period,group,variable,value
high_rho_i,Высокая инерция ставки,51,low_liquid,consumption,0.025582860723740622
high_rho_i,Высокая инерция ставки,52,low_liquid,consumption,0.021424078197504602
high_rho_i,Высокая инерция ставки,53,low_liquid,consumption,0.017061079303503753
high_rho_i,Высокая инерция ставки,54,low_liquid,consumption,0.012492744864100647
high_rho_i,Высокая инерция ставки,55,low_liquid,consumption,0.007747460663064709
high_rho_i,Высокая инерция ставки,56,low_liquid,consumption,0.002889907609570443
high_rho_i,Высокая инерция ставки,57,low_liquid,consumption,-0.0019788960883659074
high_rho_i,Высокая инерция ставки,58,low_liquid,consumption,-0.00673590939984025
high_rho_i,Высокая инерция ставки,59,low_liquid,consumption,-0.011275874143995977
high_rho_i,Высокая инерция ставки,0,wealthy_htm,consumption,-0.6902846830316185
high_rho_i,Высокая инерция ставки,1,wealthy_htm,consumption,-0.36543741496949
high_rho_i,Высокая инерция ставки,2,wealthy_htm,consumption,0.04101799486992764
high_rho_i,Высокая инерция ставки,3,wealthy_htm,consumption,0.25202960350786335
high_rho_i,Высокая инерция ставки,4,wealthy_htm,consumption,0.3462556852569877
high_rho_i,Высокая инерция ставки,5,wealthy_htm,consumption,0.38017503244788553
high_rho_i,Высокая инерция ставки,6,wealthy_htm,consumption,0.3848517580300147
high_rho_i,Высокая инерция ставки,7,wealthy_htm,consumption,0.37776232002885907
high_rho_i,Высокая инерция ставки,8,wealthy_htm,consumption,0.3648371048280888
high_rho_i,Высокая инерция ставки,9,wealthy_htm,consumption,0.3499137659251718
high_rho_i,Высокая инерция ставки,10,wealthy_htm,consumption,0.3348574062610084
high_rho_i,Высокая инерция ставки,11,wealthy_htm,consumption,0.320458540143069
high_rho_i,Высокая инерция ставки,12,wealthy_htm,consumption,0.30693674995457937
high_rho_i,Высокая инерция ставки,13,wealthy_htm,consumption,0.2942377477220549
high_rho_i,Высокая инерция ставки,14,wealthy_htm,consumption,0.2822050271563359
high_rho_i,Высокая инерция ставки,15,wealthy_htm,consumption,0.2706711536215533
high_rho_i,Высокая инерция ставки,16,wealthy_htm,consumption,0.25949909733784504
high_rho_i,Высокая инерция ставки,17,wealthy_htm,consumption,0.24859484078528493
high_rho_i,Высокая инерция ставки,18,wealthy_htm,consumption,0.23790530255017223
high_rho_i,Высокая инерция ставки,19,wealthy_htm,consumption,0.227410118340793
high_rho_i,Высокая инерция ставки,20,wealthy_htm,consumption,0.2171119938968534
high_rho_i,Высокая инерция ставки,21,wealthy_htm,consumption,0.20702792376234624
high_rho_i,Высокая инерция ставки,22,wealthy_htm,consumption,0.1971821647634704
high_rho_i,Высокая инерция ставки,23,wealthy_htm,consumption,0.18760110744240227
high_rho_i,Высокая инерция ставки,24,wealthy_htm,consumption,0.17830983870658265
high_rho_i,Высокая инерция ставки,25,wealthy_htm,consumption,0.1693300610310695
high_rho_i,Высокая инерция ставки,26,wealthy_htm,consumption,0.1606790211359056
high_rho_i,Высокая инерция ставки,27,wealthy_htm,consumption,0.15236914245292782
high_rho_i,Высокая инерция ставки,28,wealthy_htm,consumption,0.14440811574109472
high_rho_i,Высокая инерция ставки,29,wealthy_htm,consumption,0.13679926328401443
high_rho_i,Высокая инерция ставки,30,wealthy_htm,consumption,0.12954204523376117
high_rho_i,Высокая инерция ставки,31,wealthy_htm,consumption,0.12263261916356977
high_rho_i,Высокая инерция ставки,32,wealthy_htm,consumption,0.1160643957429654
high_rho_i,Высокая инерция ставки,33,wealthy_htm,consumption,0.10982855593006631
high_rho_i,Высокая инерция ставки,34,wealthy_htm,consumption,0.10391451028538579
high_rho_i,Высокая инерция ставки,35,wealthy_htm,consumption,0.09831029049798859
high_rho_i,Высокая инерция ставки,36,wealthy_htm,consumption,0.09300286883610435
high_rho_i,Высокая инерция ставки,37,wealthy_htm,consumption,0.08797840387441201
high_rho_i,Высокая инерция ставки,38,wealthy_htm,consumption,0.08322241146490401
high_rho_i,Высокая инерция ставки,39,wealthy_htm,consumption,0.07871985923673068
high_rho_i,Высокая инерция ставки,40,wealthy_htm,consumption,0.07445518097020686
high_rho_i,Высокая инерция ставки,41,wealthy_htm,consumption,0.0704122047982483
high_rho_i,Высокая инерция ставки,42,wealthy_htm,consumption,0.06657398633012741
high_rho_i,Высокая инерция ставки,43,wealthy_htm,consumption,0.0629225352379368
high_rho_i,Высокая инерция ставки,44,wealthy_htm,consumption,0.059438422329233784
high_rho_i,Высокая инерция ставки,45,wealthy_htm,consumption,0.056100254818498715
high_rho_i,Высокая инерция ставки,46,wealthy_htm,consumption,0.052884011844431505
high_rho_i,Высокая инерция ставки,47,wealthy_htm,consumption,0.049762242183152436
high_rho_i,Высокая инерция ставки,48,wealthy_htm,consumption,0.04670314293117153
high_rho_i,Высокая инерция ставки,49,wealthy_htm,consumption,0.043669561981399097
high_rho_i,Высокая инерция ставки,50,wealthy_htm,consumption,0.040617996192848026
high_rho_i,Высокая инерция ставки,51,wealthy_htm,consumption,0.037497683198174925
high_rho_i,Высокая инерция ставки,52,wealthy_htm,consumption,0.034249894022315305
high_rho_i,Высокая инерция ставки,53,wealthy_htm,consumption,0.030807504633677398
high_rho_i,Высокая инерция ставки,54,wealthy_htm,consumption,0.027094843493877894
high_rho_i,Высокая инерция ставки,55,wealthy_htm,consumption,0.023027711470142306
high_rho_i,Высокая инерция ставки,56,wealthy_htm,consumption,0.018513531251412592
high_rho_i,Высокая инерция ставки,57,wealthy_htm,consumption,0.01345228905576167
high_rho_i,Высокая инерция ставки,58,wealthy_htm,consumption,0.007741178300644369
high_rho_i,Высокая инерция ставки,59,wealthy_htm,consumption,0.0012902022942089635
high_rho_i,Высокая инерция ставки,0,high_liquid,consumption,-0.33202975253081163
high_rho_i,Высокая инерция ставки,1,high_liquid,consumption,-0.7486198283346359
high_rho_i,Высокая инерция ставки,2,high_liquid,consumption,-1.1348374039938955
high_rho_i,Высокая инерция ставки,3,high_liquid,consumption,-1.4113676101331178
high_rho_i,Высокая инерция ставки,4,high_liquid,consumption,-1.592790607298372
high_rho_i,Высокая инерция ставки,5,high_liquid,consumption,-1.689630108346228
high_rho_i,Высокая инерция ставки,6,high_liquid,consumption,-1.693431089572118
high_rho_i,Высокая инерция ставки,7,high_liquid,consumption,-1.636471631618479
high_rho_i,Высокая инерция ставки,8,high_liquid,consumption,-1.5440802571200274
high_rho_i,Высокая инерция ставки,9,high_liquid,consumption,-1.4345870872630857
high_rho_i,Высокая инерция ставки,10,high_liquid,consumption,-1.319701715850644
high_rho_i,Высокая инерция ставки,11,high_liquid,consumption,-1.206618196884095
high_rho_i,Высокая инерция ставки,12,high_liquid,consumption,-1.0993677008975136
high_rho_i,Высокая инерция ставки,13,high_liquid,consumption,-0.9999286483091
high_rho_i,Высокая инерция ставки,14,high_liquid,consumption,-0.908987341695178
high_rho_i,Высокая инерция ставки,15,high_liquid,consumption,-0.8264756424362463
high_rho_i,Высокая инерция ставки,16,high_liquid,consumption,-0.7519229989186912
high_rho_i,Высокая инерция ставки,17,high_liquid,consumption,-0.6846736785305751
high_rho_i,Высокая инерция ставки,18,high_liquid,consumption,-0.624014317144192
high_rho_i,Высокая инерция ставки,19,high_liquid,consumption,-0.5692443323575066
high_rho_i,Высокая инерция ставки,20,high_liquid,consumption,-0.5197112773710917
high_rho_i,Высокая инерция ставки,21,high_liquid,consumption,-0.474825524081476
high_rho_i,Высокая инерция ставки,22,high_liquid,consumption,-0.4340633499823954
high_rho_i,Высокая инерция ставки,23,high_liquid,consumption,-0.3969639731817293
high_rho_i,Высокая инерция ставки,24,high_liquid,consumption,-0.36312380620022033
high_rho_i,Высокая инерция ставки,25,high_liquid,consumption,-0.3321897754343775
high_rho_i,Высокая инерция ставки,26,high_liquid,consumption,-0.30385268649912633
high_rho_i,Высокая инерция ставки,27,high_liquid,consumption,-0.27784110506003934
high_rho_i,Высокая инерция ставки,28,high_liquid,consumption,-0.253915933576216
high_rho_i,Высокая инерция ставки,29,high_liquid,consumption,-0.23186570989001823
high_rho_i,Высокая инерция ставки,30,high_liquid,consumption,-0.21150257801862615
high_rho_i,Высокая инерция ставки,31,high_liquid,consumption,-0.19265885078357428
high_rho_i,Высокая инерция ставки,32,high_liquid,consumption,-0.1751840772611437
high_rho_i,Высокая инерция ставки,33,high_liquid,consumption,-0.15894253323815108
high_rho_i,Высокая инерция ставки,34,high_liquid,consumption,-0.14381106328245713
high_rho_i,Высокая инерция ставки,35,high_liquid,consumption,-0.12967721494462475
high_rho_i,Высокая инерция ставки,36,high_liquid,consumption,-0.11643761757390717
high_rho_i,Высокая инерция ставки,37,high_liquid,consumption,-0.10399656948448971
high_rho_i,Высокая инерция ставки,38,high_liquid,consumption,-0.09226480792896652
high_rho_i,Высокая инерция ставки,39,high_liquid,consumption,-0.08115844709255111
high_rho_i,Высокая инерция ставки,40,high_liquid,consumption,-0.07059808057277918
high_rho_i,Высокая инерция ставки,41,high_liquid,consumption,-0.06050805813413067
high_rho_i,Высокая инерция ставки,42,high_liquid,consumption,-0.05081596339690878
high_rho_i,Высокая инерция ставки,43,high_liquid,consumption,-0.0414523428146653
high_rho_i,Высокая инерция ставки,44,high_liquid,consumption,-0.032350771768399844
high_rho_i,Высокая инерция ставки,45,high_liquid,consumption,-0.02344839891348931
high_rho_i,Высокая инерция ставки,46,high_liquid,consumption,-0.014687197086413925
high_rho_i,Высокая инерция ставки,47,high_liquid,consumption,-0.006016284408521475
high_rho_i,Высокая инерция ставки,48,high_liquid,consumption,0.0026041198601752286
high_rho_i,Высокая инерция ставки,49,high_liquid,consumption,0.01119626355009896
high_rho_i,Высокая инерция ставки,50,high_liquid,consumption,0.019754778226155345
high_rho_i,Высокая инерция ставки,51,high_liquid,consumption,0.028231461796102003
high_rho_i,Высокая инерция ставки,52,high_liquid,consumption,0.0365133811720766
high_rho_i,Высокая инерция ставки,53,high_liquid,consumption,0.0443933651867867
high_rho_i,Высокая инерция ставки,54,high_liquid,consumption,0.05153400906041771
high_rho_i,Высокая инерция ставки,55,high_liquid,consumption,0.057430962581579
high_rho_i,Высокая инерция ставки,56,high_liquid,consumption,0.06139014308900863
high_rho_i,Высокая инерция ставки,57,high_liquid,consumption,0.06254862426188239
high_rho_i,Высокая инерция ставки,58,high_liquid,consumption,0.05999252939222809
high_rho_i,Высокая инерция ставки,59,high_liquid,consumption,0.053056689936371124
high_rho_i,Высокая инерция ставки,0,mpc_low,consumption,-0.3719492617831968
high_rho_i,Высокая инерция ставки,1,mpc_low,consumption,-0.4443769609090429
high_rho_i,Высокая инерция ставки,2,mpc_low,consumption,-0.5285450672440227
high_rho_i,Высокая инерция ставки,3,mpc_low,consumption,-0.5815812059054388
high_rho_i,Высокая инерция ставки,4,mpc_low,consumption,-0.6087543955778195
high_rho_i,Высокая инерция ставки,5,mpc_low,consumption,-0.6123160141152467
high_rho_i,Высокая инерция ставки,6,mpc_low,consumption,-0.600627432505947
high_rho_i,Высокая инерция ставки,7,mpc_low,consumption,-0.5794265176030413
high_rho_i,Высокая инерция ставки,8,mpc_low,consumption,-0.552713653617273
high_rho_i,Высокая инерция ставки,9,mpc_low,consumption,-0.5232570847683369
high_rho_i,Высокая инерция ставки,10,mpc_low,consumption,-0.49280421077499315
high_rho_i,Высокая инерция ставки,11,mpc_low,consumption,-0.46251661950733414
high_rho_i,Высокая инерция ставки,12,mpc_low,consumption,-0.43316320304112327
high_rho_i,Высокая инерция ставки,13,mpc_low,consumption,-0.4051566205645996
high_rho_i,Высокая инерция ставки,14,mpc_low,consumption,-0.3786777162989716
high_rho_i,Высокая инерция ставки,15,mpc_low,consumption,-0.3537656211186927
high_rho_i,Высокая инерция ставки,16,mpc_low,consumption,-0.3303798926597871
high_rho_i,Высокая инерция ставки,17,mpc_low,consumption,-0.30844111204915975
high_rho_i,Высокая инерция ставки,18,mpc_low,consumption,-0.28785576424639203
high_rho_i,Высокая инерция ставки,19,mpc_low,consumption,-0.26853024022880845
high_rho_i,Высокая инерция ставки,20,mpc_low,consumption,-0.250377709097577
high_rho_i,Высокая инерция ставки,21,mpc_low,consumption,-0.2333206036501944
high_rho_i,Высокая инерция ставки,22,mpc_low,consumption,-0.21729062765427362
high_rho_i,Высокая инерция ставки,23,mpc_low,consumption,-0.20222754480367852
high_rho_i,Высокая инерция ставки,24,mpc_low,consumption,-0.1880775323582912
high_rho_i,Высокая инерция ставки,25,mpc_low,consumption,-0.17479154778289488
high_rho_i,Высокая инерция ставки,26,mpc_low,consumption,-0.1623239329149034
high_rho_i,Высокая инерция ставки,27,mpc_low,consumption,-0.15063133884820165
high_rho_i,Высокая инерция ставки,28,mpc_low,consumption,-0.13967197185349337
high_rho_i,Высокая инерция ставки,29,mpc_low,consumption,-0.1294051176326859
high_rho_i,Высокая инерция ставки,30,mpc_low,consumption,-0.11979088373763445
high_rho_i,Высокая инерция ставки,31,mpc_low,consumption,-0.11079009791323356
high_rho_i,Высокая инерция ставки,32,mpc_low,consumption,-0.10236430635071828
high_rho_i,Высокая инерция ставки,33,mpc_low,consumption,-0.09447582565458053
high_rho_i,Высокая инерция ставки,34,mpc_low,consumption,-0.08708781289972613
high_rho_i,Высокая инерция ставки,35,mpc_low,consumption,-0.08016432781549823
high_rho_i,Высокая инерция ставки,36,mpc_low,consumption,-0.07367036921395269
high_rho_i,Высокая инерция ставки,37,mpc_low,consumption,-0.0675718740810229
high_rho_i,Высокая инерция ставки,38,mpc_low,consumption,-0.06183567261254953
high_rho_i,Высокая инерция ставки,39,mpc_low,consumption,-0.056429396587300604
high_rho_i,Высокая инерция ставки,40,mpc_low,consumption,-0.051321342743873635
high_rho_i,Высокая инерция ставки,41,mpc_low,consumption,-0.04648029882152304
high_rho_i,Высокая инерция ставки,42,mpc_low,consumption,-0.04187534946392333
high_rho_i,Высокая инерция ставки,43,mpc_low,consumption,-0.03747569492526296
high_rho_i,Высокая инерция ставки,44,mpc_low,consumption,-0.03325054073107092
high_rho_i,Высокая инерция ставки,45,mpc_low,consumption,-0.02916915506425537
high_rho_i,Высокая инерция ставки,46,mpc_low,consumption,-0.025201246966097966
high_rho_i,Высокая инерция ставки,47,mpc_low,consumption,-0.02131789639958183
high_rho_i,Высокая инерция ставки,48,mpc_low,consumption,-0.01749336879162279
high_rho_i,Высокая инерция ставки,49,mpc_low,consumption,-0.013708269123451291
high_rho_i,Высокая инерция ставки,50,mpc_low,consumption,-0.009954621162267597
high_rho_i,Высокая инерция ставки,51,mpc_low,consumption,-0.006243562588527654
high_rho_i,Высокая инерция ставки,52,mpc_low,consumption,-0.002616353556660731
high_rho_i,Высокая инерция ставки,53,mpc_low,consumption,0.0008408435278741764
high_rho_i,Высокая инерция ставки,54,mpc_low,consumption,0.003978719926053598
high_rho_i,Высокая инерция ставки,55,mpc_low,consumption,0.0065651940776761146
high_rho_i,Высокая инерция ставки,56,mpc_low,consumption,0.00827004633831257
high_rho_i,Высокая инерция ставки,57,mpc_low,consumption,0.008665833354360403
high_rho_i,Высокая инерция ставки,58,mpc_low,consumption,0.00726732025774473
high_rho_i,Высокая инерция ставки,59,mpc_low,consumption,0.003645130454365635
high_rho_i,Высокая инерция ставки,0,mpc_mid,consumption,-0.7452309233664246
high_rho_i,Высокая инерция ставки,1,mpc_mid,consumption,-0.21471882692764338
high_rho_i,Высокая инерция ставки,2,mpc_mid,consumption,0.018832170979756563
high_rho_i,Высокая инерция ставки,3,mpc_mid,consumption,0.18293586184338628
high_rho_i,Высокая инерция ставки,4,mpc_mid,consumption,0.29218420129200184
high_rho_i,Высокая инерция ставки,5,mpc_mid,consumption,0.35424780220392965
high_rho_i,Высокая инерция ставки,6,mpc_mid,consumption,0.385327819502885
high_rho_i,Высокая инерция ставки,7,mpc_mid,consumption,0.3953744590648695
high_rho_i,Высокая инерция ставки,8,mpc_mid,consumption,0.39116512871733705
high_rho_i,Высокая инерция ставки,9,mpc_mid,consumption,0.3776193272499655
high_rho_i,Высокая инерция ставки,10,mpc_mid,consumption,0.358156673787457
high_rho_i,Высокая инерция ставки,11,mpc_mid,consumption,0.3353505951420742
high_rho_i,Высокая инерция ставки,12,mpc_mid,consumption,0.3111439955408822
high_rho_i,Высокая инерция ставки,13,mpc_mid,consumption,0.28682935011638117
high_rho_i,Высокая инерция ставки,14,mpc_mid,consumption,0.26322431991902306
high_rho_i,Высокая инерция ставки,15,mpc_mid,consumption,0.2408154577247664
high_rho_i,Высокая инерция ставки,16,mpc_mid,consumption,0.21986580929024685
high_rho_i,Высокая инерция ставки,17,mpc_mid,consumption,0.2004905042401502
high_rho_i,Высокая инерция ставки,18,mpc_mid,consumption,0.18270839081585807
high_rho_i,Высокая инерция ставки,19,mpc_mid,consumption,0.16647728722090313
high_rho_i,Высокая инерция ставки,20,mpc_mid,consumption,0.15171827905514063
high_rho_i,Высокая инерция ставки,21,mpc_mid,consumption,0.13833249667759667
high_rho_i,Высокая инерция ставки,22,mpc_mid,consumption,0.12621250511807247
high_rho_i,Высокая инерция ставки,23,mpc_mid,consumption,0.11524973201093104
high_rho_i,Высокая инерция ставки,24,mpc_mid,consumption,0.10533899323796313
high_rho_i,Высокая инерция ставки,25,mpc_mid,consumption,0.0963809578561805
high_rho_i,Высокая инерция ставки,26,mpc_mid,consumption,0.08828322418688876
high_rho_i,Высокая инерция ставки,27,mpc_mid,consumption,0.08096052469907823
high_rho_i,Высокая инерция ставки,28,mpc_mid,consumption,0.07433443623493342
high_rho_i,Высокая инерция ставки,29,mpc_mid,consumption,0.06833285106634827
high_rho_i,Высокая инерция ставки,30,mpc_mid,consumption,0.0628893678221223
high_rho_i,Высокая инерция ставки,31,mpc_mid,consumption,0.057942690324555936
high_rho_i,Высокая инерция ставки,32,mpc_mid,consumption,0.05343607407392797
high_rho_i,Высокая инерция ставки,33,mpc_mid,consumption,0.04931683002981818
high_rho_i,Высокая инерция ставки,34,mpc_mid,consumption,0.045535878817827335
high_rho_i,Высокая инерция ставки,35,mpc_mid,consumption,0.042047341166069625
high_rho_i,Высокая инерция ставки,36,mpc_mid,consumption,0.03880814910785654
high_rho_i,Высокая инерция ставки,37,mpc_mid,consumption,0.03577766484919264
high_rho_i,Высокая инерция ставки,38,mpc_mid,consumption,0.03291729891697743
high_rho_i,Высокая инерция ставки,39,mpc_mid,consumption,0.030190125938579705
high_rho_i,Высокая инерция ставки,40,mpc_mid,consumption,0.027560505225930957
high_rho_i,Высокая инерция ставки,41,mpc_mid,consumption,0.024993725429021705
high_rho_i,Высокая инерция ставки,42,mpc_mid,consumption,0.02245570899521602
high_rho_i,Высокая инерция ставки,43,mpc_mid,consumption,0.01991283467145992
high_rho_i,Высокая инерция ставки,44,mpc_mid,consumption,0.017331966018309327
high_rho_i,Высокая инерция ставки,45,mpc_mid,consumption,0.014680811150696487
high_rho_i,Высокая инерция ставки,46,mpc_mid,consumption,0.011928781948815977
high_rho_i,Высокая инерция ставки,47,mpc_mid,consumption,0.009048564899244615
high_rho_i,Высокая инерция ставки,48,mpc_mid,consumption,0.006018650546340337
high_rho_i,Высокая инерция ставки,49,mpc_mid,consumption,0.0028270777100849417
high_rho_i,Высокая инерция ставки,50,mpc_mid,consumption,-0.0005233928501995587
high_rho_i,Высокая инерция ставки,51,mpc_mid,consumption,-0.004008589532460422
high_rho_i,Высокая инерция ставки,52,mpc_mid,consumption,-0.007574908632238017
high_rho_i,Высокая инерция ставки,53,mpc_mid,consumption,-0.011130630696092159
high_rho_i,Высокая инерция ставки,54,mpc_mid,consumption,-0.014538063360764783
high_rho_i,Высокая инерция ставки,55,mpc_mid,consumption,-0.017609295854948605
high_rho_i,Высокая инерция ставки,56,mpc_mid,consumption,-0.020110247107851795
high_rho_i,Высокая инерция ставки,57,mpc_mid,consumption,-0.021779922412692596
high_rho_i,Высокая инерция ставки,58,mpc_mid,consumption,-0.022372702374122658
high_rho_i,Высокая инерция ставки,59,mpc_mid,consumption,-0.021725629754975065
high_rho_i,Высокая инерция ставки,0,mpc_high,consumption,-0.6993044901936628
high_rho_i,Высокая инерция ставки,1,mpc_high,consumption,-0.6108748036067704
high_rho_i,Высокая инерция ставки,2,mpc_high,consumption,-0.2359868816093976
high_rho_i,Высокая инерция ставки,3,mpc_high,consumption,0.027423613910756012
high_rho_i,Высокая инерция ставки,4,mpc_high,consumption,0.20288074375482168
high_rho_i,Высокая инерция ставки,5,mpc_high,consumption,0.31219531316150445
high_rho_i,Высокая инерция ставки,6,mpc_high,consumption,0.3743529993235227
high_rho_i,Высокая инерция ставки,7,mpc_high,consumption,0.40519370699845175
high_rho_i,Высокая инерция ставки,8,mpc_high,consumption,0.41634994350451193
high_rho_i,Высокая инерция ставки,9,mpc_high,consumption,0.4157493099759328
high_rho_i,Высокая инерция ставки,10,mpc_high,consumption,0.4085211776294825
high_rho_i,Высокая инерция ставки,11,mpc_high,consumption,0.39780694811202544
high_rho_i,Высокая инерция ставки,12,mpc_high,consumption,0.38543449198501906
high_rho_i,Высокая инерция ставки,13,mpc_high,consumption,0.3724101798714999
high_rho_i,Высокая инерция ставки,14,mpc_high,consumption,0.3592472627187721
high_rho_i,Высокая инерция ставки,15,mpc_high,consumption,0.34617590192661507
high_rho_i,Высокая инерция ставки,16,mpc_high,consumption,0.3332753076682078
high_rho_i,Высокая инерция ставки,17,mpc_high,consumption,0.32055502076050435
high_rho_i,Высокая инерция ставки,18,mpc_high,consumption,0.3080022056812851
high_rho_i,Высокая инерция ставки,19,mpc_high,consumption,0.2956062183111877
high_rho_i,Высокая инерция ставки,20,mpc_high,consumption,0.28336862252314915
high_rho_i,Высокая инерция ставки,21,mpc_high,consumption,0.27130469098993804
high_rho_i,Высокая инерция ставки,22,mpc_high,consumption,0.259440640364801
high_rho_i,Высокая инерция ставки,23,mpc_high,consumption,0.24780934431992208
high_rho_i,Высокая инерция ставки,24,mpc_high,consumption,0.23644609371932526
high_rho_i,Высокая инерция ставки,25,mpc_high,consumption,0.22538514890643985
high_rho_i,Высокая инерция ставки,26,mpc_high,consumption,0.21465731249299774
high_rho_i,Высокая инерция ставки,27,mpc_high,consumption,0.2042884686468385
high_rho_i,Высокая инерция ставки,28,mpc_high,consumption,0.194298909399219
high_rho_i,Высокая инерция ставки,29,mpc_high,consumption,0.1847032371027882
high_rho_i,Высокая инерция ставки,30,mpc_high,consumption,0.1755106492795191
high_rho_i,Высокая инерция ставки,31,mpc_high,consumption,0.16672544928201283
high_rho_i,Высокая инерция ставки,32,mpc_high,consumption,0.15834766720645335
high_rho_i,Высокая инерция ставки,33,mpc_high,consumption,0.15037371218878653
high_rho_i,Высокая инерция ставки,34,mpc_high,consumption,0.14279700676171098
high_rho_i,Высокая инерция ставки,35,mpc_high,consumption,0.13560857568828433
high_rho_i,Высокая инерция ставки,36,mpc_high,consumption,0.12879757679504658
high_rho_i,Высокая инерция ставки,37,mpc_high,consumption,0.1223517707138691
high_rho_i,Высокая инерция ставки,38,mpc_high,consumption,0.11625793127773854
high_rho_i,Высокая инерция ставки,39,mpc_high,consumption,0.11050219940813957
high_rho_i,Высокая инерция ставки,40,mpc_high,consumption,0.10507038036777344
high_rho_i,Высокая инерция ставки,41,mpc_high,consumption,0.09994817706237118
high_rho_i,Высокая инерция ставки,42,mpc_high,consumption,0.095121338935836
high_rho_i,Высокая инерция ставки,43,mpc_high,consumption,0.09057568509852168
high_rho_i,Высокая инерция ставки,44,mpc_high,consumption,0.08629692915442404
high_rho_i,Высокая инерция ставки,45,mpc_high,consumption,0.08227018947852884
high_rho_i,Высокая инерция ставки,46,mpc_high,consumption,0.0784790114396148
high_rho_i,Высокая инерция ставки,47,mpc_high,consumption,0.07490366010191446
high_rho_i,Высокая инерция ставки,48,mpc_high,consumption,0.07151837304154884
high_rho_i,Высокая инерция ставки,49,mpc_high,consumption,0.06828721581068295
high_rho_i,Высокая инерция ставки,50,mpc_high,consumption,0.06515820133713036
high_rho_i,Высокая инерция ставки,51,mpc_high,consumption,0.06205549353897024
high_rho_i,Высокая инерция ставки,52,mpc_high,consumption,0.05886993242384897
high_rho_i,Высокая инерция ставки,53,mpc_high,consumption,0.055448956763192433
high_rho_i,Высокая инерция ставки,54,mpc_high,consumption,0.05158846173949344
high_rho_i,Высокая инерция ставки,55,mpc_high,consumption,0.04703138722915939
high_rho_i,Высокая инерция ставки,56,mpc_high,consumption,0.04148087390670812
high_rho_i,Высокая инерция ставки,57,mpc_high,consumption,0.034639076258178934
high_rho_i,Высокая инерция ставки,58,mpc_high,consumption,0.026284304534747407
high_rho_i,Высокая инерция ставки,59,mpc_high,consumption,0.01639481501692642
low_phi_y,Слабая реакция на выпуск,0,liquid_q1,consumption,-0.3299775125824806
low_phi_y,Слабая реакция на выпуск,1,liquid_q1,consumption,-0.23436705086312032
low_phi_y,Слабая реакция на выпуск,2,liquid_q1,consumption,-0.07469385135073288
low_phi_y,Слабая реакция на выпуск,3,liquid_q1,consumption,0.01963490944945197
low_phi_y,Слабая реакция на выпуск,4,liquid_q1,consumption,0.0737431043066635
low_phi_y,Слабая реакция на выпуск,5,liquid_q1,consumption,0.10319138273589873
low_phi_y,Слабая реакция на выпуск,6,liquid_q1,consumption,0.11759813338406518
low_phi_y,Слабая реакция на выпуск,7,liquid_q1,consumption,0.12294917199028865
low_phi_y,Слабая реакция на выпуск,8,liquid_q1,consumption,0.12299014144471197
low_phi_y,Слабая реакция на выпуск,9,liquid_q1,consumption,0.12006317231371141
low_phi_y,Слабая реакция на выпуск,10,liquid_q1,consumption,0.11561101799409457
low_phi_y,Слабая реакция на выпуск,11,liquid_q1,consumption,0.1104901041327748
low_phi_y,Слабая реакция на выпуск,12,liquid_q1,consumption,0.10517795772602338
low_phi_y,Слабая реакция на выпуск,13,liquid_q1,consumption,0.09991677853270424
low_phi_y,Слабая реакция на выпуск,14,liquid_q1,consumption,0.09481223485471565
low_phi_y,Слабая реакция на выпуск,15,liquid_q1,consumption,0.0898983563287128
low_phi_y,Слабая реакция на выпуск,16,liquid_q1,consumption,0.08517709233985157
low_phi_y,Слабая реакция на выпуск,17,liquid_q1,consumption,0.08064007006950703
low_phi_y,Слабая реакция на выпуск,18,liquid_q1,consumption,0.07627884892887986
low_phi_y,Слабая реакция на выпуск,19,liquid_q1,consumption,0.0720884610542602
low_phi_y,Слабая реакция на выпуск,20,liquid_q1,consumption,0.06806753429628125
low_phi_y,Слабая реакция на выпуск,21,liquid_q1,consumption,0.06421704293147251
low_phi_y,Слабая реакция на выпуск,22,liquid_q1,consumption,0.06053881065691902
low_phi_y,Слабая реакция на выпуск,23,liquid_q1,consumption,0.05703428505249801
low_phi_y,Слабая реакция на выпуск,24,liquid_q1,consumption,0.05370374674771299
low_phi_y,Слабая реакция на выпуск,25,liquid_q1,consumption,0.0505459339329254
low_phi_y,Слабая реакция на выпуск,26,liquid_q1,consumption,0.047557988008324344
low_phi_y,Слабая реакция на выпуск,27,liquid_q1,consumption,0.04473561128926894
low_phi_y,Слабая реакция на выпуск,28,liquid_q1,consumption,0.042073341251455405
low_phi_y,Слабая реакция на выпуск,29,liquid_q1,consumption,0.03956486955496246
low_phi_y,Слабая реакция на выпуск,30,liquid_q1,consumption,0.03720335820335676
low_phi_y,Слабая реакция на выпуск,31,liquid_q1,consumption,0.03498172549259586
low_phi_y,Слабая реакция на выпуск,32,liquid_q1,consumption,0.03289288934584721
low_phi_y,Слабая реакция на выпуск,33,liquid_q1,consumption,0.03092996560486214
low_phi_y,Слабая реакция на выпуск,34,liquid_q1,consumption,0.029086424351377843
low_phi_y,Слабая реакция на выпуск,35,liquid_q1,consumption,0.027356209523707736
low_phi_y,Слабая реакция на выпуск,36,liquid_q1,consumption,0.025733826503412167
low_phi_y,Слабая реакция на выпуск,37,liquid_q1,consumption,0.024214399810883098
low_phi_y,Слабая реакция на выпуск,38,liquid_q1,consumption,0.022793698726097298
