scenario,scenario_label,period,group,variable,value
high_phi_pi,Сильная реакция на инфляцию,4,low_liquid,labor_income,0.24584053689020602
high_phi_pi,Сильная реакция на инфляцию,5,low_liquid,labor_income,0.2717528564168401
high_phi_pi,Сильная реакция на инфляцию,6,low_liquid,labor_income,0.2684637952460108
high_phi_pi,Сильная реакция на инфляцию,7,low_liquid,labor_income,0.25345582521172344
high_phi_pi,Сильная реакция на инфляцию,8,low_liquid,labor_income,0.23451640542398616
high_phi_pi,Сильная реакция на инфляцию,9,low_liquid,labor_income,0.2150919715181136
high_phi_pi,Сильная реакция на инфляцию,10,low_liquid,labor_income,0.19663947397793247
high_phi_pi,Сильная реакция на инфляцию,11,low_liquid,labor_income,0.17969490524124213
high_phi_pi,Сильная реакция на инфляцию,12,low_liquid,labor_income,0.16437217662285372
high_phi_pi,Сильная реакция на инфляцию,13,low_liquid,labor_income,0.1506003013480846
high_phi_pi,Сильная реакция на инфляцию,14,low_liquid,labor_income,0.13823690113622905
high_phi_pi,Сильная реакция на инфляцию,15,low_liquid,labor_income,0.12712193973727448
high_phi_pi,Сильная реакция на инфляцию,16,low_liquid,labor_income,0.11710206788370116
high_phi_pi,Сильная реакция на инфляцию,17,low_liquid,labor_income,0.10804038477033383
high_phi_pi,Сильная реакция на инфляцию,18,low_liquid,labor_income,0.09981901726140971
high_phi_pi,Сильная реакция на инфляцию,19,low_liquid,labor_income,0.09233831066807179
high_phi_pi,Сильная реакция на инфляцию,20,low_liquid,labor_income,0.08551460548013329
high_phi_pi,Сильная реакция на инфляцию,21,low_liquid,labor_income,0.07927762031099624
high_phi_pi,Сильная реакция на инфляцию,22,low_liquid,labor_income,0.0735679430171849
high_phi_pi,Сильная реакция на инфляцию,23,low_liquid,labor_income,0.06833484644562424
high_phi_pi,Сильная реакция на инфляцию,24,low_liquid,labor_income,0.06353449212215902
high_phi_pi,Сильная реакция на инфляцию,25,low_liquid,labor_income,0.059128506671850906
high_phi_pi,Сильная реакция на инфляцию,26,low_liquid,labor_income,0.055082882451745356
high_phi_pi,Сильная реакция на инфляцию,27,low_liquid,labor_income,0.05136714415117713
high_phi_pi,Сильная реакция на инфляцию,28,low_liquid,labor_income,0.04795372585352042
high_phi_pi,Сильная реакция на инфляцию,29,low_liquid,labor_income,0.04481751152933764
high_phi_pi,Сильная реакция на инфляцию,30,low_liquid,labor_income,0.04193550117738876
high_phi_pi,Сильная реакция на инфляцию,31,low_liquid,labor_income,0.03928657445509463
high_phi_pi,Сильная реакция на инфляцию,32,low_liquid,labor_income,0.03685133031725378
high_phi_pi,Сильная реакция на инфляцию,33,low_liquid,labor_income,0.0346119874440513
high_phi_pi,Сильная реакция на инфляцию,34,low_liquid,labor_income,0.032552332408706385
high_phi_pi,Сильная реакция на инфляцию,35,low_liquid,labor_income,0.03065770394948664
high_phi_pi,Сильная реакция на инфляцию,36,low_liquid,labor_income,0.028914998894815226
high_phi_pi,Сильная реакция на инфляцию,37,low_liquid,labor_income,0.027312680761798037
high_phi_pi,Сильная реакция на инфляцию,38,low_liquid,labor_income,0.025840764225887786
high_phi_pi,Сильная реакция на инфляцию,39,low_liquid,labor_income,0.024490738224892283
high_phi_pi,Сильная реакция на инфляцию,40,low_liquid,labor_income,0.023255378587716258
high_phi_pi,Сильная реакция на инфляцию,41,low_liquid,labor_income,0.022128388940582316
high_phi_pi,Сильная реакция на инфляцию,42,low_liquid,labor_income,0.021103798653896513
high_phi_pi,Сильная реакция на инфляцию,43,low_liquid,labor_income,0.02017504298345889
high_phi_pi,Сильная реакция на инфляцию,44,low_liquid,labor_income,0.019333658421808966
high_phi_pi,Сильная реакция на инфляцию,45,low_liquid,labor_income,0.018567551658249977
high_phi_pi,Сильная реакция на инфляцию,46,low_liquid,labor_income,0.017858852623842646
high_phi_pi,Сильная реакция на инфляцию,47,low_liquid,labor_income,0.017181447986934106
high_phi_pi,Сильная реакция на инфляцию,48,low_liquid,labor_income,0.01649842025922036
high_phi_pi,Сильная реакция на инфляцию,49,low_liquid,labor_income,0.015759795969490516
high_phi_pi,Сильная реакция на инфляцию,50,low_liquid,labor_income,0.014901235834441496
high_phi_pi,Сильная реакция на инфляцию,51,low_liquid,labor_income,0.013844578226485948
high_phi_pi,Сильная реакция на инфляцию,52,low_liquid,labor_income,0.01250145932328988
high_phi_pi,Сильная реакция на инфляцию,53,low_liquid,labor_income,0.010781550606214291
high_phi_pi,Сильная реакция на инфляцию,54,low_liquid,labor_income,0.008607224338274311
high_phi_pi,Сильная реакция на инфляцию,55,low_liquid,labor_income,0.00593659856976887
high_phi_pi,Сильная реакция на инфляцию,56,low_liquid,labor_income,0.0027968077475955927
high_phi_pi,Сильная реакция на инфляцию,57,low_liquid,labor_income,-0.0006711726382878201
high_phi_pi,Сильная реакция на инфляцию,58,low_liquid,labor_income,-0.004156006445486941
high_phi_pi,Сильная реакция на инфляцию,59,low_liquid,labor_income,-0.007109309746144933
high_phi_pi,Сильная реакция на инфляцию,0,low_liquid,financial_income,-9.516235971322784
high_phi_pi,Сильная реакция на инфляцию,1,low_liquid,financial_income,7.31649385741179
high_phi_pi,Сильная реакция на инфляцию,2,low_liquid,financial_income,3.8238240387892337
high_phi_pi,Сильная реакция на инфляцию,3,low_liquid,financial_income,1.9784539912967738
high_phi_pi,Сильная реакция на инфляцию,4,low_liquid,financial_income,1.004381101019549
high_phi_pi,Сильная реакция на инфляцию,5,low_liquid,financial_income,0.49432042123411984
high_phi_pi,Сильная реакция на инфляцию,6,low_liquid,financial_income,0.22982364473569125
high_phi_pi,Сильная реакция на инфляцию,7,low_liquid,financial_income,0.09496018089611458
high_phi_pi,Сильная реакция на инфляцию,8,low_liquid,financial_income,0.02813905550794226
high_phi_pi,Сильная реакция на инфляцию,9,low_liquid,financial_income,-0.003320894348140105
high_phi_pi,Сильная реакция на инфляцию,10,low_liquid,financial_income,-0.016718399131086286
high_phi_pi,Сильная реакция на инфляцию,11,low_liquid,financial_income,-0.02116187895132459
high_phi_pi,Сильная реакция на инфляцию,12,low_liquid,financial_income,-0.021399399570770562
high_phi_pi,Сильная реакция на инфляцию,13,low_liquid,financial_income,-0.01986262529108961
high_phi_pi,Сильная реакция на инфляцию,14,low_liquid,financial_income,-0.017759341179912125
high_phi_pi,Сильная реакция на инфляцию,15,low_liquid,financial_income,-0.015657410320756182
high_phi_pi,Сильная реакция на инфляцию,16,low_liquid,financial_income,-0.013796132162384095
high_phi_pi,Сильная реакция на инфляцию,17,low_liquid,financial_income,-0.012251282298040917
high_phi_pi,Сильная реакция на инфляцию,18,low_liquid,financial_income,-0.011021657505257165
high_phi_pi,Сильная реакция на инфляцию,19,low_liquid,financial_income,-0.010073635507193241
high_phi_pi,Сильная реакция на инфляцию,20,low_liquid,financial_income,-0.009363414130065917
high_phi_pi,Сильная реакция на инфляцию,21,low_liquid,financial_income,-0.00884751227916083
high_phi_pi,Сильная реакция на инфляцию,22,low_liquid,financial_income,-0.008487211245319865
high_phi_pi,Сильная реакция на инфляцию,23,low_liquid,financial_income,-0.008249967605626435
high_phi_pi,Сильная реакция на инфляцию,24,low_liquid,financial_income,-0.008109400917210704
high_phi_pi,Сильная реакция на инфляцию,25,low_liquid,financial_income,-0.008044687881648
high_phi_pi,Сильная реакция на инфляцию,26,low_liquid,financial_income,-0.008039779940027754
high_phi_pi,Сильная реакция на инфляцию,27,low_liquid,financial_income,-0.008082636286600187
high_phi_pi,Сильная реакция на инфляцию,28,low_liquid,financial_income,-0.008164541767988885
high_phi_pi,Сильная реакция на инфляцию,29,low_liquid,financial_income,-0.008279511628321126
high_phi_pi,Сильная реакция на инфляцию,30,low_liquid,financial_income,-0.008423744787586755
high_phi_pi,Сильная реакция на инфляцию,31,low_liquid,financial_income,-0.00859506404566617
high_phi_pi,Сильная реакция на инфляцию,32,low_liquid,financial_income,-0.00879226489515271
high_phi_pi,Сильная реакция на инфляцию,33,low_liquid,financial_income,-0.009014288324110699
high_phi_pi,Сильная реакция на инфляцию,34,low_liquid,financial_income,-0.00925913263505269
high_phi_pi,Сильная реакция на инфляцию,35,low_liquid,financial_income,-0.009522435128584696
high_phi_pi,Сильная реакция на инфляцию,36,low_liquid,financial_income,-0.009795687031541087
high_phi_pi,Сильная реакция на инфляцию,37,low_liquid,financial_income,-0.010064106453143817
high_phi_pi,Сильная реакция на инфляцию,38,low_liquid,financial_income,-0.010304289048701806
high_phi_pi,Сильная реакция на инфляцию,39,low_liquid,financial_income,-0.010481892986107041
high_phi_pi,Сильная реакция на инфляцию,40,low_liquid,financial_income,-0.010549797754308952
high_phi_pi,Сильная реакция на инфляцию,41,low_liquid,financial_income,-0.010447402237403565
high_phi_pi,Сильная реакция на инфляцию,42,low_liquid,financial_income,-0.010101984133083611
high_phi_pi,Сильная реакция на инфляцию,43,low_liquid,financial_income,-0.00943330296467909
high_phi_pi,Сильная реакция на инфляцию,44,low_liquid,financial_income,-0.008362843912381028
high_phi_pi,Сильная реакция на инфляцию,45,low_liquid,financial_income,-0.006829194953220185
high_phi_pi,Сильная реакция на инфляцию,46,low_liquid,financial_income,-0.004810922044025945
high_phi_pi,Сильная реакция на инфляцию,47,low_liquid,financial_income,-0.0023578179466724114
high_phi_pi,Сильная реакция на инфляцию,48,low_liquid,financial_income,0.0003696143097706558
high_phi_pi,Сильная реакция на инфляцию,49,low_liquid,financial_income,0.0030543080292591996
high_phi_pi,Сильная реакция на инфляцию,50,low_liquid,financial_income,0.005174897793150495
high_phi_pi,Сильная реакция на инфляцию,51,low_liquid,financial_income,0.0059642680081368644
high_phi_pi,Сильная реакция на инфляцию,52,low_liquid,financial_income,0.0043873680544606105
high_phi_pi,Сильная реакция на инфляцию,53,low_liquid,financial_income,-0.0008428134961241613
high_phi_pi,Сильная реакция на инфляцию,54,low_liquid,financial_income,-0.011185479431145772
high_phi_pi,Сильная реакция на инфляцию,55,low_liquid,financial_income,-0.028095826290392565
high_phi_pi,Сильная реакция на инфляцию,56,low_liquid,financial_income,-0.05271357600322014
high_phi_pi,Сильная реакция на инфляцию,57,low_liquid,financial_income,-0.085373649966933
high_phi_pi,Сильная реакция на инфляцию,58,low_liquid,financial_income,-0.12489762470322968
high_phi_pi,Сильная реакция на инфляцию,59,low_liquid,financial_income,-0.1676348527785936
high_phi_pi,Сильная реакция на инфляцию,0,low_liquid,disposable_income,-4.547527844352297
high_phi_pi,Сильная реакция на инфляцию,1,low_liquid,disposable_income,2.7560701987532235
high_phi_pi,Сильная реакция на инфляцию,2,low_liquid,disposable_income,1.5967728296577222
high_phi_pi,Сильная реакция на инфляцию,3,low_liquid,disposable_income,0.9420550947566942
high_phi_pi,Сильная реакция на инфляцию,4,low_liquid,disposable_income,0.573242814047055
high_phi_pi,Сильная реакция на инфляцию,5,low_liquid,disposable_income,0.3678177618264531
high_phi_pi,Сильная реакция на инфляцию,6,low_liquid,disposable_income,0.2517858826003357
high_phi_pi,Сильная реакция на инфляцию,7,low_liquid,disposable_income,0.18504572650074141
high_phi_pi,Сильная реакция на инфляцию,8,low_liquid,disposable_income,0.14543954188978597
high_phi_pi,Сильная реакция на инфляцию,9,low_liquid,disposable_income,0.12082032274079667
high_phi_pi,Сильная реакция на инфляцию,10,low_liquid,disposable_income,0.10454966783103309
high_phi_pi,Сильная реакция на инфляцию,11,low_liquid,disposable_income,0.0930008355542387
high_phi_pi,Сильная реакция на инфляцию,12,low_liquid,disposable_income,0.08418920427697589
high_phi_pi,Сильная реакция на инфляцию,13,low_liquid,disposable_income,0.07702486848175462
high_phi_pi,Сильная реакция на инфляцию,14,low_liquid,disposable_income,0.0709055976075549
high_phi_pi,Сильная реакция на инфляцию,15,low_liquid,disposable_income,0.06549532864939722
high_phi_pi,Сильная реакция на инфляцию,16,low_liquid,disposable_income,0.06060361440941418
high_phi_pi,Сильная реакция на инфляцию,17,low_liquid,disposable_income,0.056119937026864304
high_phi_pi,Сильная реакция на инфляцию,18,low_liquid,disposable_income,0.05197781926054353
high_phi_pi,Сильная реакция на инфляцию,19,low_liquid,disposable_income,0.04813513160101105
high_phi_pi,Сильная реакция на инфляцию,20,low_liquid,disposable_income,0.044563229717949994
high_phi_pi,Сильная реакция на инфляцию,21,low_liquid,disposable_income,0.04124093453681385
high_phi_pi,Сильная реакция на инфляцию,22,low_liquid,disposable_income,0.03815118928190548
high_phi_pi,Сильная реакция на инфляцию,23,low_liquid,disposable_income,0.0352792081558072
high_phi_pi,Сильная реакция на инфляцию,24,low_liquid,disposable_income,0.032611460665853055
high_phi_pi,Сильная реакция на инфляцию,25,low_liquid,disposable_income,0.030135123983156785
high_phi_pi,Сильная реакция на инфляцию,26,low_liquid,disposable_income,0.02783779578852829
high_phi_pi,Сильная реакция на инфляцию,27,low_liquid,disposable_income,0.025707351633486676
high_phi_pi,Сильная реакция на инфляцию,28,low_liquid,disposable_income,0.023731885284626733
high_phi_pi,Сильная реакция на инфляцию,29,low_liquid,disposable_income,0.021899704474379684
high_phi_pi,Сильная реакция на инфляцию,30,low_liquid,disposable_income,0.02019937711951801
high_phi_pi,Сильная реакция на инфляцию,31,low_liquid,disposable_income,0.018619838593526207
high_phi_pi,Сильная реакция на инфляцию,32,low_liquid,disposable_income,0.017150581646932884
high_phi_pi,Сильная реакция на инфляцию,33,low_liquid,disposable_income,0.015781956848702188
high_phi_pi,Сильная реакция на инфляцию,34,low_liquid,disposable_income,0.01450561280802252
high_phi_pi,Сильная реакция на инфляцию,35,low_liquid,disposable_income,0.013315099410272932
high_phi_pi,Сильная реакция на инфляцию,36,low_liquid,disposable_income,0.012206641659982202
high_phi_pi,Сильная реакция на инфляцию,37,low_liquid,disposable_income,0.011180062645295544
high_phi_pi,Сильная реакция на инфляцию,38,low_liquid,disposable_income,0.010239788734691394
high_phi_pi,Сильная реакция на инфляцию,39,low_liquid,disposable_income,0.009395805088665903
high_phi_pi,Сильная реакция на инфляцию,40,low_liquid,disposable_income,0.008664343859383875
high_phi_pi,Сильная реакция на инфляцию,41,low_liquid,disposable_income,0.008067983055646363
high_phi_pi,Сильная реакция на инфляцию,42,low_liquid,disposable_income,0.0076347175947362195
high_phi_pi,Сильная реакция на инфляцию,43,low_liquid,disposable_income,0.007395449716234117
high_phi_pi,Сильная реакция на инфляцию,44,low_liquid,disposable_income,0.007379257612800193
high_phi_pi,Сильная реакция на инфляцию,45,low_liquid,disposable_income,0.0076057744426639255
high_phi_pi,Сильная реакция на инфляцию,46,low_liquid,disposable_income,0.008074094629506513
high_phi_pi,Сильная реакция на инфляцию,47,low_liquid,disposable_income,0.00874788429480581
high_phi_pi,Сильная реакция на инфляцию,48,low_liquid,disposable_income,0.009536883796457977
high_phi_pi,Сильная реакция на инфляцию,49,low_liquid,disposable_income,0.010275836533777174
high_phi_pi,Сильная реакция на инфляцию,50,low_liquid,disposable_income,0.010703141001146638
high_phi_pi,Сильная реакция на инфляцию,51,low_liquid,disposable_income,0.010443268353030135
high_phi_pi,Сильная реакция на инфляцию,52,low_liquid,disposable_income,0.008999244564955806
high_phi_pi,Сильная реакция на инфляцию,53,low_liquid,disposable_income,0.005764227265092006
high_phi_pi,Сильная реакция на инфляцию,54,low_liquid,disposable_income,6.427147371816258e-05
high_phi_pi,Сильная реакция на инфляцию,55,low_liquid,disposable_income,-0.008752521463224102
high_phi_pi,Сильная реакция на инфляцию,56,low_liquid,disposable_income,-0.02116265718456122
high_phi_pi,Сильная реакция на инфляцию,57,low_liquid,disposable_income,-0.03723056744145897
high_phi_pi,Сильная реакция на инфляцию,58,low_liquid,disposable_income,-0.05627066271383004
high_phi_pi,Сильная реакция на инфляцию,59,low_liquid,disposable_income,-0.07639555601431654
high_phi_pi,Сильная реакция на инфляцию,0,wealthy_htm,labor_income,-0.7743385812941884
high_phi_pi,Сильная реакция на инфляцию,1,wealthy_htm,labor_income,-0.7923171616882595
high_phi_pi,Сильная реакция на инфляцию,2,wealthy_htm,labor_income,-0.18266874342032205
high_phi_pi,Сильная реакция на инфляцию,3,wealthy_htm,labor_income,0.05136701342333685
high_phi_pi,Сильная реакция на инфляцию,4,wealthy_htm,labor_income,0.12561206828212665
high_phi_pi,Сильная реакция на инфляцию,5,wealthy_htm,labor_income,0.14447368200077462
high_phi_pi,Сильная реакция на инфляцию,6,wealthy_htm,labor_income,0.14302392985463494
high_phi_pi,Сильная реакция на инфляцию,7,wealthy_htm,labor_income,0.13514299990946796
high_phi_pi,Сильная реакция на инфляцию,8,wealthy_htm,labor_income,0.12604896956694883
high_phi_pi,Сильная реакция на инфляцию,9,wealthy_htm,labor_income,0.11754102626178345
high_phi_pi,Сильная реакция на инфляцию,10,wealthy_htm,labor_income,0.11008697615987882
high_phi_pi,Сильная реакция на инфляцию,11,wealthy_htm,labor_income,0.10366427383223185
high_phi_pi,Сильная реакция на инфляцию,12,wealthy_htm,labor_income,0.09809767211596732
high_phi_pi,Сильная реакция на инфляцию,13,wealthy_htm,labor_income,0.09319052454990998
high_phi_pi,Сильная реакция на инфляцию,14,wealthy_htm,labor_income,0.08877127539341233
high_phi_pi,Сильная реакция на инфляцию,15,wealthy_htm,labor_income,0.0847056427147456
high_phi_pi,Сильная реакция на инфляцию,16,wealthy_htm,labor_income,0.08089554136461219
high_phi_pi,Сильная реакция на инфляцию,17,wealthy_htm,labor_income,0.0772734531795801
high_phi_pi,Сильная реакция на инфляцию,18,wealthy_htm,labor_income,0.07379579996542596
high_phi_pi,Сильная реакция на инфляцию,19,wealthy_htm,labor_income,0.07043673535884032
high_phi_pi,Сильная реакция на инфляцию,20,wealthy_htm,labor_income,0.06718287231341806
high_phi_pi,Сильная реакция на инфляцию,21,wealthy_htm,labor_income,0.06402907130635067
high_phi_pi,Сильная реакция на инфляцию,22,wealthy_htm,labor_income,0.06097523584358023
high_phi_pi,Сильная реакция на инфляцию,23,wealthy_htm,labor_income,0.058023981976143106
high_phi_pi,Сильная реакция на инфляцию,24,wealthy_htm,labor_income,0.05517902173047804
high_phi_pi,Сильная реакция на инфляцию,25,wealthy_htm,labor_income,0.05244410141213043
high_phi_pi,Сильная реакция на инфляцию,26,wealthy_htm,labor_income,0.04982235385004923
high_phi_pi,Сильная реакция на инфляцию,27,wealthy_htm,labor_income,0.04731594793156215
high_phi_pi,Сильная реакция на инфляцию,28,wealthy_htm,labor_income,0.044925944291706744
high_phi_pi,Сильная реакция на инфляцию,29,wealthy_htm,labor_income,0.04265228982565229
high_phi_pi,Сильная реакция на инфляцию,30,wealthy_htm,labor_income,0.040493903282692374
high_phi_pi,Сильная реакция на инфляцию,31,wealthy_htm,labor_income,0.03844882078981498
high_phi_pi,Сильная реакция на инфляцию,32,wealthy_htm,labor_income,0.036514381623083396
high_phi_pi,Сильная реакция на инфляцию,33,wealthy_htm,labor_income,0.034687444112097336
high_phi_pi,Сильная реакция на инфляцию,34,wealthy_htm,labor_income,0.03296462614957191
high_phi_pi,Сильная реакция на инфляцию,35,wealthy_htm,labor_income,0.03134256785302274
high_phi_pi,Сильная реакция на инфляцию,36,wealthy_htm,labor_income,0.02981821216639851
high_phi_pi,Сильная реакция на инфляцию,37,wealthy_htm,labor_income,0.02838909484620655
high_phi_pi,Сильная реакция на инфляцию,38,wealthy_htm,labor_income,0.027053626496052172
high_phi_pi,Сильная реакция на инфляцию,39,wealthy_htm,labor_income,0.025811336231539847
high_phi_pi,Сильная реакция на инфляцию,40,wealthy_htm,labor_income,0.02466302970453022
high_phi_pi,Сильная реакция на инфляцию,41,wealthy_htm,labor_income,0.023610794078807496
high_phi_pi,Сильная реакция на инфляцию,42,wealthy_htm,labor_income,0.02265776089388011
high_phi_pi,Сильная реакция на инфляцию,43,wealthy_htm,labor_income,0.021807518384923178
high_phi_pi,Сильная реакция на инфляцию,44,wealthy_htm,labor_income,0.021063052908610592
high_phi_pi,Сильная реакция на инфляцию,45,wealthy_htm,labor_income,0.020425101589630918
high_phi_pi,Сильная реакция на инфляцию,46,wealthy_htm,labor_income,0.019889826352155603
high_phi_pi,Сильная реакция на инфляцию,47,wealthy_htm,labor_income,0.019445784013131105
high_phi_pi,Сильная реакция на инфляцию,48,wealthy_htm,labor_income,0.01907028293996129
high_phi_pi,Сильная реакция на инфляцию,49,wealthy_htm,labor_income,0.01872539878637576
high_phi_pi,Сильная реакция на инфляцию,50,wealthy_htm,labor_income,0.018354182740619694
high_phi_pi,Сильная реакция на инфляцию,51,wealthy_htm,labor_income,0.017877947092818255
high_phi_pi,Сильная реакция на инфляцию,52,wealthy_htm,labor_income,0.017195956254681587
high_phi_pi,Сильная реакция на инфляцию,53,wealthy_htm,labor_income,0.016189377364328714
high_phi_pi,Сильная реакция на инфляцию,54,wealthy_htm,labor_income,0.01473192280369566
high_phi_pi,Сильная реакция на инфляцию,55,wealthy_htm,labor_income,0.012710191602152176
high_phi_pi,Сильная реакция на инфляцию,56,wealthy_htm,labor_income,0.010057202496828186
high_phi_pi,Сильная реакция на инфляцию,57,wealthy_htm,labor_income,0.006802874663839561
high_phi_pi,Сильная реакция на инфляцию,58,wealthy_htm,labor_income,0.0031449891790838037
high_phi_pi,Сильная реакция на инфляцию,59,wealthy_htm,labor_income,-0.000456168416724111
high_phi_pi,Сильная реакция на инфляцию,0,wealthy_htm,financial_income,-9.517666568063708
high_phi_pi,Сильная реакция на инфляцию,1,wealthy_htm,financial_income,7.280980107136296
high_phi_pi,Сильная реакция на инфляцию,2,wealthy_htm,financial_income,3.801540914398233
high_phi_pi,Сильная реакция на инфляцию,3,wealthy_htm,financial_income,1.9624847947688806
high_phi_pi,Сильная реакция на инфляцию,4,wealthy_htm,financial_income,0.9910438255193437
high_phi_pi,Сильная реакция на инфляцию,5,wealthy_htm,financial_income,0.4824688434179963
high_phi_pi,Сильная реакция на инфляцию,6,wealthy_htm,financial_income,0.2192605830270839
high_phi_pi,Сильная реакция на инфляцию,7,wealthy_htm,financial_income,0.0856328016520246
high_phi_pi,Сильная реакция на инфляцию,8,wealthy_htm,financial_income,0.020019768945150423
high_phi_pi,Сильная реакция на инфляцию,9,wealthy_htm,financial_income,-0.010274153617260657
high_phi_pi,Сильная реакция на инфляцию,10,wealthy_htm,financial_income,-0.022569594984986268
high_phi_pi,Сильная реакция на инфляцию,11,wealthy_htm,financial_income,-0.025992543545987512
high_phi_pi,Сильная реакция на инфляцию,12,wealthy_htm,financial_income,-0.025301449686672386
high_phi_pi,Сильная реакция на инфляцию,13,wealthy_htm,financial_income,-0.022931822002936933
high_phi_pi,Сильная реакция на инфляцию,14,wealthy_htm,financial_income,-0.020090421191945866
high_phi_pi,Сильная реакция на инфляцию,15,wealthy_htm,financial_income,-0.017340886725577938
high_phi_pi,Сильная реакция на инфляцию,16,wealthy_htm,financial_income,-0.01491642157497174
high_phi_pi,Сильная реакция на инфляцию,17,wealthy_htm,financial_income,-0.012885774807510353
high_phi_pi,Сильная реакция на инфляцию,18,wealthy_htm,financial_income,-0.011240411627209157
high_phi_pi,Сильная реакция на инфляцию,19,wealthy_htm,financial_income,-0.009939465667195495
high_phi_pi,Сильная реакция на инфляцию,20,wealthy_htm,financial_income,-0.00893221145340886
high_phi_pi,Сильная реакция на инфляцию,21,wealthy_htm,financial_income,-0.008168693695524799
high_phi_pi,Сильная реакция на инфляцию,22,wealthy_htm,financial_income,-0.0076042293784149275
high_phi_pi,Сильная реакция на инфляцию,23,wealthy_htm,financial_income,-0.007200838955818378
high_phi_pi,Сильная реакция на инфляцию,24,wealthy_htm,financial_income,-0.006927226351571549
high_phi_pi,Сильная реакция на инфляцию,25,wealthy_htm,financial_income,-0.006758150255705151
high_phi_pi,Сильная реакция на инфляцию,26,wealthy_htm,financial_income,-0.006673610703732501
high_phi_pi,Сильная реакция на инфляцию,27,wealthy_htm,financial_income,-0.006658047428924139
high_phi_pi,Сильная реакция на инфляцию,28,wealthy_htm,financial_income,-0.006699622250109504
high_phi_pi,Сильная реакция на инфляцию,29,wealthy_htm,financial_income,-0.006789589091937905
high_phi_pi,Сильная реакция на инфляцию,30,wealthy_htm,financial_income,-0.006921714160303951
high_phi_pi,Сильная реакция на инфляцию,31,wealthy_htm,financial_income,-0.007091684933230676
high_phi_pi,Сильная реакция на инфляцию,32,wealthy_htm,financial_income,-0.007296429488748346
high_phi_pi,Сильная реакция на инфляцию,33,wealthy_htm,financial_income,-0.00753326104505893
high_phi_pi,Сильная реакция на инфляцию,34,wealthy_htm,financial_income,-0.007798761928217646
high_phi_pi,Сильная реакция на инфляцию,35,wealthy_htm,financial_income,-0.008087336735054499
high_phi_pi,Сильная реакция на инфляцию,36,wealthy_htm,financial_income,-0.008389396759616773
high_phi_pi,Сильная реакция на инфляцию,37,wealthy_htm,financial_income,-0.00868919900801975
high_phi_pi,Сильная реакция на инфляцию,38,wealthy_htm,financial_income,-0.008962458018199818
high_phi_pi,Сильная реакция на инфляцию,39,wealthy_htm,financial_income,-0.009173985849311748
high_phi_pi,Сильная реакция на инфляцию,40,wealthy_htm,financial_income,-0.00927579913546875
high_phi_pi,Сильная реакция на инфляцию,41,wealthy_htm,financial_income,-0.00920635906018035
high_phi_pi,Сильная реакция на инфляцию,42,wealthy_htm,financial_income,-0.008891868463089616
high_phi_pi,Сильная реакция на инфляцию,43,wealthy_htm,financial_income,-0.008250812913080826
high_phi_pi,Сильная реакция на инфляцию,44,wealthy_htm,financial_income,-0.007203150811040295
high_phi_pi,Сильная реакция на инфляцию,45,wealthy_htm,financial_income,-0.0056856568624020516
high_phi_pi,Сильная реакция на инфляцию,46,wealthy_htm,financial_income,-0.003674800050269508
high_phi_pi,Сильная реакция на инфляцию,47,wealthy_htm,financial_income,-0.0012180527002600982
high_phi_pi,Сильная реакция на инфляцию,48,wealthy_htm,financial_income,0.0015264835521495404
high_phi_pi,Сильная реакция на инфляцию,49,wealthy_htm,financial_income,0.004243972983929206
high_phi_pi,Сильная реакция на инфляцию,50,wealthy_htm,financial_income,0.006414725884974336
high_phi_pi,Сильная реакция на инфляцию,51,wealthy_htm,financial_income,0.007272212330690383
high_phi_pi,Сильная реакция на инфляцию,52,wealthy_htm,financial_income,0.005780193264662247
high_phi_pi,Сильная реакция на инфляцию,53,wealthy_htm,financial_income,0.0006478913994686706
high_phi_pi,Сильная реакция на инфляцию,54,wealthy_htm,financial_income,-0.009591086493868995
high_phi_pi,Сильная реакция на инфляцию,55,wealthy_htm,financial_income,-0.02640330216203103
high_phi_pi,Сильная реакция на инфляцию,56,wealthy_htm,financial_income,-0.05094443959202631
high_phi_pi,Сильная реакция на инфляцию,57,wealthy_htm,financial_income,-0.08356972071274289
high_phi_pi,Сильная реакция на инфляцию,58,wealthy_htm,financial_income,-0.12312391124745538
high_phi_pi,Сильная реакция на инфляцию,59,wealthy_htm,financial_income,-0.16597913964916958
high_phi_pi,Сильная реакция на инфляцию,0,wealthy_htm,disposable_income,-5.150400467254814
high_phi_pi,Сильная реакция на инфляцию,1,wealthy_htm,disposable_income,3.248392339956158
high_phi_pi,Сильная реакция на инфляцию,2,wealthy_htm,disposable_income,1.8114401423082105
high_phi_pi,Сильная реакция на инфляцию,3,wealthy_htm,disposable_income,1.00788719603379
high_phi_pi,Сильная реакция на инфляцию,4,wealthy_htm,disposable_income,0.5587632589358978
high_phi_pi,Сильная реакция на инфляцию,5,wealthy_htm,disposable_income,0.3136412742213942
high_phi_pi,Сильная реакция на инфляцию,6,wealthy_htm,disposable_income,0.18118060346518508
high_phi_pi,Сильная реакция на инфляцию,7,wealthy_htm,disposable_income,0.11036299715894603
high_phi_pi,Сильная реакция на инфляцию,8,wealthy_htm,disposable_income,0.07298103658511962
high_phi_pi,Сильная реакция на инфляцию,9,wealthy_htm,disposable_income,0.053569145307257086
high_phi_pi,Сильная реакция на инфляцию,10,wealthy_htm,disposable_income,0.04369196435341129
