scenario,scenario_label,period,variable,value,raw_deviation,units
high_phi_pi,Сильная реакция на инфляцию,42,w,0.0034389601952321967,2.26971372885325e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,43,w,0.003593958842702915,2.372012836183924e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,44,w,0.003775028057655154,2.4915185180524016e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,45,w,0.003987171238430877,2.6315330173643788e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,46,w,0.004232079724074739,2.7931726178893277e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,47,w,0.004505799573884627,2.973827718763854e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,48,w,0.0047958999678651346,3.165293978790989e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,49,w,0.005078374730761067,3.351727322302304e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,50,w,0.005314746251607339,3.5077325260608435e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,51,w,0.005450170268283449,3.597112377067077e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,52,w,0.00541376889292922,3.573087469333286e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,53,w,0.005122945229384222,3.381143851393587e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,54,w,0.004494035214325568,2.966063241454875e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,55,w,0.0034622834744033656,2.2851070931062214e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,56,w,0.002014708036402986,1.329707304025971e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,57,w,0.000239825207220517,1.5828463676554121e-06,% отклонения
high_phi_pi,Сильная реакция на инфляцию,58,w,-0.0016016992605580884,-1.0571215119683384e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,59,w,-0.0029817409875536748,-1.9679490517854253e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,0,output_gap,-0.1961569116304518,-0.001961569116304518,% отклонения
high_phi_pi,Сильная реакция на инфляцию,1,output_gap,-0.0970389414057804,-0.000970389414057804,% отклонения
high_phi_pi,Сильная реакция на инфляцию,2,output_gap,-0.04305012542998865,-0.0004305012542998865,% отклонения
high_phi_pi,Сильная реакция на инфляцию,3,output_gap,-0.015046012984443191,-0.0001504601298444319,% отклонения
high_phi_pi,Сильная реакция на инфляцию,4,output_gap,-0.0007786279800026108,-7.786279800026108e-06,% отклонения
high_phi_pi,Сильная реакция на инфляцию,5,output_gap,0.006298684547823008,6.298684547823008e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,6,output_gap,0.009633781414875031,9.633781414875031e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,7,output_gap,0.011042757222745614,0.00011042757222745614,% отклонения
high_phi_pi,Сильная реакция на инфляцию,8,output_gap,0.01147753213581737,0.0001147753213581737,% отклонения
high_phi_pi,Сильная реакция на инфляцию,9,output_gap,0.011434117651432096,0.00011434117651432096,% отклонения
high_phi_pi,Сильная реакция на инфляцию,10,output_gap,0.011168694732344164,0.00011168694732344164,% отклонения
high_phi_pi,Сильная реакция на инфляцию,11,output_gap,0.010811727137305382,0.00010811727137305382,% отклонения
high_phi_pi,Сильная реакция на инфляцию,12,output_gap,0.010428132294859616,0.00010428132294859616,% отклонения
high_phi_pi,Сильная реакция на инфляцию,13,output_gap,0.01004895478768919,0.0001004895478768919,% отклонения
high_phi_pi,Сильная реакция на инфляцию,14,output_gap,0.009687990544793301,9.687990544793301e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,15,output_gap,0.009350464709134698,9.350464709134698e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,16,output_gap,0.009037516743837237,9.037516743837237e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,17,output_gap,0.008748478758713318,8.748478758713318e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,18,output_gap,0.008481998903597798,8.481998903597798e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,19,output_gap,0.008236567247732474,8.236567247732474e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,20,output_gap,0.008010738798169825,8.010738798169825e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,21,output_gap,0.007803208560819286,7.803208560819286e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,22,output_gap,0.007612818974411795,7.612818974411795e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,23,output_gap,0.007438540186033293,7.438540186033293e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,24,output_gap,0.007279442821506166,7.279442821506166e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,25,output_gap,0.007134671727548891,7.134671727548891e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,26,output_gap,0.007003423770868267,7.003423770868267e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,27,output_gap,0.006884930168227221,6.884930168227221e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,28,output_gap,0.006778442794486139,6.778442794486139e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,29,output_gap,0.0066832238938330235,6.683223893833024e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,30,output_gap,0.006598538896573913,6.598538896573913e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,31,output_gap,0.006523652912138189,6.523652912138189e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,32,output_gap,0.006457832116701923,6.457832116701923e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,33,output_gap,0.006400352460489422,6.400352460489422e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,34,output_gap,0.006350518791253812,6.350518791253812e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,35,output_gap,0.006307698473428935,6.307698473428935e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,36,output_gap,0.006271373737454233,6.271373737454233e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,37,output_gap,0.006241216721925014,6.241216721925014e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,38,output_gap,0.006217189698554115,6.217189698554115e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,39,output_gap,0.006199669875073255,6.199669875073255e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,40,output_gap,0.006189593074723554,6.189593074723554e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,41,output_gap,0.006188602950252253,6.188602950252253e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,42,output_gap,0.006199181824428912,6.199181824428912e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,43,output_gap,0.006224725892867156,6.224725892867156e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,44,output_gap,0.006269511955903084,6.269511955903084e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,45,output_gap,0.006338486199974902,6.338486199974902e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,46,output_gap,0.006436790746988663,6.436790746988663e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,47,output_gap,0.006568934247952463,6.568934247952463e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,48,output_gap,0.0067375146147741205,6.73751461477412e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,49,output_gap,0.006941422867101643,6.941422867101643e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,50,output_gap,0.007173506702629062,7.173506702629062e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,51,output_gap,0.007417763686623502,7.417763686623502e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,52,output_gap,0.007646281343065553,7.646281343065553e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,53,output_gap,0.00781636112543449,7.81636112543449e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,54,output_gap,0.007868568993685265,7.868568993685265e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,55,output_gap,0.007726851291933734,7.726851291933734e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,56,output_gap,0.0073023208626787905,7.30232086267879e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,57,output_gap,0.006502789715656654,6.502789715656654e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,58,output_gap,0.005250475524265497,5.2504755242654966e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,59,output_gap,0.0035102915280527114,3.5102915280527114e-05,% отклонения
high_phi_pi,Сильная реакция на инфляцию,0,pi,-0.03506515200954818,-0.00035065152009548177,п.п.
high_phi_pi,Сильная реакция на инфляцию,1,pi,-0.020337333147583094,-0.00020337333147583093,п.п.
high_phi_pi,Сильная реакция на инфляцию,2,pi,-0.012371095305426693,-0.00012371095305426693,п.п.
high_phi_pi,Сильная реакция на инфляцию,3,pi,-0.008064428104414188,-8.064428104414188e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,4,pi,-0.005694326547613409,-5.694326547613409e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,5,pi,-0.004354337931017775,-4.354337931017775e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,6,pi,-0.003567649550124081,-3.567649550124081e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,7,pi,-0.003081970164496483,-3.081970164496483e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,8,pi,-0.0027630307021020003,-2.7630307021020005e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,9,pi,-0.0025387862157325333,-2.5387862157325332e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,10,pi,-0.002370140521314434,-2.370140521314434e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,11,pi,-0.002235557842859729,-2.235557842859729e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,12,pi,-0.002122947874422328,-2.122947874422328e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,13,pi,-0.002025364126738997,-2.025364126738997e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,14,pi,-0.0019387057403559157,-1.9387057403559156e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,15,pi,-0.001860475936329049,-1.860475936329049e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,16,pi,-0.0017891012680223853,-1.7891012680223854e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,17,pi,-0.0017235513971281368,-1.7235513971281368e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,18,pi,-0.0016631221460255252,-1.6631221460255252e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,19,pi,-0.001607308881999012,-1.607308881999012e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,20,pi,-0.0015557309935515635,-1.5557309935515634e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,21,pi,-0.0015080859658498662,-1.5080859658498661e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,22,pi,-0.0014641209912562225,-1.4641209912562224e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,23,pi,-0.0014236151247457886,-1.4236151247457886e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,24,pi,-0.00138636776655242,-1.38636776655242e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,25,pi,-0.0013521908277100174,-1.3521908277100173e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,26,pi,-0.001320902851055143,-1.3209028510551428e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,27,pi,-0.0012923239526018769,-1.2923239526018768e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,28,pi,-0.0012662708790737972,-1.266270879073797e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,29,pi,-0.0012425518516657567,-1.2425518516657567e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,30,pi,-0.0012209612601837756,-1.2209612601837756e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,31,pi,-0.0012012747174313543,-1.2012747174313544e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,32,pi,-0.0011832455268052224,-1.1832455268052224e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,33,pi,-0.0011666042386132942,-1.1666042386132942e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,34,pi,-0.0011510636780895326,-1.1510636780895325e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,35,pi,-0.0011363325293070976,-1.1363325293070976e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,36,pi,-0.0011221411708191146,-1.1221411708191146e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,37,pi,-0.0011082837795273856,-1.1082837795273857e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,38,pi,-0.001094680513786343,-1.0946805137863428e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,39,pi,-0.0010814625233455898,-1.0814625233455897e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,40,pi,-0.0010690802130160746,-1.0690802130160746e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,41,pi,-0.0010584311824199145,-1.0584311824199146e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,42,pi,-0.001050998164500107,-1.0509981645001069e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,43,pi,-0.001048978796479201,-1.0489787964792011e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,44,pi,-0.0010553781561130464,-1.0553781561130464e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,45,pi,-0.001074022124622228,-1.074022124622228e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,46,pi,-0.001109435945558848,-1.109435945558848e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,47,pi,-0.0011665200292712077,-1.1665200292712077e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,48,pi,-0.0012499476339372377,-1.2499476339372377e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,49,pi,-0.0013632117632938795,-1.3632117632938796e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,50,pi,-0.001507268652055576,-1.507268652055576e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,51,pi,-0.0016787718519625152,-1.6787718519625153e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,52,pi,-0.0018679755279669321,-1.867975527966932e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,53,pi,-0.0020565210204254655,-2.0565210204254655e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,54,pi,-0.0022155204582739348,-2.2155204582739347e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,55,pi,-0.0023046272292635865,-2.3046272292635863e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,56,pi,-0.0022731428572243806,-2.2731428572243805e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,57,pi,-0.002064651468446792,-2.064651468446792e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,58,pi,-0.0016271795368633126,-1.6271795368633125e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,59,pi,-0.0009314125581818524,-9.314125581818523e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,0,i,0.07160502460812913,0.0007160502460812914,п.п.
high_phi_pi,Сильная реакция на инфляцию,1,i,0.03428215703442375,0.0003428215703442375,п.п.
high_phi_pi,Сильная реакция на инфляцию,2,i,0.014960473037216027,0.00014960473037216028,п.п.
high_phi_pi,Сильная реакция на инфляцию,3,i,0.005069448776486095,5.0694487764860944e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,4,i,0.00010281966572208647,1.0281966572208647e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,5,i,-0.002304428322061879,-2.304428322061879e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,6,i,-0.0033924227524599693,-3.3924227524599695e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,7,i,-0.003809774629566935,-3.809774629566935e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,8,i,-0.003894253206864894,-3.894253206864894e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,9,i,-0.0038204695623162807,-3.820469562316281e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,10,i,-0.00367758695394718,-3.67758695394718e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,11,i,-0.00351020580582995,-3.51020580582995e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,12,i,-0.0033398578276771615,-3.3398578276771616e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,13,i,-0.003176283150879097,-3.176283150879097e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,14,i,-0.003023322004399217,-3.023322004399217e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,15,i,-0.00288196853828432,-2.88196853828432e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,16,i,-0.002751931859718566,-2.7519318597185657e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,17,i,-0.0026324151866281347,-2.6324151866281348e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,18,i,-0.002522488959370118,-2.5224889593701178e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,19,i,-0.0024212563289684958,-2.4212563289684958e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,20,i,-0.002327915321477565,-2.327915321477565e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,21,i,-0.0022417719835135107,-2.2417719835135105e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,22,i,-0.0021622322716727785,-2.1622322716727785e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,23,i,-0.002088786408042181,-2.0887864080421806e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,24,i,-0.0020209920397545058,-2.0209920397545057e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,25,i,-0.001958458734671084,-1.958458734671084e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,26,i,-0.0019008344334953266,-1.9008344334953266e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,27,i,-0.0018477935936993563,-1.8477935936993563e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,28,i,-0.0017990264382406248,-1.799026438240625e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,29,i,-0.0017542287217491835,-1.7542287217491834e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,30,i,-0.0017130916527131543,-1.7130916527131543e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,31,i,-0.0016752920031528357,-1.6752920031528357e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,32,i,-0.001640483013913823,-1.640483013913823e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,33,i,-0.001608287435639344,-1.608287435639344e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,34,i,-0.001578294957129264,-1.578294957129264e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,35,i,-0.0015500672948211445,-1.5500672948211445e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,36,i,-0.0015231552937117556,-1.5231552937117556e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,37,i,-0.0014971333462424931,-1.497133346242493e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,38,i,-0.0014716570369457819,-1.4716570369457818e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,39,i,-0.0014465498195541638,-1.4465498195541637e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,40,i,-0.0014219232611954254,-1.4219232611954254e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,41,i,-0.0013983323816543275,-1.3983323816543275e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,42,i,-0.0013769622474420103,-1.3769622474420102e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,43,i,-0.0013598336301144285,-1.3598336301144285e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,44,i,-0.001350003736401569,-1.3500037364015691e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,45,i,-0.0013517226577554017,-1.3517226577554016e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,46,i,-0.001370487774752001,-1.3704877747520008e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,47,i,-0.001412918425590951,-1.4129184255909509e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,48,i,-0.0014863546802220107,-1.4863546802220107e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,49,i,-0.001598071976615424,-1.598071976615424e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,50,i,-0.001754005073515553,-1.754005073515553e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,51,i,-0.001956900524390017,-1.9569005243900168e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,52,i,-0.00220388013348821,-2.20388013348821e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,53,i,-0.002483515163493249,-2.483515163493249e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,54,i,-0.0027727015521464187,-2.7727015521464187e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,55,i,-0.0030339105006131476,-3.0339105006131474e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,56,i,-0.0032137860324133734,-3.213786032413373e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,57,i,-0.003244586489420341,-3.244586489420341e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,58,i,-0.0030506254325522756,-3.0506254325522755e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,59,i,-0.00256264940539371,-2.56264940539371e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,0,r,0.03551592268360601,0.0003551592268360601,п.п.
high_phi_pi,Сильная реакция на инфляцию,1,r,0.09221532948664062,0.0009221532948664061,п.п.
high_phi_pi,Сильная реакция на инфляцию,2,r,0.046813682363740367,0.0004681368236374037,п.п.
high_phi_pi,Сильная реакция на инфляцию,3,r,0.023127570936312382,0.00023127570936312382,п.п.
high_phi_pi,Сильная реакция на инфляцию,4,r,0.01083557031584063,0.0001083557031584063,п.п.
high_phi_pi,Сильная реакция на инфляцию,5,r,0.00451178186324763,4.51178186324763e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,6,r,0.001307861866034657,1.307861866034657e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,7,r,-0.00027193814815137956,-2.7193814815137956e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,8,r,-0.00101223594113342,-1.01223594113342e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,9,r,-0.001323767793747212,-1.323767793747212e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,10,r,-0.001420738053869032,-1.4207380538690321e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,11,r,-0.0014141184063188404,-1.4141184063188404e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,12,r,-0.0013607521746979451,-1.3607521746979451e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,13,r,-0.0012892050058111836,-1.2892050058111837e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,14,r,-0.0012133693943692505,-1.2133693943692506e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,15,r,-0.0011396136359032728,-1.1396136359032729e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,16,r,-0.001070525002071517,-1.0705250020715169e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,17,r,-0.0010068557967075624,-1.0068557967075623e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,18,r,-0.0009485221881291601,-9.4852218812916e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,19,r,-0.0008951055277988771,-8.951055277988771e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,20,r,-0.000846094309181724,-8.46094309181724e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,21,r,-0.0008009928318736398,-8.009928318736398e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,22,r,-0.0007593630909969645,-7.593630909969645e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,23,r,-0.0007208347339510746,-7.208347339510746e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,24,r,-0.0006851010767468357,-6.8510107674683575e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,25,r,-0.0006519101952889138,-6.519101952889138e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,26,r,-0.0006210553732536534,-6.210553732536533e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,27,r,-0.0005923666757097223,-5.9236667570972234e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,28,r,-0.0005657040969532452,-5.657040969532452e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,29,r,-0.000540952029920745,-5.40952029920745e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,30,r,-0.0005180144040066692,-5.180144040066692e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,31,r,-0.0004968096149875431,-4.968096149875431e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,32,r,-0.0004772642108131008,-4.772642108131008e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,33,r,-0.0004593042460449855,-4.593042460449855e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,34,r,-0.00044284323176585114,-4.428432317658511e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,35,r,-0.00042776581028354326,-4.277658102835432e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,36,r,-0.0004139066856177466,-4.139066856177466e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,37,r,-0.0004010250942415796,-4.010250942415796e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,38,r,-0.00038877626348224955,-3.887762634822495e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,39,r,-0.0003766829835551512,-3.766829835551512e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,40,r,-0.00036411266775340616,-3.6411266775340617e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,41,r,-0.0003502680580034998,-3.502680580034998e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,42,r,-0.00033420290141696274,-3.342029014169627e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,43,r,-0.00031487715156424924,-3.1487715156424922e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,44,r,-0.0002912689335177638,-2.912689335177638e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,45,r,-0.000262561743591488,-2.62561743591488e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,46,r,-0.00022842385705117732,-2.284238570511773e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,47,r,-0.00018939098119777085,-1.8939098119777084e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,48,r,-0.0001473507766118725,-1.473507766118725e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,49,r,-0.0001061066612265606,-1.061066612265606e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,50,r,-7.196594636723933e-05,-7.196594636723933e-07,п.п.
high_phi_pi,Сильная реакция на инфляцию,51,r,-5.4251823390421755e-05,-5.425182339042176e-07,п.п.
high_phi_pi,Сильная реакция на инфляцию,52,r,-6.557880365194011e-05,-6.557880365194011e-07,п.п.
high_phi_pi,Сильная реакция на инфляцию,53,r,-0.00012165730820226444,-1.2165730820226445e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,54,r,-0.0002403081511663385,-2.403081511663385e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,55,r,-0.00043927864678567925,-4.392786467856792e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,56,r,-0.0007323719495198633,-7.323719495198633e-06,п.п.
high_phi_pi,Сильная реакция на инфляцию,57,r,-0.0011233514507746117,-1.1233514507746118e-05,п.п.
high_phi_pi,Сильная реакция на инфляцию,58,r,-0.0015970949138616201,-1.59709491386162e-05,п.п.
