scenario,scenario_label,period,group,group_label,value
high_phi_pi,Сильная реакция на инфляцию,46,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.005394754273769208
high_phi_pi,Сильная реакция на инфляцию,47,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.005133096098486115
high_phi_pi,Сильная реакция на инфляцию,48,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.004883200198881988
high_phi_pi,Сильная реакция на инфляцию,49,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.004636550365096922
high_phi_pi,Сильная реакция на инфляцию,50,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.004381937683022405
high_phi_pi,Сильная реакция на инфляцию,51,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.004105401416103826
high_phi_pi,Сильная реакция на инфляцию,52,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0037905821792014313
high_phi_pi,Сильная реакция на инфляцию,53,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.003419661700039495
high_phi_pi,Сильная реакция на инфляцию,54,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0029750517423133825
high_phi_pi,Сильная реакция на инфляцию,55,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.002441940721878117
high_phi_pi,Сильная реакция на инфляцию,56,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.0018117018058765655
high_phi_pi,Сильная реакция на инфляцию,57,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.001086016021603596
high_phi_pi,Сильная реакция на инфляцию,58,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.00028138686161050197
high_phi_pi,Сильная реакция на инфляцию,59,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),-0.0005665810680852117
high_phi_pi,Сильная реакция на инфляцию,0,high_liquid,Высоколиквидные,-0.03219275367797215
high_phi_pi,Сильная реакция на инфляцию,1,high_liquid,Высоколиквидные,-0.08796600329867524
high_phi_pi,Сильная реакция на инфляцию,2,high_liquid,Высоколиквидные,-0.15227654219598982
high_phi_pi,Сильная реакция на инфляцию,3,high_liquid,Высоколиквидные,-0.18240773539135383
high_phi_pi,Сильная реакция на инфляцию,4,high_liquid,Высоколиквидные,-0.18999965112566886
high_phi_pi,Сильная реакция на инфляцию,5,high_liquid,Высоколиквидные,-0.1853951052719846
high_phi_pi,Сильная реакция на инфляцию,6,high_liquid,Высоколиквидные,-0.1744901895662628
high_phi_pi,Сильная реакция на инфляцию,7,high_liquid,Высоколиквидные,-0.16079124834499564
high_phi_pi,Сильная реакция на инфляцию,8,high_liquid,Высоколиквидные,-0.14640234204410965
high_phi_pi,Сильная реакция на инфляцию,9,high_liquid,Высоколиквидные,-0.13245883298469333
high_phi_pi,Сильная реакция на инфляцию,10,high_liquid,Высоколиквидные,-0.11949634286054238
high_phi_pi,Сильная реакция на инфляцию,11,high_liquid,Высоколиквидные,-0.10770712706599218
high_phi_pi,Сильная реакция на инфляцию,12,high_liquid,Высоколиквидные,-0.09710501850241504
high_phi_pi,Сильная реакция на инфляцию,13,high_liquid,Высоколиквидные,-0.08762009846891872
high_phi_pi,Сильная реакция на инфляцию,14,high_liquid,Высоколиквидные,-0.07914956220474156
high_phi_pi,Сильная реакция на инфляцию,15,high_liquid,Высоколиквидные,-0.07158344069908379
high_phi_pi,Сильная реакция на инфляцию,16,high_liquid,Высоколиквидные,-0.06481661604824766
high_phi_pi,Сильная реакция на инфляцию,17,high_liquid,Высоколиквидные,-0.05875368300105347
high_phi_pi,Сильная реакция на инфляцию,18,high_liquid,Высоколиквидные,-0.05331025430046747
high_phi_pi,Сильная реакция на инфляцию,19,high_liquid,Высоколиквидные,-0.04841261884632979
high_phi_pi,Сильная реакция на инфляцию,20,high_liquid,Высоколиквидные,-0.04399673109565989
high_phi_pi,Сильная реакция на инфляцию,21,high_liquid,Высоколиквидные,-0.040007011474976754
high_phi_pi,Сильная реакция на инфляцию,22,high_liquid,Высоколиквидные,-0.03639517737051099
high_phi_pi,Сильная реакция на инфляцию,23,high_liquid,Высоколиквидные,-0.03311919264471614
high_phi_pi,Сильная реакция на инфляцию,24,high_liquid,Высоколиквидные,-0.030142359934718966
high_phi_pi,Сильная реакция на инфляцию,25,high_liquid,Высоколиквидные,-0.027432551231498365
high_phi_pi,Сильная реакция на инфляцию,26,high_liquid,Высоколиквидные,-0.02496156106861113
high_phi_pi,Сильная реакция на инфляцию,27,high_liquid,Высоколиквидные,-0.022704563765794557
high_phi_pi,Сильная реакция на инфляцию,28,high_liquid,Высоколиквидные,-0.020639656928310515
high_phi_pi,Сильная реакция на инфляцию,29,high_liquid,Высоколиквидные,-0.01874747543656808
high_phi_pi,Сильная реакция на инфляцию,30,high_liquid,Высоколиквидные,-0.017010862300937728
high_phi_pi,Сильная реакция на инфляцию,31,high_liquid,Высоколиквидные,-0.015414584583315762
high_phi_pi,Сильная реакция на инфляцию,32,high_liquid,Высоколиквидные,-0.013945083830606605
high_phi_pi,Сильная реакция на инфляцию,33,high_liquid,Высоколиквидные,-0.012590251282741036
high_phi_pi,Сильная реакция на инфляцию,34,high_liquid,Высоколиквидные,-0.011339218458320486
high_phi_pi,Сильная реакция на инфляцию,35,high_liquid,Высоколиквидные,-0.010182153964596026
high_phi_pi,Сильная реакция на инфляцию,36,high_liquid,Высоколиквидные,-0.009110057624177334
high_phi_pi,Сильная реакция на инфляцию,37,high_liquid,Высоколиквидные,-0.008114543763001957
high_phi_pi,Сильная реакция на инфляцию,38,high_liquid,Высоколиквидные,-0.0071876070898254955
high_phi_pi,Сильная реакция на инфляцию,39,high_liquid,Высоколиквидные,-0.006321367560575303
high_phi_pi,Сильная реакция на инфляцию,40,high_liquid,Высоколиквидные,-0.005507795525617972
high_phi_pi,Сильная реакция на инфляцию,41,high_liquid,Высоколиквидные,-0.004738425805784689
high_phi_pi,Сильная реакция на инфляцию,42,high_liquid,Высоколиквидные,-0.00400407957424006
high_phi_pi,Сильная реакция на инфляцию,43,high_liquid,Высоколиквидные,-0.00329462624818098
high_phi_pi,Сильная реакция на инфляцию,44,high_liquid,Высоколиквидные,-0.002598833785736616
high_phi_pi,Сильная реакция на инфляцию,45,high_liquid,Высоколиквидные,-0.00190437399131382
high_phi_pi,Сильная реакция на инфляцию,46,high_liquid,Высоколиквидные,-0.001198068021684795
high_phi_pi,Сильная реакция на инфляцию,47,high_liquid,Высоколиквидные,-0.00046647334889892046
high_phi_pi,Сильная реакция на инфляцию,48,high_liquid,Высоколиквидные,0.00030307728080958523
high_phi_pi,Сильная реакция на инфляцию,49,high_liquid,Высоколиквидные,0.0011208781720527614
high_phi_pi,Сильная реакция на инфляцию,50,high_liquid,Высоколиквидные,0.001992613624152018
high_phi_pi,Сильная реакция на инфляцию,51,high_liquid,Высоколиквидные,0.0029164621822518936
high_phi_pi,Сильная реакция на инфляцию,52,high_liquid,Высоколиквидные,0.003879638506442115
high_phi_pi,Сильная реакция на инфляцию,53,high_liquid,Высоколиквидные,0.004854665469423117
high_phi_pi,Сильная реакция на инфляцию,54,high_liquid,Высоколиквидные,0.005795980959941981
high_phi_pi,Сильная реакция на инфляцию,55,high_liquid,Высоколиквидные,0.006637952721496061
high_phi_pi,Сильная реакция на инфляцию,56,high_liquid,Высоколиквидные,0.007296042241206824
high_phi_pi,Сильная реакция на инфляцию,57,high_liquid,Высоколиквидные,0.007673743618439415
high_phi_pi,Сильная реакция на инфляцию,58,high_liquid,Высоколиквидные,0.007678989565125077
high_phi_pi,Сильная реакция на инфляцию,59,high_liquid,Высоколиквидные,0.007254521243028597
high_phi_pi,Сильная реакция на инфляцию,0,other_households,Остальные домохозяйства,-0.026403025224230582
high_phi_pi,Сильная реакция на инфляцию,1,other_households,Остальные домохозяйства,-0.001666977521525463
high_phi_pi,Сильная реакция на инфляцию,2,other_households,Остальные домохозяйства,0.022716467007726768
high_phi_pi,Сильная реакция на инфляцию,3,other_households,Остальные домохозяйства,0.049722647566774796
high_phi_pi,Сильная реакция на инфляцию,4,other_households,Остальные домохозяйства,0.06711219810350073
high_phi_pi,Сильная реакция на инфляцию,5,other_households,Остальные домохозяйства,0.07423459357572311
high_phi_pi,Сильная реакция на инфляцию,6,other_households,Остальные домохозяйства,0.07458873553268745
high_phi_pi,Сильная реакция на инфляцию,7,other_households,Остальные домохозяйства,0.07076167972066551
high_phi_pi,Сильная реакция на инфляцию,8,other_households,Остальные домохозяйства,0.0648234569568141
high_phi_pi,Сильная реакция на инфляцию,9,other_households,Остальные домохозяйства,0.058124383191542096
high_phi_pi,Сильная реакция на инфляцию,10,other_households,Остальные домохозяйства,0.05144461111423364
high_phi_pi,Сильная реакция на инфляцию,11,other_households,Остальные домохозяйства,0.04518362225103334
high_phi_pi,Сильная реакция на инфляцию,12,other_households,Остальные домохозяйства,0.039513510157206035
high_phi_pi,Сильная реакция на инфляцию,13,other_households,Остальные домохозяйства,0.034480064042402066
high_phi_pi,Сильная реакция на инфляцию,14,other_households,Остальные домохозяйства,0.03006396831356235
high_phi_pi,Сильная реакция на инфляцию,15,other_households,Остальные домохозяйства,0.026215842161520952
high_phi_pi,Сильная реакция на инфляцию,16,other_households,Остальные домохозяйства,0.022875332288231742
high_phi_pi,Сильная реакция на инфляцию,17,other_households,Остальные домохозяйства,0.01998095043405729
high_phi_pi,Сильная реакция на инфляцию,18,other_households,Остальные домохозяйства,0.01747475684762701
high_phi_pi,Сильная реакция на инфляцию,19,other_households,Остальные домохозяйства,0.015304287138745322
high_phi_pi,Сильная реакция на инфляцию,20,other_households,Остальные домохозяйства,0.013423069659828618
high_phi_pi,Сильная реакция на инфляцию,21,other_households,Остальные домохозяйства,0.011790463773692268
high_phi_pi,Сильная реакция на инфляцию,22,other_households,Остальные домохозяйства,0.010371201668101978
high_phi_pi,Сильная реакция на инфляцию,23,other_households,Остальные домохозяйства,0.009134827166952077
high_phi_pi,Сильная реакция на инфляцию,24,other_households,Остальные домохозяйства,0.008055125070722485
high_phi_pi,Сильная реакция на инфляцию,25,other_households,Остальные домохозяйства,0.007109583121288211
high_phi_pi,Сильная реакция на инфляцию,26,other_households,Остальные домохозяйства,0.006278902816144949
high_phi_pi,Сильная реакция на инфляцию,27,other_households,Остальные домохозяйства,0.005546562646905354
high_phi_pi,Сильная реакция на инфляцию,28,other_households,Остальные домохозяйства,0.004898431439298856
high_phi_pi,Сильная реакция на инфляцию,29,other_households,Остальные домохозяйства,0.004322426997777926
high_phi_pi,Сильная реакция на инфляцию,30,other_households,Остальные домохозяйства,0.0038082145033785974
high_phi_pi,Сильная реакция на инфляцию,31,other_households,Остальные домохозяйства,0.003346939206604017
high_phi_pi,Сильная реакция на инфляцию,32,other_households,Остальные домохозяйства,0.0029309884658331614
high_phi_pi,Сильная реакция на инфляцию,33,other_households,Остальные домохозяйства,0.002553778905745819
high_phi_pi,Сильная реакция на инфляцию,34,other_households,Остальные домохозяйства,0.0022095653480174384
high_phi_pi,Сильная реакция на инфляцию,35,other_households,Остальные домохозяйства,0.0018932692004438832
high_phi_pi,Сильная реакция на инфляцию,36,other_households,Остальные домохозяйства,0.0016003252112031221
high_phi_pi,Сильная реакция на инфляцию,37,other_households,Остальные домохозяйства,0.001326546927853233
high_phi_pi,Сильная реакция на инфляцию,38,other_households,Остальные домохозяйства,0.0010680128245113285
high_phi_pi,Сильная реакция на инфляцию,39,other_households,Остальные домохозяйства,0.0008209767903039395
high_phi_pi,Сильная реакция на инфляцию,40,other_households,Остальные домохозяйства,0.0005818083203501354
high_phi_pi,Сильная реакция на инфляцию,41,other_households,Остальные домохозяйства,0.0003469690141685124
high_phi_pi,Сильная реакция на инфляцию,42,other_households,Остальные домохозяйства,0.00011303244087791666
high_phi_pi,Сильная реакция на инфляцию,43,other_households,Остальные домохозяйства,-0.00012324645312447653
high_phi_pi,Сильная реакция на инфляцию,44,other_households,Остальные домохозяйства,-0.0003648089824187204
high_phi_pi,Сильная реакция на инфляцию,45,other_households,Остальные домохозяйства,-0.0006141190860968665
high_phi_pi,Сильная реакция на инфляцию,46,other_households,Остальные домохозяйства,-0.000872947617977155
high_phi_pi,Сильная реакция на инфляцию,47,other_households,Остальные домохозяйства,-0.0011421332040786548
high_phi_pi,Сильная реакция на инфляцию,48,other_households,Остальные домохозяйства,-0.0014213482125240186
high_phi_pi,Сильная реакция на инфляцию,49,other_households,Остальные домохозяйства,-0.0017089061371813102
high_phi_pi,Сильная реакция на инфляцию,50,other_households,Остальные домохозяйства,-0.0020016486073489597
high_phi_pi,Сильная реакция на инфляцию,51,other_households,Остальные домохозяйства,-0.002294942185385148
high_phi_pi,Сильная реакция на инфляцию,52,other_households,Остальные домохозяйства,-0.002582794009198758
high_phi_pi,Сильная реакция на инфляцию,53,other_households,Остальные домохозяйства,-0.0028580615499494114
high_phi_pi,Сильная реакция на инфляцию,54,other_households,Остальные домохозяйства,-0.003112692587353462
high_phi_pi,Сильная реакция на инфляцию,55,other_households,Остальные домохозяйства,-0.003337906382368968
high_phi_pi,Сильная реакция на инфляцию,56,other_households,Остальные домохозяйства,-0.003524255206643758
high_phi_pi,Сильная реакция на инфляцию,57,other_households,Остальные домохозяйства,-0.00366163764005225
high_phi_pi,Сильная реакция на инфляцию,58,other_households,Остальные домохозяйства,-0.0037395992370023302
high_phi_pi,Сильная реакция на инфляцию,59,other_households,Остальные домохозяйства,-0.003748276353464147
high_phi_pi,Сильная реакция на инфляцию,0,aggregate_total,Совокупный отклик потребления,-0.1724581838762791
high_phi_pi,Сильная реакция на инфляцию,1,aggregate_total,Совокупный отклик потребления,-0.13140216924562836
high_phi_pi,Сильная реакция на инфляцию,2,aggregate_total,Совокупный отклик потребления,-0.07318708020403271
high_phi_pi,Сильная реакция на инфляцию,3,aggregate_total,Совокупный отклик потребления,-0.041911134537143624
high_phi_pi,Сильная реакция на инфляцию,4,aggregate_total,Совокупный отклик потребления,-0.02488496896072713
high_phi_pi,Сильная реакция на инфляцию,5,aggregate_total,Совокупный отклик потребления,-0.015404672502430765
high_phi_pi,Сильная реакция на инфляцию,6,aggregate_total,Совокупный отклик потребления,-0.009962772950695932
high_phi_pi,Сильная реакция на инфляцию,7,aggregate_total,Совокупный отклик потребления,-0.0067038464725545435
high_phi_pi,Сильная реакция на инфляцию,8,aggregate_total,Совокупный отклик потребления,-0.004643098165168104
high_phi_pi,Сильная реакция на инфляцию,9,aggregate_total,Совокупный отклик потребления,-0.003254487182422263
high_phi_pi,Сильная реакция на инфляцию,10,aggregate_total,Совокупный отклик потребления,-0.002254312016917484
high_phi_pi,Сильная реакция на инфляцию,11,aggregate_total,Совокупный отклик потребления,-0.0014875377214821702
high_phi_pi,Сильная реакция на инфляцию,12,aggregate_total,Совокупный отклик потребления,-0.0008680169954317357
high_phi_pi,Сильная реакция на инфляцию,13,aggregate_total,Совокупный отклик потребления,-0.0003469056080822034
high_phi_pi,Сильная реакция на инфляцию,14,aggregate_total,Совокупный отклик потребления,0.00010417310202792346
high_phi_pi,Сильная реакция на инфляцию,15,aggregate_total,Совокупный отклик потребления,0.0005022133856772244
high_phi_pi,Сильная реакция на инфляцию,16,aggregate_total,Совокупный отклик потребления,0.0008577998959788651
high_phi_pi,Сильная реакция на инфляцию,17,aggregate_total,Совокупный отклик потребления,0.0011778668380575355
high_phi_pi,Сильная реакция на инфляцию,18,aggregate_total,Совокупный отклик потребления,0.0014672447354442482
high_phi_pi,Сильная реакция на инфляцию,19,aggregate_total,Совокупный отклик потребления,0.0017295317710874832
high_phi_pi,Сильная реакция на инфляцию,20,aggregate_total,Совокупный отклик потребления,0.0019675837475834133
high_phi_pi,Сильная реакция на инфляцию,21,aggregate_total,Совокупный отклик потребления,0.00218378727928994
high_phi_pi,Сильная реакция на инфляцию,22,aggregate_total,Совокупный отклик потребления,0.002380210040257491
high_phi_pi,Сильная реакция на инфляцию,23,aggregate_total,Совокупный отклик потребления,0.002558682101644932
high_phi_pi,Сильная реакция на инфляцию,24,aggregate_total,Совокупный отклик потребления,0.0027208395220153234
high_phi_pi,Сильная реакция на инфляцию,25,aggregate_total,Совокупный отклик потребления,0.002868147919646023
high_phi_pi,Сильная реакция на инфляцию,26,aggregate_total,Совокупный отклик потребления,0.003001915922827735
high_phi_pi,Сильная реакция на инфляцию,27,aggregate_total,Совокупный отклик потребления,0.0031233038458797512
high_phi_pi,Сильная реакция на инфляцию,28,aggregate_total,Совокупный отклик потребления,0.0032333304216228603
high_phi_pi,Сильная реакция на инфляцию,29,aggregate_total,Совокупный отклик потребления,0.0033328791798683545
high_phi_pi,Сильная реакция на инфляцию,30,aggregate_total,Совокупный отклик потребления,0.003422705582879003
high_phi_pi,Сильная реакция на инфляцию,31,aggregate_total,Совокупный отклик потребления,0.003503446090936057
high_phi_pi,Сильная реакция на инфляцию,32,aggregate_total,Совокупный отклик потребления,0.00357563062730979
high_phi_pi,Сильная реакция на инфляцию,33,aggregate_total,Совокупный отклик потребления,0.0036397004346958584
high_phi_pi,Сильная реакция на инфляцию,34,aggregate_total,Совокупный отклик потребления,0.003696033748268389
high_phi_pi,Сильная реакция на инфляцию,35,aggregate_total,Совокупный отклик потребления,0.0037449820833680195
high_phi_pi,Сильная реакция на инфляцию,36,aggregate_total,Совокупный отклик потребления,0.003786919857404217
high_phi_pi,Сильная реакция на инфляцию,37,aggregate_total,Совокупный отклик потребления,0.0038223094550268013
high_phi_pi,Сильная реакция на инфляцию,38,aggregate_total,Совокупный отклик потребления,0.00385178231150302
high_phi_pi,Сильная реакция на инфляцию,39,aggregate_total,Совокупный отклик потребления,0.0038762338238406717
high_phi_pi,Сильная реакция на инфляцию,40,aggregate_total,Совокупный отклик потребления,0.003896925618062382
high_phi_pi,Сильная реакция на инфляцию,41,aggregate_total,Совокупный отклик потребления,0.003915582627304985
high_phi_pi,Сильная реакция на инфляцию,42,aggregate_total,Совокупный отклик потребления,0.0039344644798182645
high_phi_pi,Сильная реакция на инфляцию,43,aggregate_total,Совокупный отклик потребления,0.003956381112992153
high_phi_pi,Сильная реакция на инфляцию,44,aggregate_total,Совокупный отклик потребления,0.003984612024051205
high_phi_pi,Сильная реакция на инфляцию,45,aggregate_total,Совокупный отклик потребления,0.00402267849712627
high_phi_pi,Сильная реакция на инфляцию,46,aggregate_total,Совокупный отклик потребления,0.0040739109071740555
high_phi_pi,Сильная реакция на инфляцию,47,aggregate_total,Совокупный отклик потребления,0.0041407521895185226
high_phi_pi,Сильная реакция на инфляцию,48,aggregate_total,Совокупный отклик потребления,0.004223748570279236
high_phi_pi,Сильная реакция на инфляцию,49,aggregate_total,Совокупный отклик потребления,0.0043202058712598366
high_phi_pi,Сильная реакция на инфляцию,50,aggregate_total,Совокупный отклик потребления,0.00442254145519194
high_phi_pi,Сильная реакция на инфляцию,51,aggregate_total,Совокупный отклик потребления,0.004516446549308891
high_phi_pi,Сильная реакция на инфляцию,52,aggregate_total,Совокупный отклик потребления,0.004579099559629546
high_phi_pi,Сильная реакция на инфляцию,53,aggregate_total,Совокупный отклик потребления,0.004577845140788675
high_phi_pi,Сильная реакция на инфляцию,54,aggregate_total,Совокупный отклик потребления,0.00446997947015734
high_phi_pi,Сильная реакция на инфляцию,55,aggregate_total,Совокупный отклик потребления,0.004204555135163086
high_phi_pi,Сильная реакция на инфляцию,56,aggregate_total,Совокупный отклик потребления,0.0037274216409382372
high_phi_pi,Сильная реакция на инфляцию,57,aggregate_total,Совокупный отклик потребления,0.0029910122739268867
high_phi_pi,Сильная реакция на инфляцию,58,aggregate_total,Совокупный отклик потребления,0.0019706238309415143
high_phi_pi,Сильная реакция на инфляцию,59,aggregate_total,Совокупный отклик потребления,0.0006889396885223574
high_rho_i,Высокая инерция ставки,0,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.09291848453445575
high_rho_i,Высокая инерция ставки,1,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.030809552725411516
high_rho_i,Высокая инерция ставки,2,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.08741495955006509
high_rho_i,Высокая инерция ставки,3,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.12061873376083018
high_rho_i,Высокая инерция ставки,4,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.13721033236303562
high_rho_i,Высокая инерция ставки,5,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.14421497763397645
high_rho_i,Высокая инерция ставки,6,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.14452191761387997
high_rho_i,Высокая инерция ставки,7,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.14044996445087587
high_rho_i,Высокая инерция ставки,8,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.13362230338451078
high_rho_i,Высокая инерция ставки,9,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.12445380930642459
high_rho_i,Высокая инерция ставки,10,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.11422455914657202
high_rho_i,Высокая инерция ставки,11,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.1037686459582542
high_rho_i,Высокая инерция ставки,12,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.09360118820610606
high_rho_i,Высокая инерция ставки,13,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.08401734060097803
high_rho_i,Высокая инерция ставки,14,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.07516594187964203
high_rho_i,Высокая инерция ставки,15,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.06710211822176568
high_rho_i,Высокая инерция ставки,16,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.05982359522659958
high_rho_i,Высокая инерция ставки,17,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0532950062686552
high_rho_i,Высокая инерция ставки,18,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.04746368350370707
high_rho_i,Высокая инерция ставки,19,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0422695872555677
high_rho_i,Высокая инерция ставки,20,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.03765130750340431
high_rho_i,Высокая инерция ставки,21,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.03354949874516663
high_rho_i,Высокая инерция ставки,22,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.029908680972050575
high_rho_i,Высокая инерция ставки,23,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.02667803112931149
high_rho_i,Высокая инерция ставки,24,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.023811573993384554
high_rho_i,Высокая инерция ставки,25,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.02126803439378915
high_rho_i,Высокая инерция ставки,26,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.01901051440323444
high_rho_i,Высокая инерция ставки,27,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.017006094658973042
high_rho_i,Высокая инерция ставки,28,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.015225417456425843
high_rho_i,Высокая инерция ставки,29,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.013642283135707306
high_rho_i,Высокая инерция ставки,30,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.01223327521064257
high_rho_i,Высокая инерция ставки,31,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.010977420147872133
high_rho_i,Высокая инерция ставки,32,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.009855882291187277
high_rho_i,Высокая инерция ставки,33,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.008851691555143697
high_rho_i,Высокая инерция ставки,34,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.007949500193970059
high_rho_i,Высокая инерция ставки,35,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.007135364498530052
high_rho_i,Высокая инерция ставки,36,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.006396547332865153
high_rho_i,Высокая инерция ставки,37,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.00572133771728754
high_rho_i,Высокая инерция ставки,38,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.005098884108167229
high_rho_i,Высокая инерция ставки,39,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.004519038632444064
high_rho_i,Высокая инерция ставки,40,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.003972210338352026
high_rho_i,Высокая инерция ставки,41,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0034492268074662125
high_rho_i,Высокая инерция ставки,42,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.002941205518087505
high_rho_i,Высокая инерция ставки,43,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0024394397324494182
high_rho_i,Высокая инерция ставки,44,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0019353091431698105
high_rho_i,Высокая инерция ставки,45,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0014202340482892322
high_rho_i,Высокая инерция ставки,46,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0008857045952622578
high_rho_i,Высокая инерция ставки,47,low_liquid_non_whtm,Низкая ликвидность без WHtM,0.0003234348419119048
high_rho_i,Высокая инерция ставки,48,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0002742842687736579
high_rho_i,Высокая инерция ставки,49,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0009139290142365773
high_rho_i,Высокая инерция ставки,50,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0015996480432378067
high_rho_i,Высокая инерция ставки,51,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.002331567522283903
high_rho_i,Высокая инерция ставки,52,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.003103336054027237
high_rho_i,Высокая инерция ставки,53,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.0038988114317418223
high_rho_i,Высокая инерция ставки,54,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.004687976668674941
high_rho_i,Высокая инерция ставки,55,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.005422582601009467
high_rho_i,Высокая инерция ставки,56,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.00603280540215379
high_rho_i,Высокая инерция ставки,57,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.006427605979029743
high_rho_i,Высокая инерция ставки,58,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.006503780058050387
high_rho_i,Высокая инерция ставки,59,low_liquid_non_whtm,Низкая ликвидность без WHtM,-0.006172211473505735
high_rho_i,Высокая инерция ставки,0,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),-0.27893482114539764
high_rho_i,Высокая инерция ставки,1,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),-0.14766837869946203
high_rho_i,Высокая инерция ставки,2,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.016574823900970193
high_rho_i,Высокая инерция ставки,3,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.10184179673387198
high_rho_i,Высокая инерция ставки,4,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.13991729790897153
high_rho_i,Высокая инерция ставки,5,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.1536236530905892
high_rho_i,Высокая инерция ставки,6,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.1555134554371633
high_rho_i,Высокая инерция ставки,7,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.1526487082256376
high_rho_i,Высокая инерция ставки,8,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.14742580138891226
high_rho_i,Высокая инерция ставки,9,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.14139547945058434
high_rho_i,Высокая инерция ставки,10,wealthy_htm,Состоятельные с низкой ликвидностью (WHtM),0.13531140559922838
